*Intra   
#level node node weight
1 SCNM1 TNFAIP8L2 1
1 SCNM1 TMOD4 1
1 NTRK1 ETV3 1
1 SH2D2A ETV3 1
1 ETV3 36898 1
1 ETV3 36904 1
1 ETV3 36905 1
1 ETV3 36908 1
1 ETV3 36912 1
1 ETV3 36913 1
1 ETV3 36914 1
1 ETV3 36916 1
1 ETV3 36926 1
1 ETV3 36936 1
1 ETV3 36937 1
1 ETV3 36938 1
1 ETV3 36942 1
1 ETV3 36968 1
1 ETV3 36969 1
1 ETV3 36970 1
1 ETV3 36972 1
1 ETV3 ETV3L 1
1 ETV3 36975 1
1 ETV3 36977 1
1 ETV3 36978 1
1 ETV3 36985 1
1 ETV3 36986 1
1 ETV3 37567 1
1 FCER1A 37740 1
1 FCER1A 37744 1
1 FCER1A 37748 1
1 FCER1A 37750 1
1 FCER1A 37768 1
1 FCER1A 37769 1
1 FCER1A 37770 1
1 FCER1A 37773 1
1 FCER1A 37778 1
1 FCER1A 37783 1
1 FCER1A 37786 1
1 FCER1A 37789 1
1 FCER1A 37791 1
1 FCER1A 37803 1
1 FCER1A 37805 1
1 FCER1A 37806 1
1 FCER1A 37807 1
1 FCER1A 37808 1
1 FCER1A 37810 1
1 FCER1A 37812 1
1 FCER1A 37814 1
1 FCER1A 37815 1
1 FCER1A 37817 1
1 FCER1A 37818 1
1 FCER1A 37819 1
1 FCER1A 37821 1
1 FCER1A 37822 1
1 FCER1A DUSP23 1
1 FCER1A 37824 1
1 FCER1A 37825 1
1 FCER1A 37826 1
1 FCER1A 37829 1
1 FCER1A 37846 1
1 FCER1A 37848 1
1 FCER1A 37850 1
1 FCER1A 37868 1
1 FCER1A 37870 1
1 FCER1A 37874 1
1 FCER1A 37876 1
1 APCS 37126 1
1 APCS 37603 1
1 APCS 37618 1
1 APCS 37622 1
1 APCS 37623 1
1 APCS 37624 1
1 APCS 37625 1
1 APCS 37627 1
1 APCS 37628 1
1 APCS 37629 1
1 APCS 37630 1
1 APCS 37631 1
1 APCS 37632 1
1 APCS 37636 1
1 APCS 37637 1
1 APCS 37638 1
1 APCS 37639 1
1 APCS 37641 1
1 APCS 37642 1
1 APCS 37643 1
1 APCS 37644 1
1 APCS 37647 1
1 APCS 37649 1
1 APCS 37654 1
1 APCS 37655 1
1 APCS OR10J3 1
1 APCS 37661 1
1 APCS 37664 1
1 APCS 37666 1
1 APCS 37669 1
1 APCS 37672 1
1 APCS 37674 1
1 APCS 37677 1
1 APCS 37729 1
1 APCS 37740 1
1 APCS 37749 1
1 APCS 37805 1
1 APCS 37806 1
1 APCS 37807 1
1 APCS 37810 1
1 APCS 37814 1
1 APCS 37815 1
1 APCS 37817 1
1 APCS 37818 1
1 APCS 37821 1
1 APCS 37874 1
1 CRP FCER1A 1
1 DUSP23 FCER1A 1
1 CCDC19 FCER1A 1
1 hsa-mir-4259 FCER1A 1
1 ATP1A4 FCER1A 1
1 ATP1A4 PVRL4 1
1 AL138930.1 PVRL4 1
1 RP11-528G1.2 FCER1A 1
1 RP11-528G1.2 PVRL4 1
1 RP11-404F10.2 PVRL4 1
1 CD48 PVRL4 1
1 SLAMF7 PVRL4 1
1 LY9 PVRL4 1
1 RP11-544M22.13 PVRL4 1
1 RP11-544M22.3 PVRL4 1
1 TSTD1 PVRL4 1
1 USF1 PVRL4 1
1 PVRL4 37973 1
1 PVRL4 38062 1
1 PVRL4 38064 1
1 PVRL4 38065 1
1 PVRL4 38066 1
1 PVRL4 38069 1
1 PVRL4 CD48 1
1 PVRL4 38078 1
1 PVRL4 38081 1
1 PVRL4 38083 1
1 PVRL4 38086 1
1 PVRL4 38091 1
1 PVRL4 38097 1
1 ARHGAP30 PVRL4 1
1 PVRL4 PVRL4 1
1 PVRL4 38175 1
1 PVRL4 38176 1
1 PVRL4 38181 1
1 PVRL4 38182 1
1 PVRL4 DEDD 1
1 PVRL4 38184 1
1 PVRL4 38185 1
1 PVRL4 38186 1
1 PVRL4 38187 1
1 PVRL4 38188 1
1 PVRL4 38225 1
1 PVRL4 38228 1
1 PVRL4 425363 1
1 PVRL4 RP11-404F10.2 1
1 PVRL4 38067 1
1 PVRL4 38068 1
1 PVRL4 38070 1
1 PVRL4 38074 1
1 PVRL4 38076 1
1 PVRL4 38082 1
1 PVRL4 38087 1
1 PVRL4 SLAMF7 1
1 PVRL4 38089 1
1 PVRL4 38092 1
1 PVRL4 38094 1
1 PVRL4 38100 1
1 PVRL4 38105 1
1 PVRL4 38107 1
1 PVRL4 38114 1
1 PVRL4 38116 1
1 PVRL4 38154 1
1 PVRL4 38157 1
1 PVRL4 38158 1
1 PVRL4 38159 1
1 PVRL4 38165 1
1 PVRL4 ARHGAP30 1
1 PVRL4 KLHDC9 1
1 KLHDC9 PVRL4 1
1 NIT1 PVRL4 1
1 PFDN2 PVRL4 1
1 APOA2 PVRL4 1
1 C1orf192 PVRL4 1
1 RP11-122G18.5 PVRL4 1
1 FCGR2A OLFML2B 1
1 DUSP12 OLFML2B 1
1 ATF6 OLFML2B 1
1 RP11-474I16.8 OLFML2B 1
1 OLFML2B FCGR2A 1
1 OLFML2B FCRLA 1
1 OLFML2B DUSP12 1
1 OLFML2B 38326 1
1 OLFML2B ATF6 1
1 OLFML2B RP11-474I16.8 1
1 OLFML2B 38328 1
1 OLFML2B 38329 1
1 OLFML2B 38331 1
1 OLFML2B 38332 1
1 OLFML2B 38333 1
1 OLFML2B 38334 1
1 OLFML2B 38335 1
1 OLFML2B 38336 1
1 OLFML2B 38341 1
1 OLFML2B 38342 1
1 OLFML2B 38343 1
1 OLFML2B 38344 1
1 OLFML2B 38345 1
1 OLFML2B 38346 1
1 OLFML2B 38347 1
1 OLFML2B 38348 1
1 OLFML2B 38349 1
1 OLFML2B 38354 1
1 OLFML2B 38355 1
1 OLFML2B 38358 1
1 OLFML2B 38367 1
1 OLFML2B 38368 1
1 OLFML2B 38387 1
1 OLFML2B 38388 1
1 OLFML2B 38389 1
1 OLFML2B 38390 1
1 OLFML2B C1orf226 1
1 OLFML2B NOS1AP 1
1 OLFML2B RP11-565P22.6 1
1 OLFML2B C1orf111 1
1 OLFML2B 38500 1
1 OLFML2B UHMK1 1
1 NOS1AP SH2D1B 1
1 SH2D1B 38331 1
1 SH2D1B 38333 1
1 SH2D1B 38334 1
1 SH2D1B 38335 1
1 SH2D1B 38336 1
1 SH2D1B 38341 1
1 SH2D1B 38343 1
1 SH2D1B 38344 1
1 SH2D1B 38345 1
1 SH2D1B 38354 1
1 SH2D1B 38368 1
1 SH2D1B 38373 1
1 SH2D1B 38393 1
1 SH2D1B 38394 1
1 SH2D1B 38395 1
1 SH2D1B 38396 1
1 SH2D1B 38397 1
1 SH2D1B 38398 1
1 SH2D1B 38399 1
1 SH2D1B 38400 1
1 SH2D1B 38401 1
1 SH2D1B 38402 1
1 SH2D1B 38403 1
1 SH2D1B 38404 1
1 SH2D1B NOS1AP 1
1 SH2D1B 38406 1
1 SH2D1B 38407 1
1 SH2D1B 38408 1
1 SH2D1B 38414 1
1 SH2D1B 38415 1
1 SH2D1B 38416 1
1 SH2D1B 38417 1
1 SH2D1B 38418 1
1 SH2D1B 38420 1
1 SH2D1B 38428 1
1 SH2D1B 38433 1
1 SH2D1B 38440 1
1 SH2D1B 38444 1
1 SH2D1B 38453 1
1 SH2D1B 38459 1
1 SH2D1B 38465 1
1 SH2D1B 38467 1
1 SH2D1B 38503 1
1 SH2D1B 38519 1
1 SH2D1B 38523 1
1 MGST3 GPA33 1
1 ALDH9A1 GPA33 1
1 RP11-466F5.6 GPA33 1
1 RP11-466F5.8 GDAP2 1
1 TMCO1 GDAP2 1
1 RP11-466F5.8 DUSP27 1
1 TMCO1 DUSP27 1
1 TMCO1 GPA33 1
1 UCK2 GPA33 1
1 POGK GPA33 1
1 POGK DUSP27 1
1 GPA33 39498 1
1 GPA33 39499 1
1 GPA33 39501 1
1 GPA33 39895 1
1 GPA33 39898 1
1 GPA33 39899 1
1 GPA33 39900 1
1 GPA33 39901 1
1 GPA33 39902 1
1 GPA33 39962 1
1 GPA33 40035 1
1 GPA33 40039 1
1 GPA33 40040 1
1 GPA33 40044 1
1 GPA33 40045 1
1 GPA33 40047 1
1 GPA33 40049 1
1 GPA33 40051 1
1 GPA33 40052 1
1 GPA33 40053 1
1 GPA33 40054 1
1 GPA33 40055 1
1 GPA33 40057 1
1 GPA33 40059 1
1 GPA33 40060 1
1 GPA33 40062 1
1 GPA33 40063 1
1 GPA33 40064 1
1 GPA33 40066 1
1 GPA33 40067 1
1 GPA33 40069 1
1 GPA33 40070 1
1 GPA33 40071 1
1 GPA33 40072 1
1 GPA33 40074 1
1 GPA33 40075 1
1 GPA33 40076 1
1 GPA33 40079 1
1 GPA33 40080 1
1 GPA33 40081 1
1 GPA33 40082 1
1 GPA33 40083 1
1 GPA33 40084 1
1 GPA33 40085 1
1 GPA33 40086 1
1 GPA33 AKR1D1P1 1
1 GPA33 CD247 1
1 GPA33 40089 1
1 GPA33 40090 1
1 GPA33 40091 1
1 GPA33 40092 1
1 GPA33 40093 1
1 GPA33 40094 1
1 GPA33 CREG1 1
1 GPA33 40096 1
1 GPA33 40097 1
1 GPA33 40098 1
1 GPA33 40099 1
1 GPA33 40100 1
1 GPA33 40101 1
1 GPA33 40102 1
1 GPA33 40103 1
1 GPA33 40104 1
1 GPA33 40105 1
1 GPA33 40106 1
1 GPA33 40107 1
1 GPA33 40134 1
1 GPA33 MPZL1 1
1 GPA33 40137 1
1 DUSP27 39498 1
1 DUSP27 39892 1
1 DUSP27 39895 1
1 DUSP27 39898 1
1 DUSP27 39899 1
1 DUSP27 39900 1
1 DUSP27 39902 1
1 DUSP27 39962 1
1 DUSP27 40008 1
1 DUSP27 40035 1
1 DUSP27 40038 1
1 DUSP27 40044 1
1 DUSP27 40045 1
1 DUSP27 40047 1
1 DUSP27 40049 1
1 DUSP27 40051 1
1 DUSP27 40052 1
1 DUSP27 40053 1
1 DUSP27 40059 1
1 DUSP27 40060 1
1 DUSP27 40062 1
1 DUSP27 40063 1
1 DUSP27 40064 1
1 DUSP27 40066 1
1 DUSP27 40067 1
1 DUSP27 40069 1
1 DUSP27 40070 1
1 DUSP27 40071 1
1 DUSP27 40072 1
1 DUSP27 40075 1
1 DUSP27 40077 1
1 DUSP27 40079 1
1 DUSP27 40080 1
1 DUSP27 40081 1
1 DUSP27 40082 1
1 DUSP27 40083 1
1 DUSP27 40084 1
1 DUSP27 40085 1
1 DUSP27 40086 1
1 DUSP27 AKR1D1P1 1
1 DUSP27 CD247 1
1 DUSP27 40088 1
1 DUSP27 40089 1
1 DUSP27 40090 1
1 DUSP27 40091 1
1 DUSP27 40092 1
1 DUSP27 40093 1
1 DUSP27 40094 1
1 DUSP27 CREG1 1
1 DUSP27 40096 1
1 DUSP27 40097 1
1 DUSP27 40099 1
1 DUSP27 40100 1
1 DUSP27 40101 1
1 DUSP27 40102 1
1 DUSP27 40103 1
1 DUSP27 40104 1
1 DUSP27 40105 1
1 DUSP27 40107 1
1 DUSP27 40126 1
1 POU2F1 GPA33 1
1 RP11-277B15.3 GPA33 1
1 AKR1D1P1 GPA33 1
1 CD247 GPA33 1
1 AKR1D1P1 DUSP27 1
1 CD247 DUSP27 1
1 CREG1 GPA33 1
1 CREG1 DUSP27 1
1 RCSD1 GPA33 1
1 RP3-455J7.4 GPA33 1
1 RCSD1 DUSP27 1
1 RP3-455J7.4 DUSP27 1
1 SCYL3 PRRX1 1
1 AL356475.1 PRRX1 1
1 RP11-332H17.1 PRRX1 1
1 PRRX1 40828 1
1 PRRX1 40829 1
1 PRRX1 40831 1
1 PRRX1 40832 1
1 PRRX1 40833 1
1 PRRX1 40834 1
1 PRRX1 40835 1
1 PRRX1 40836 1
1 PRRX1 40837 1
1 PRRX1 40845 1
1 PRRX1 40872 1
1 PRRX1 40887 1
1 PRRX1 40896 1
1 PRRX1 40922 1
1 PRRX1 40943 1
1 PRRX1 40964 1
1 PRRX1 40967 1
1 PRRX1 41058 1
1 PRRX1 41059 1
1 AL359853.1 LAMC1 1
1 RP11-533E19.7 GDAP2 1
1 TOR1AIP1 GDAP2 1
1 RNASEL LAMC1 1
1 LAMC1 44844 1
1 LAMC1 44845 1
1 LAMC1 44882 1
1 LAMC1 44885 1
1 LAMC1 44887 1
1 LAMC1 44888 1
1 LAMC1 44889 1
1 LAMC1 44890 1
1 LAMC1 44891 1
1 LAMC1 44892 1
1 LAMC1 44894 1
1 LAMC1 44895 1
1 LAMC1 44896 1
1 LAMC1 44897 1
1 LAMC1 44898 1
1 LAMC1 44899 1
1 LAMC1 44900 1
1 LAMC1 44908 1
1 LAMC1 44910 1
1 LAMC1 44913 1
1 LAMC1 44914 1
1 LAMC1 44915 1
1 LAMC1 44916 1
1 LAMC1 44917 1
1 LAMC1 44918 1
1 LAMC1 44920 1
1 LAMC1 44921 1
1 LAMC1 44922 1
1 LAMC1 44923 1
1 LAMC1 44924 1
1 LAMC1 44925 1
1 LAMC1 44926 1
1 LAMC1 44927 1
1 LAMC1 44928 1
1 LAMC1 44930 1
1 LAMC1 44931 1
1 LAMC1 44932 1
1 LAMC1 44935 1
1 LAMC1 44936 1
1 LAMC1 44938 1
1 LAMC1 44939 1
1 LAMC1 44940 1
1 LAMC1 44942 1
1 LAMC1 44943 1
1 LAMC1 44944 1
1 LAMC1 44945 1
1 LAMC1 44947 1
1 LAMC1 44948 1
1 LAMC1 44949 1
1 LAMC1 44950 1
1 LAMC1 44951 1
1 LAMC1 44953 1
1 LAMC1 44955 1
1 LAMC1 44957 1
1 LAMC1 44992 1
1 LAMC1 44993 1
1 LAMC1 45008 1
1 LAMC1 45009 1
1 LAMC1 45013 1
1 LAMC1 45014 1
1 LAMC1 45016 1
1 LAMC1 45017 1
1 LAMC1 45018 1
1 LAMC1 45019 1
1 LAMC1 ARPC5 1
1 LAMC1 RGL1 1
1 LAMC1 45028 1
1 LAMC1 45114 1
1 LAMC1 45115 1
1 LAMC2 44842 1
1 LAMC2 RP11-505O17.1 1
1 LAMC2 SHCBP1L 1
1 LAMC2 RNU6-41P 1
1 LAMC2 44850 1
1 LAMC2 LAMC1 1
1 LAMC2 44898 1
1 LAMC2 RP11-444D13.1 1
1 NCF2 LAMC1 1
1 ARPC5 LAMC1 1
1 RGL1 LAMC1 1
1 EDEM3 UCHL5 1
1 C1orf27 UCHL5 1
1 TPR UCHL5 1
1 RGS18 UCHL5 1
1 AL136987.1 UCHL5 1
1 RP5-1011O1.2 UCHL5 1
1 RGS1 UCHL5 1
1 RGS2 UCHL5 1
1 UCHL5 EDEM3 1
1 UCHL5 45903 1
1 UCHL5 45910 1
1 UCHL5 45922 1
1 UCHL5 C1orf27 1
1 UCHL5 TPR 1
1 UCHL5 45925 1
1 UCHL5 45926 1
1 UCHL5 45927 1
1 UCHL5 47808 1
1 UCHL5 47897 1
1 UCHL5 47901 1
1 UCHL5 47903 1
1 UCHL5 47904 1
1 UCHL5 47905 1
1 UCHL5 47906 1
1 UCHL5 47908 1
1 UCHL5 AL136987.1 1
1 UCHL5 47910 1
1 UCHL5 47911 1
1 UCHL5 47912 1
1 UCHL5 47913 1
1 UCHL5 47915 1
1 UCHL5 47916 1
1 UCHL5 47919 1
1 UCHL5 47920 1
1 UCHL5 47921 1
1 UCHL5 47922 1
1 UCHL5 47923 1
1 UCHL5 47924 1
1 UCHL5 47925 1
1 UCHL5 47926 1
1 UCHL5 47927 1
1 UCHL5 47928 1
1 UCHL5 47929 1
1 UCHL5 47931 1
1 UCHL5 47933 1
1 UCHL5 47934 1
1 UCHL5 47935 1
1 UCHL5 47936 1
1 UCHL5 47937 1
1 UCHL5 RP5-1011O1.2 1
1 UCHL5 47940 1
1 UCHL5 47941 1
1 UCHL5 47942 1
1 UCHL5 47943 1
1 UCHL5 47944 1
1 UCHL5 RGS1 1
1 UCHL5 47947 1
1 UCHL5 47948 1
1 UCHL5 47949 1
1 UCHL5 47950 1
1 UCHL5 47951 1
1 UCHL5 47952 1
1 UCHL5 47953 1
1 UCHL5 47954 1
1 UCHL5 47955 1
1 UCHL5 47957 1
1 UCHL5 47958 1
1 UCHL5 47959 1
1 UCHL5 47960 1
1 UCHL5 47961 1
1 UCHL5 47962 1
1 UCHL5 47963 1
1 UCHL5 47964 1
1 UCHL5 47965 1
1 UCHL5 47966 1
1 UCHL5 47969 1
1 UCHL5 47972 1
1 UCHL5 47975 1
1 UCHL5 47976 1
1 UCHL5 47977 1
1 UCHL5 RGS13 1
1 UCHL5 47980 1
1 UCHL5 47983 1
1 UCHL5 47992 1
1 UCHL5 48000 1
1 UCHL5 48002 1
1 UCHL5 48003 1
1 UCHL5 48005 1
1 UCHL5 48008 1
1 UCHL5 48011 1
1 UCHL5 48013 1
1 UCHL5 48015 1
1 UCHL5 48017 1
1 UCHL5 48019 1
1 UCHL5 48020 1
1 UCHL5 48021 1
1 UCHL5 48022 1
1 UCHL5 48023 1
1 UCHL5 RGS2 1
1 UCHL5 48025 1
1 UCHL5 48027 1
1 UCHL5 48028 1
1 UCHL5 48029 1
1 UCHL5 48030 1
1 UCHL5 48031 1
1 UCHL5 48032 1
1 UCHL5 48043 1
1 UCHL5 48120 1
1 UCHL5 48121 1
1 UCHL5 48124 1
1 UCHL5 48485 1
1 UCHL5 48486 1
1 UCHL5 48488 1
1 UCHL5 48489 1
1 UCHL5 48490 1
1 UCHL5 48491 1
1 UCHL5 48492 1
1 UCHL5 48493 1
1 UCHL5 48494 1
1 UCHL5 48496 1
1 UCHL5 48498 1
1 UCHL5 48508 1
1 UCHL5 48556 1
1 UCHL5 49379 1
1 UCHL5 49380 1
1 GLRX2 UCHL5 1
1 KCNT2 47811 1
1 KCNT2 47850 1
1 KCNT2 49032 1
1 KCNT2 49033 1
1 KCNT2 49041 1
1 KCNT2 49044 1
1 KCNT2 49085 1
1 KCNT2 49093 1
1 KCNT2 49094 1
1 KCNT2 49095 1
1 KCNT2 49098 1
1 KCNT2 49099 1
1 KCNT2 49101 1
1 KCNT2 49102 1
1 KCNT2 49104 1
1 KCNT2 49106 1
1 KCNT2 49107 1
1 KCNT2 49109 1
1 KCNT2 49110 1
1 KCNT2 49113 1
1 KCNT2 49114 1
1 KCNT2 49115 1
1 KCNT2 49116 1
1 KCNT2 49118 1
1 KCNT2 49119 1
1 KCNT2 49121 1
1 KCNT2 49122 1
1 KCNT2 49134 1
1 KCNT2 49193 1
1 CFH KCNT2 1
1 C4BPB 52113 1
1 C4BPB 52117 1
1 C4BPB 52118 1
1 C4BPB 52121 1
1 C4BPB 52123 1
1 C4BPB 52126 1
1 C4BPB 52127 1
1 C4BPB 52130 1
1 C4BPB 52131 1
1 C4BPB 52132 1
1 C4BPB 52133 1
1 C4BPB 52135 1
1 C4BPB 52136 1
1 C4BPB 52137 1
1 C4BPB 52138 1
1 C4BPB 52139 1
1 C4BPB 52140 1
1 C4BPB CD55 1
1 C4BPB 52142 1
1 C4BPB 52143 1
1 C4BPB 52145 1
1 C4BPB 52147 1
1 C4BPB 52148 1
1 C4BPB 52149 1
1 C4BPB 52150 1
1 C4BPB 52151 1
1 C4BPB 52152 1
1 C4BPB 52153 1
1 C4BPB 52154 1
1 C4BPB 52155 1
1 C4BPB 52156 1
1 C4BPB 52157 1
1 C4BPB 52158 1
1 C4BPB 52159 1
1 C4BPB 52160 1
1 C4BPB 52161 1
1 C4BPB 52162 1
1 C4BPB 52163 1
1 C4BPB 52164 1
1 C4BPB 52166 1
1 C4BPB 52167 1
1 C4BPB 52168 1
1 C4BPB 52169 1
1 C4BPB 52170 1
1 C4BPB 52171 1
1 C4BPB 52172 1
1 C4BPB 52173 1
1 C4BPB CR2 1
1 C4BPB 52175 1
1 C4BPB 52176 1
1 C4BPB 52177 1
1 C4BPB 52178 1
1 C4BPB 52179 1
1 C4BPB 52180 1
1 C4BPB 52181 1
1 C4BPB 52182 1
1 C4BPB 52183 1
1 C4BPB 52184 1
1 C4BPB CR1 1
1 C4BPB 52186 1
1 C4BPB 52187 1
1 C4BPB 52188 1
1 C4BPB 52189 1
1 C4BPB 52190 1
1 C4BPB 52191 1
1 C4BPB 52193 1
1 C4BPB 52194 1
1 C4BPB 52196 1
1 C4BPB 52197 1
1 C4BPB 52198 1
1 C4BPB 52212 1
1 C4BPB 52213 1
1 C4BPB 52241 1
1 C4BPB 52253 1
1 CD55 C4BPB 1
1 CR2 C4BPB 1
1 CR1 C4BPB 1
1 LAMB3 TSNAX-DISC1 1
1 LYPLAL1 UCHL5 1
1 RP11-135J2.4 UCHL5 1
1 RAB3GAP2 GDAP2 1
1 ZNF678 58346 1
1 ZNF678 58457 1
1 MIR5008 ZNF678 1
1 WNT9A ZNF678 1
1 C1orf35 ZNF678 1
1 MIR3620 ZNF678 1
1 GJC2 ZNF678 1
1 GUK1 ZNF678 1
1 IBA57-AS1 ZNF678 1
1 IBA57 ZNF678 1
1 RHOU ACTA1 1
1 SPHAR ACTA1 1
1 RP4-803J11.2 ACTA1 1
1 ACTA1 58467 1
1 ACTA1 58468 1
1 ACTA1 58469 1
1 ACTA1 58470 1
1 ACTA1 58471 1
1 ACTA1 58472 1
1 ACTA1 58473 1
1 ACTA1 58474 1
1 ACTA1 58475 1
1 ACTA1 58476 1
1 ACTA1 58479 1
1 ACTA1 58480 1
1 ACTA1 58482 1
1 ACTA1 58484 1
1 ACTA1 TMEM78 1
1 ACTA1 58622 1
1 ACTA1 58623 1
1 ACTA1 58624 1
1 ACTA1 SPHAR 1
1 ACTA1 58645 1
1 ACTA1 58646 1
1 TAF5L GALNT2 1
1 URB2 GALNT2 1
1 GALNT2 58722 1
1 GALNT2 58723 1
1 GALNT2 58725 1
1 GALNT2 58726 1
1 GALNT2 58727 1
1 GALNT2 58728 1
1 GALNT2 58729 1
1 GALNT2 58730 1
1 GALNT2 58731 1
1 GALNT2 58733 1
1 GALNT2 58734 1
1 GALNT2 58735 1
1 GALNT2 58737 1
1 GALNT2 58739 1
1 GALNT2 58743 1
1 GALNT2 58744 1
1 GALNT2 58747 1
1 GALNT2 58748 1
1 GALNT2 58750 1
1 GALNT2 58751 1
1 GALNT2 58768 1
1 GALNT2 58792 1
1 GALNT2 58903 1
1 GALNT2 58906 1
1 GALNT2 58909 1
1 GALNT2 58910 1
1 GALNT2 58911 1
1 GALNT2 58914 1
1 GALNT2 58915 1
1 GALNT2 58917 1
1 GALNT2 58918 1
1 GALNT2 58919 1
1 GALNT2 58920 1
1 snoU13 FAM89A 1
1 AL844165.1 FAM89A 1
1 ARV1 FAM89A 1
1 TTC13 FAM89A 1
1 FAM89A 59198 1
1 FAM89A 59200 1
1 FAM89A 59201 1
1 FAM89A 59202 1
1 FAM89A 59203 1
1 FAM89A 59204 1
1 FAM89A 59205 1
1 FAM89A 59207 1
1 FAM89A 59211 1
1 FAM89A 59015 1
1 FAM89A 59104 1
1 FAM89A 59105 1
1 FAM89A 59106 1
1 FAM89A 59107 1
1 FAM89A 59108 1
1 FAM89A 59109 1
1 FAM89A 59111 1
1 FAM89A 59126 1
1 FAM89A 59127 1
1 FAM89A 59128 1
1 FAM89A 59129 1
1 FAM89A 59130 1
1 FAM89A 59187 1
1 FAM89A 59197 1
1 FAM89A 59199 1
1 FAM89A 59210 1
1 FAM89A 59212 1
1 FAM89A 59245 1
1 FAM89A 59308 1
1 FAM89A 59310 1
1 FAM89A 59311 1
1 EXOC8 FAM89A 1
1 SPRTN FAM89A 1
1 EXOC8 TSNAX-DISC1 1
1 SPRTN TSNAX-DISC1 1
1 EGLN1 TSNAX-DISC1 1
1 TSNAX-DISC1 ABCB10 1
1 TSNAX-DISC1 COG2 1
1 TSNAX-DISC1 59130 1
1 TSNAX-DISC1 59150 1
1 RP11-295G20.2 FAM89A 1
1 TSNAX-DISC1 FAM89A 1
1 TSNAX FAM89A 1
1 TSNAX-DISC1 59211 1
1 TSNAX-DISC1 C1orf131 1
1 TSNAX-DISC1 GNPAT 1
1 TSNAX-DISC1 59237 1
1 TSNAX-DISC1 59238 1
1 TSNAX-DISC1 59239 1
1 TSNAX-DISC1 59240 1
1 TSNAX-DISC1 59241 1
1 TSNAX-DISC1 59242 1
1 TSNAX-DISC1 59243 1
1 TSNAX-DISC1 EXOC8 1
1 TSNAX-DISC1 SPRTN 1
1 TSNAX-DISC1 59245 1
1 TSNAX-DISC1 59246 1
1 TSNAX-DISC1 59247 1
1 TSNAX-DISC1 59248 1
1 TSNAX-DISC1 59249 1
1 TSNAX-DISC1 59250 1
1 TSNAX-DISC1 59251 1
1 TSNAX-DISC1 59252 1
1 TSNAX-DISC1 59253 1
1 TSNAX-DISC1 59254 1
1 TSNAX-DISC1 59255 1
1 TSNAX-DISC1 59256 1
1 TSNAX-DISC1 59257 1
1 TSNAX-DISC1 59258 1
1 TSNAX-DISC1 59259 1
1 TSNAX-DISC1 59260 1
1 TSNAX-DISC1 59262 1
1 TSNAX-DISC1 59264 1
1 TSNAX-DISC1 59265 1
1 TSNAX-DISC1 59266 1
1 TSNAX-DISC1 59267 1
1 TSNAX-DISC1 59269 1
1 TSNAX-DISC1 EGLN1 1
1 TSNAX-DISC1 59271 1
1 TSNAX-DISC1 59273 1
1 TSNAX-DISC1 59274 1
1 TSNAX-DISC1 LINC00582 1
1 MTR GDAP2 1
1 FH TSNAX-DISC1 1
1 KIF26B 63369 1
1 KIF26B 63370 1
1 KIF26B 63371 1
1 KIF26B 63372 1
1 KIF26B 63482 1
1 KIF26B 63483 1
1 KIF26B 63509 1
1 KIF26B 63515 1
1 KIF26B 63517 1
1 KIF26B 63531 1
1 KIF26B 63535 1
1 KIF26B 63536 1
1 KIF26B 63537 1
1 KIF26B 63538 1
1 KIF26B 63540 1
1 KIF26B 63541 1
1 KIF26B 63542 1
1 KIF26B 63543 1
1 KIF26B 63544 1
1 KIF26B 63545 1
1 KIF26B 63546 1
1 KIF26B 63547 1
1 KIF26B 63548 1
1 KIF26B 63549 1
1 KIF26B 63550 1
1 KIF26B RP11-83A16.1 1
1 KIF26B 63552 1
1 KIF26B 63553 1
1 KIF26B 63554 1
1 KIF26B 63572 1
1 KIF26B RP11-36N20.1 1
1 KIF26B 63579 1
1 KIF26B 63580 1
1 KIF26B 63582 1
1 KIF26B 63584 1
1 KIF26B 63618 1
1 KIF26B 63635 1
1 KIF26B 63636 1
1 KIF26B 63638 1
1 KIF26B 63639 1
1 KIF26B 63640 1
1 KIF26B 63641 1
1 KIF26B 63642 1
1 KIF26B 63643 1
1 KIF26B 63644 1
1 KIF26B 63645 1
1 KIF26B 63646 1
1 KIF26B 63647 1
1 KIF26B 63648 1
1 KIF26B 63650 1
1 KIF26B 63651 1
1 KIF26B 63658 1
1 KIF26B 63662 1
1 KIF26B 63706 1
1 KIF26B 63707 1
1 KIF26B 63708 1
1 KIF26B 63709 1
1 KIF26B 63710 1
1 KIF26B 63711 1
1 KIF26B 63713 1
1 KIF26B 63714 1
1 KIF26B 63715 1
1 KIF26B 63716 1
1 KIF26B 63717 1
1 KIF26B 63719 1
1 KIF26B 63720 1
1 KIF26B SMYD3 1
1 KIF26B 63802 1
1 AL359983.1 KIF26B 1
1 RP11-522M21.2 KIF26B 1
1 RP11-522M21.3 KIF26B 1
1 RP11-83A16.1 KIF26B 1
1 RP11-36N20.1 KIF26B 1
1 RNU6-1283P KIF26B 1
1 SMYD3 KIF26B 1
1 CNST KIF26B 1
1 TFB2M KIF26B 1
1 SCCPDH KIF26B 1
1 KIF28P KIF26B 1
1 RP11-439E19.3 KIF26B 1
1 ATP5C1 UPF2 1
1 KIN UPF2 1
1 USP6NL 67562 1
1 USP6NL 67652 1
1 USP6NL 67653 1
1 USP6NL 67655 1
1 USP6NL 67657 1
1 USP6NL 67658 1
1 USP6NL 67659 1
1 USP6NL 67660 1
