nodeID	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_P.Value	GRN_eigenvalue	GRN_Page_Rank	GRN_size	GRN_nes	GRN_pval	fPPI_Mutations_of_interest_vs_Group_control_diff	fPPI_Mutations_of_interest_vs_Group_control_p.val	Metabo_mean.diff	Metabo_pvalue	eigen_pchic
939	frag_14003	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.26062648790795e-18
940	frag_14004	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.99024717329553e-18
941	frag_141747	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.59509709742237e-19
942	frag_141755	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.59985394959042e-19
943	frag_141756	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.97535006896774e-18
944	frag_141757	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.57595054633377e-18
945	frag_141766	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.80508379712158e-19
948	frag_143961	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.42559142569885e-18
949	frag_143986	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.54429348595827e-18
950	frag_143987	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.6554369769111e-18
951	frag_143992	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	9.89051003798519e-19
952	frag_143998	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.29384893568145e-18
953	frag_144004	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.83319207082255e-19
954	frag_144012	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.51461333975041e-18
955	frag_144016	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.32304033101343e-18
956	frag_144067	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
957	frag_144068	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
958	frag_144069	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
959	frag_144085	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
960	frag_144152	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.5437702938389e-18
961	frag_144154	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.68953240177058e-18
962	frag_144155	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.36146857129276e-18
963	frag_144157	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.42637591550856e-18
964	frag_144169	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
965	frag_144170	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
966	frag_144171	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
967	frag_144172	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
968	frag_144173	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
969	frag_144175	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
970	frag_144182	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
971	frag_144192	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
972	frag_144284	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
973	frag_144287	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
974	frag_144288	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
975	frag_144289	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
976	frag_144291	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
977	frag_144292	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
978	frag_144294	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
979	frag_144295	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
980	frag_144297	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
981	frag_144298	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
982	frag_144299	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
983	frag_144300	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
984	frag_144301	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
985	frag_144302	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
986	frag_144304	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
987	frag_144305	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
988	frag_144306	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
989	frag_144307	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
990	frag_144308	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
991	frag_144309	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
992	frag_144310	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
993	frag_144313	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
994	frag_144314	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
995	frag_144315	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
996	frag_144316	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
997	frag_144317	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
998	frag_144318	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
999	frag_144319	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1000	frag_144321	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1001	frag_144322	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1002	frag_144323	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1003	frag_144324	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1004	frag_144325	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1005	frag_144326	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1006	frag_144327	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1007	frag_144329	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1008	frag_144330	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1009	frag_144332	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1010	frag_144333	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1011	frag_144334	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1012	frag_144336	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.22713625761398e-18
1013	frag_144339	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1014	frag_144340	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1015	frag_144357	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1016	frag_144358	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1017	frag_144359	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1018	frag_144360	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1019	frag_144364	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1020	frag_144408	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1021	frag_144409	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1022	frag_144410	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1023	frag_144411	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1024	frag_144412	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1025	frag_144414	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1026	frag_144415	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1027	frag_144416	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1028	frag_144417	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1029	frag_144419	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1030	frag_144421	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1031	frag_144422	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1032	frag_144423	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1033	frag_144424	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1034	frag_144425	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1035	frag_144426	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1036	frag_144433	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1037	frag_144434	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1038	frag_144436	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1039	frag_144441	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1040	frag_144442	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1041	frag_144446	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1042	frag_144447	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1043	frag_144452	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1044	frag_144454	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1045	frag_144456	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1046	frag_144457	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1047	frag_144458	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1048	frag_144460	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1049	frag_144461	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1050	frag_144462	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1051	frag_144464	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1052	frag_144467	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1053	frag_144476	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1054	frag_144477	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1055	frag_144482	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1056	frag_144487	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1057	frag_144489	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1058	frag_144491	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1059	frag_144492	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1060	frag_144493	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1061	frag_144494	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1062	frag_144495	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1063	frag_144496	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1064	frag_144497	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1065	frag_144499	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1066	frag_144500	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1067	frag_144501	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1068	frag_144502	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1069	frag_144504	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1070	frag_144505	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1071	frag_144506	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1072	frag_144509	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1073	frag_144510	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1074	frag_144513	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1075	frag_144515	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1076	frag_144518	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1077	frag_144612	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1078	frag_144783	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.76521434192015e-18
1079	frag_144787	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.44978951857751e-18
1080	frag_144788	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.45579406098987e-18
1081	frag_144789	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.73413281674555e-18
1082	frag_144795	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.43718834308374e-18
1083	frag_144920	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.00773856309363e-18
1084	frag_144921	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.98193556830115e-18
1085	frag_144922	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.60695087005024e-18
1086	frag_145953	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1088	frag_14956	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.26503135787753e-18
1089	frag_14962	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02818688373375e-18
1090	frag_15083	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1091	frag_15103	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0
1092	frag_151119	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.86762265604771e-18
1093	frag_152516	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.92235034178796e-18
1094	frag_153698	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018831785e-10
1095	frag_153699	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879015889681e-10
1096	frag_153709	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017225889e-10
1097	frag_153712	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016551713e-10
1098	frag_153718	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017502767e-10
1099	frag_153720	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016943352e-10
1100	frag_153726	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879015723321e-10
1101	frag_153742	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879015807087e-10
1102	frag_153747	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017138055e-10
1103	frag_153748	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016572746e-10
1104	frag_153752	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901707453e-10
1105	frag_153760	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016366089e-10
1106	frag_153768	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017089827e-10
1107	frag_153770	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017852905e-10
1108	frag_153775	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017278029e-10
1109	frag_153780	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017694038e-10
1110	frag_153782	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017185278e-10
1111	frag_154112	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016498872e-10
1112	frag_154126	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018519258e-10
1113	frag_154141	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017350336e-10
1114	frag_154180	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017801288e-10
1115	frag_154192	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016679194e-10
1116	frag_154194	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016565659e-10
1117	frag_154195	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018218104e-10
1118	frag_154197	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016581812e-10
1119	frag_154326	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018623994e-10
1120	frag_154332	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017355914e-10
1121	frag_154333	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018492027e-10
1122	frag_154368	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016235241e-10
1123	frag_154370	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016245882e-10
1124	frag_154377	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018215007e-10
1125	frag_154378	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018365313e-10
1126	frag_154379	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017385538e-10
1127	frag_154384	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016665158e-10
1128	frag_154385	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879019185785e-10
1129	frag_154386	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016624655e-10
1130	frag_154387	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017611857e-10
1131	frag_154388	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017783601e-10
1132	frag_154389	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016944942e-10
1133	frag_154390	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018441162e-10
1134	frag_154391	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018465219e-10
1135	frag_154392	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017055064e-10
1136	frag_154394	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017638152e-10
1137	frag_154396	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901948538e-10
1138	frag_154397	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018336312e-10
1139	frag_154398	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018242498e-10
1140	frag_154399	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017619858e-10
1141	frag_154401	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018179316e-10
1142	frag_154406	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016930792e-10
1143	frag_154410	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016823109e-10
1144	frag_154411	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018298256e-10
1145	frag_154421	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018443135e-10
1146	frag_154425	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879015906636e-10
1147	frag_154428	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017595679e-10
1148	frag_154429	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016925093e-10
1149	frag_154430	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017524366e-10
1150	frag_154431	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017760227e-10
1151	frag_154433	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017498952e-10
1152	frag_154434	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901719372e-10
1153	frag_154435	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018158138e-10
1154	frag_154436	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879019007553e-10
1155	frag_154437	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017300606e-10
1156	frag_154438	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016952903e-10
1157	frag_154439	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017189099e-10
1158	frag_154443	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016908657e-10
1159	frag_154445	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901739677e-10
1160	frag_154446	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018980636e-10
1161	frag_154447	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016062495e-10
1162	frag_154449	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018568156e-10
1163	frag_154451	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017086836e-10
1164	frag_154452	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017656164e-10
1165	frag_154453	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018247164e-10
1166	frag_154454	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018279172e-10
1167	frag_154457	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017003676e-10
1168	frag_154458	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017068852e-10
1169	frag_154459	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017370552e-10
1170	frag_154466	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901892242e-10
1171	frag_154468	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017959975e-10
1172	frag_154470	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017051781e-10
1173	frag_154471	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879019066185e-10
1174	frag_154472	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018139922e-10
1175	frag_154473	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018124376e-10
1176	frag_154474	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016140572e-10
1177	frag_154475	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017097995e-10
1178	frag_154476	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018674858e-10
1179	frag_154477	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901799945e-10
1180	frag_154478	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016717889e-10
1181	frag_154480	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018895106e-10
1182	frag_154482	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018424021e-10
1183	frag_154501	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016221229e-10
1184	frag_154878	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017590409e-10
1185	frag_154879	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879017600523e-10
1186	frag_154880	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879016895367e-10
1187	frag_154881	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901766359e-10
1188	frag_154882	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4887901756738e-10
1189	frag_154884	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018074621e-10
1190	frag_154885	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.48879018047267e-10
