source	target
RAB3IP	RP11-611E13.2
RAB3IP	SNORA17
RAB3IP	THAP2
RAB3IP	ZFC3H1
RAB3IP	RP11-293I14.2
RAB3IP	RAB21
RAB3IP	TBC1D15
RP11-588G21.2	CNOT2
RP11-588G21.2	RP11-611E13.2
RP11-588G21.2	SNORA17
RP11-588G21.2	THAP2
RP11-588G21.2	ZFC3H1
RP11-588G21.2	RP11-293I14.2
RP11-588G21.2	RAB21
RP11-588G21.2	TBC1D15
CNOT2	RP11-611E13.2
CNOT2	SNORA17
CNOT2	THAP2
CNOT2	ZFC3H1
CNOT2	RP11-293I14.2
CNOT2	RAB21
CNOT2	TBC1D15
RP11-611E13.2	SNORA17
RP11-611E13.2	THAP2
RP11-611E13.2	ZFC3H1
RP11-611E13.2	RP11-293I14.2
RP11-611E13.2	RAB21
RP11-611E13.2	TBC1D15
SNORA17	THAP2
SNORA17	ZFC3H1
SNORA17	RP11-293I14.2
SNORA17	RAB21
SNORA17	TBC1D15
THAP2	ZFC3H1
THAP2	RP11-293I14.2
THAP2	RAB21
THAP2	TBC1D15
ZFC3H1	RP11-293I14.2
ZFC3H1	RAB21
ZFC3H1	TBC1D15
RP11-293I14.2	RAB21
RP11-293I14.2	TBC1D15
RAB21	TBC1D15
GALNT4	POC1B
GALNT4	POC1B-GALNT4
GALNT4	RP11-734K2.4
POC1B	POC1B-GALNT4
POC1B	RP11-734K2.4
POC1B-GALNT4	RP11-734K2.4
BTG1	C12orf79
BTG1	RP11-796E2.4
C12orf79	RP11-796E2.4
PLXNC1	RP11-74K11.2
RNU4-41P	RP11-181C3.1
RNU4-41P	TMPO-AS1
RNU4-41P	TMPO
RNU4-41P	SLC25A3
RNU4-41P	APAF1
RNU4-41P	IKBIP
RP11-181C3.1	TMPO-AS1
RP11-181C3.1	TMPO
RP11-181C3.1	SLC25A3
RP11-181C3.1	APAF1
RP11-181C3.1	IKBIP
TMPO-AS1	TMPO
TMPO-AS1	SLC25A3
TMPO-AS1	APAF1
TMPO-AS1	IKBIP
TMPO	SLC25A3
TMPO	APAF1
TMPO	IKBIP
SLC25A3	APAF1
SLC25A3	IKBIP
APAF1	IKBIP
FAM216A	GPN3
PLBD2	SLC8B1
MAP1LC3B2	RP11-809C9.2
RNU6-57P	DGKH
RNU6-57P	RP11-187A9.3
RNU6-57P	AKAP11
DGKH	RP11-187A9.3
DGKH	AKAP11
RP11-187A9.3	AKAP11
KPNA3	SPRYD7
ALG11	ATP7B
ALG11	NEK5
ATP7B	NEK5
DIS3	PIBF1
GPR183	UBAC2
GPR183	MIR623
GPR183	LINC00449
GPR183	TM9SF2
UBAC2	MIR623
UBAC2	LINC00449
UBAC2	TM9SF2
MIR623	LINC00449
MIR623	TM9SF2
LINC00449	TM9SF2
HNRNPC	ABHD4
DAD1	AJUBA
DAD1	RP11-298I3.4
DAD1	RP11-298I3.5
DAD1	ACIN1
DAD1	C14orf119
DAD1	SLC7A8
DAD1	C14orf164
DAD1	BCL2L2
DAD1	HOMEZ
DAD1	PPP1R3E
DAD1	RP11-124D2.7
DAD1	PSME2
DAD1	RNF31
DAD1	RP11-468E2.4
DAD1	IPO4
DAD1	RP11-468E2.2
DAD1	TM9SF1
AJUBA	RP11-298I3.4
AJUBA	RP11-298I3.5
AJUBA	ACIN1
AJUBA	C14orf119
AJUBA	SLC7A8
AJUBA	C14orf164
AJUBA	BCL2L2
AJUBA	HOMEZ
AJUBA	PPP1R3E
AJUBA	RP11-124D2.7
AJUBA	PSME2
AJUBA	RNF31
AJUBA	RP11-468E2.4
AJUBA	IPO4
AJUBA	RP11-468E2.2
AJUBA	TM9SF1
RP11-298I3.4	RP11-298I3.5
RP11-298I3.4	ACIN1
RP11-298I3.4	C14orf119
RP11-298I3.4	SLC7A8
RP11-298I3.4	C14orf164
RP11-298I3.4	BCL2L2
RP11-298I3.4	HOMEZ
RP11-298I3.4	PPP1R3E
RP11-298I3.4	RP11-124D2.7
RP11-298I3.4	PSME2
RP11-298I3.4	RNF31
RP11-298I3.4	RP11-468E2.4
RP11-298I3.4	IPO4
RP11-298I3.4	RP11-468E2.2
RP11-298I3.4	TM9SF1
RP11-298I3.5	ACIN1
RP11-298I3.5	C14orf119
RP11-298I3.5	SLC7A8
RP11-298I3.5	C14orf164
RP11-298I3.5	BCL2L2
RP11-298I3.5	HOMEZ
RP11-298I3.5	PPP1R3E
RP11-298I3.5	RP11-124D2.7
RP11-298I3.5	PSME2
RP11-298I3.5	RNF31
RP11-298I3.5	RP11-468E2.4
RP11-298I3.5	IPO4
RP11-298I3.5	RP11-468E2.2
RP11-298I3.5	TM9SF1
ACIN1	C14orf119
ACIN1	SLC7A8
ACIN1	C14orf164
ACIN1	BCL2L2
ACIN1	HOMEZ
ACIN1	PPP1R3E
ACIN1	RP11-124D2.7
ACIN1	PSME2
ACIN1	RNF31
ACIN1	RP11-468E2.4
ACIN1	IPO4
ACIN1	RP11-468E2.2
ACIN1	TM9SF1
C14orf119	SLC7A8
C14orf119	C14orf164
C14orf119	BCL2L2
C14orf119	HOMEZ
C14orf119	PPP1R3E
C14orf119	RP11-124D2.7
C14orf119	PSME2
C14orf119	RNF31
C14orf119	RP11-468E2.4
C14orf119	IPO4
C14orf119	RP11-468E2.2
C14orf119	TM9SF1
SLC7A8	C14orf164
SLC7A8	BCL2L2
SLC7A8	HOMEZ
SLC7A8	PPP1R3E
SLC7A8	RP11-124D2.7
SLC7A8	PSME2
SLC7A8	RNF31
SLC7A8	RP11-468E2.4
SLC7A8	IPO4
SLC7A8	RP11-468E2.2
SLC7A8	TM9SF1
C14orf164	BCL2L2
C14orf164	HOMEZ
C14orf164	PPP1R3E
C14orf164	RP11-124D2.7
C14orf164	PSME2
C14orf164	RNF31
C14orf164	RP11-468E2.4
C14orf164	IPO4
C14orf164	RP11-468E2.2
C14orf164	TM9SF1
BCL2L2	HOMEZ
BCL2L2	PPP1R3E
BCL2L2	RP11-124D2.7
BCL2L2	PSME2
BCL2L2	RNF31
BCL2L2	RP11-468E2.4
BCL2L2	IPO4
BCL2L2	RP11-468E2.2
BCL2L2	TM9SF1
HOMEZ	PPP1R3E
HOMEZ	RP11-124D2.7
HOMEZ	PSME2
HOMEZ	RNF31
HOMEZ	RP11-468E2.4
HOMEZ	IPO4
HOMEZ	RP11-468E2.2
HOMEZ	TM9SF1
PPP1R3E	RP11-124D2.7
PPP1R3E	PSME2
PPP1R3E	RNF31
PPP1R3E	RP11-468E2.4
PPP1R3E	IPO4
PPP1R3E	RP11-468E2.2
PPP1R3E	TM9SF1
RP11-124D2.7	PSME2
RP11-124D2.7	RNF31
RP11-124D2.7	RP11-468E2.4
RP11-124D2.7	IPO4
RP11-124D2.7	RP11-468E2.2
RP11-124D2.7	TM9SF1
PSME2	RNF31
PSME2	RP11-468E2.4
PSME2	IPO4
PSME2	RP11-468E2.2
PSME2	TM9SF1
RNF31	RP11-468E2.4
RNF31	IPO4
RNF31	RP11-468E2.2
RNF31	TM9SF1
RP11-468E2.4	IPO4
RP11-468E2.4	RP11-468E2.2
RP11-468E2.4	TM9SF1
IPO4	RP11-468E2.2
IPO4	TM9SF1
RP11-468E2.2	TM9SF1
KIAA0391	PPP2R3C
GPR137C	TXNDC16
RP11-486O13.2	SLC8A3
ALDH6A1	LIN52
DICER1-AS1	DICER1
RP11-661D19.3	TRAF3
C14orf79	BRF1
C14orf79	PACS2
BRF1	PACS2
CYFIP1	GABRA5
AC068831.6	RCCD1
TMEM114	ABAT
TMEM114	RN7SL743P
TMEM114	CARHSP1
TMEM114	RP11-77H9.6
ABAT	RN7SL743P
ABAT	CARHSP1
ABAT	RP11-77H9.6
RN7SL743P	CARHSP1
RN7SL743P	RP11-77H9.6
CARHSP1	RP11-77H9.6
RNU6-213P	FOPNL
RNU6-213P	ABCC1
FOPNL	ABCC1
CTD-2649C14.1	PDZD9
DCTPP1	AC106782.20
DCTPP1	BCL7C
DCTPP1	CTF1
DCTPP1	MIR762
AC106782.20	BCL7C
AC106782.20	CTF1
AC106782.20	MIR762
BCL7C	CTF1
BCL7C	MIR762
CTF1	MIR762
AC106782.20	CLUHP3
AC106782.20	CTD-2358C21.4
AC106782.20	ZNF720
BCL7C	CLUHP3
BCL7C	CTD-2358C21.4
BCL7C	ZNF720
CTF1	CLUHP3
CTF1	CTD-2358C21.4
CTF1	ZNF720
MIR762	CLUHP3
MIR762	CTD-2358C21.4
MIR762	ZNF720
CLUHP3	CTD-2358C21.4
CLUHP3	ZNF720
CTD-2358C21.4	ZNF720
ORC6	VPS35
RBL2	AKTIP
RBL2	FTO
RBL2	RPGRIP1L
RBL2	IRX3
AKTIP	FTO
AKTIP	RPGRIP1L
AKTIP	IRX3
FTO	RPGRIP1L
FTO	IRX3
RPGRIP1L	IRX3
AP1G1	ATP5A1P3
AP1G1	DHODH
AP1G1	DHX38
AP1G1	TXNL4B
AP1G1	AC009120.4
AP1G1	PSMD7
ATP5A1P3	DHODH
ATP5A1P3	DHX38
ATP5A1P3	TXNL4B
ATP5A1P3	AC009120.4
ATP5A1P3	PSMD7
DHODH	DHX38
DHODH	TXNL4B
DHODH	AC009120.4
DHODH	PSMD7
DHX38	TXNL4B
DHX38	AC009120.4
DHX38	PSMD7
TXNL4B	AC009120.4
TXNL4B	PSMD7
AC009120.4	PSMD7
MLYCD	OSGIN1
MLYCD	DNAAF1
MLYCD	HSDL1
OSGIN1	DNAAF1
OSGIN1	HSDL1
DNAAF1	HSDL1
RP11-849F2.7	RPL26
AC000003.1	GAS7
EPN2	ALDH3A2
EPN2	SNORA31
EPN2	RP11-311F12.1
EPN2	SLC47A2
EPN2	AKAP10
ALDH3A2	SNORA31
ALDH3A2	RP11-311F12.1
ALDH3A2	SLC47A2
ALDH3A2	AKAP10
SNORA31	RP11-311F12.1
SNORA31	SLC47A2
SNORA31	AKAP10
RP11-311F12.1	SLC47A2
RP11-311F12.1	AKAP10
SLC47A2	AKAP10
ERAL1	FAM222B
ERAL1	RP11-20B24.3
FAM222B	RP11-20B24.3
RARA	CTD-2267D19.4
RARA	GJD3
RARA	TOP2A
RARA	IGFBP4
RARA	RP11-58O9.1
RARA	CCR7
CTD-2267D19.4	GJD3
CTD-2267D19.4	TOP2A
CTD-2267D19.4	IGFBP4
CTD-2267D19.4	RP11-58O9.1
CTD-2267D19.4	CCR7
GJD3	TOP2A
GJD3	IGFBP4
GJD3	RP11-58O9.1
GJD3	CCR7
TOP2A	IGFBP4
TOP2A	RP11-58O9.1
TOP2A	CCR7
IGFBP4	RP11-58O9.1
IGFBP4	CCR7
RP11-58O9.1	CCR7
AC073508.1	KRT222
AC073508.1	KRT26
AC073508.1	KRT27
AC073508.1	KRT28
AC073508.1	KRT10
AC073508.1	TMEM99
AC073508.1	KRT12
AC073508.1	KRT20
AC073508.1	AC004231.2
AC073508.1	KRT23
AC073508.1	KRTAP4-12
KRT222	KRT26
KRT222	KRT27
KRT222	KRT28
KRT222	KRT10
KRT222	TMEM99
KRT222	KRT12
KRT222	KRT20
KRT222	AC004231.2
KRT222	KRT23
KRT222	KRTAP4-12
KRT26	KRT27
KRT26	KRT28
KRT26	KRT10
KRT26	TMEM99
KRT26	KRT12
KRT26	KRT20
KRT26	AC004231.2
KRT26	KRT23
KRT26	KRTAP4-12
KRT27	KRT28
KRT27	KRT10
KRT27	TMEM99
KRT27	KRT12
KRT27	KRT20
KRT27	AC004231.2
KRT27	KRT23
KRT27	KRTAP4-12
KRT28	KRT10
KRT28	TMEM99
KRT28	KRT12
KRT28	KRT20
KRT28	AC004231.2
KRT28	KRT23
KRT28	KRTAP4-12
KRT10	TMEM99
KRT10	KRT12
KRT10	KRT20
KRT10	AC004231.2
KRT10	KRT23
KRT10	KRTAP4-12
TMEM99	KRT12
TMEM99	KRT20
TMEM99	AC004231.2
TMEM99	KRT23
TMEM99	KRTAP4-12
KRT12	KRT20
KRT12	AC004231.2
KRT12	KRT23
KRT12	KRTAP4-12
KRT20	AC004231.2
KRT20	KRT23
KRT20	KRTAP4-12
AC004231.2	KRT23
AC004231.2	KRTAP4-12
KRT23	KRTAP4-12
PTRH2	VMP1
PTRH2	MIR21
PTRH2	RNU6-450P
VMP1	MIR21
VMP1	RNU6-450P
MIR21	RNU6-450P
MYO15B	RECQL5
MYO15B	SMIM5
RECQL5	SMIM5
AC139149.1	ACTG1
AC139149.1	RP13-766D20.1
AC139149.1	RP13-766D20.2
ACTG1	RP13-766D20.1
ACTG1	RP13-766D20.2
RP13-766D20.1	RP13-766D20.2
CCDC137	NPLOC4
CCDC137	OXLD1
CCDC137	PDE6G
CCDC137	TSPAN10
NPLOC4	OXLD1
NPLOC4	PDE6G
NPLOC4	TSPAN10
OXLD1	PDE6G
OXLD1	TSPAN10
PDE6G	TSPAN10
CEP192	RP11-773H22.4
CEP192	LDLRAD4
CEP192	RP11-794M8.1
RP11-773H22.4	LDLRAD4
RP11-773H22.4	RP11-794M8.1
LDLRAD4	RP11-794M8.1
TTC39C	RNU5A-6P
RP11-456K23.1	SETBP1
TXNL1	WDR7
TXNL1	SNORD28
TXNL1	MALT1
TXNL1	RP11-126O1.4
TXNL1	RP11-126O1.5
TXNL1	SEC11C
WDR7	SNORD28
WDR7	MALT1
WDR7	RP11-126O1.4
WDR7	RP11-126O1.5
WDR7	SEC11C
SNORD28	MALT1
SNORD28	RP11-126O1.4
SNORD28	RP11-126O1.5
SNORD28	SEC11C
MALT1	RP11-126O1.4
MALT1	RP11-126O1.5
MALT1	SEC11C
RP11-126O1.4	RP11-126O1.5
RP11-126O1.4	SEC11C
RP11-126O1.5	SEC11C
TSHZ1	ZADH2
AC005624.2	GADD45B
AC005624.2	LMNB2
GADD45B	LMNB2
AC011475.1	SLC44A2
AC011475.1	ILF3-AS1
AC011475.1	ILF3
SLC44A2	ILF3-AS1
SLC44A2	ILF3
ILF3-AS1	ILF3
CTD-2192J16.11	PGK1P2
CTD-2528A14.5	MYO9B
HCST	NFKBID
ZNF345	ZNF790
ZNF345	ZNF585A
ZNF345	AC084219.4
ZNF345	ZNF225
ZNF345	ZNF227
ZNF345	ZNF160
ZNF345	ZNF331
ZNF790	ZNF585A
ZNF790	AC084219.4
ZNF790	ZNF225
ZNF790	ZNF227
ZNF790	ZNF160
ZNF790	ZNF331
ZNF585A	AC084219.4
ZNF585A	ZNF225
ZNF585A	ZNF227
ZNF585A	ZNF160
ZNF585A	ZNF331
AC084219.4	ZNF225
AC084219.4	ZNF227
AC084219.4	ZNF160
AC084219.4	ZNF331
ZNF225	ZNF227
ZNF225	ZNF160
ZNF225	ZNF331
ZNF227	ZNF160
ZNF227	ZNF331
ZNF160	ZNF331
AKT2	CTC-425O23.2
AKT2	MIR641
CTC-425O23.2	MIR641
CTC-435M10.3	TGFB1
CTC-435M10.3	TMEM91
TGFB1	TMEM91
CTC-435M10.3	RPS19
TGFB1	RPS19
TMEM91	RPS19
EML2	MIR330
CTB-174O21.2	PRKD2
CTB-174O21.2	STRN4
PRKD2	STRN4
CTB-174O21.2	AP2S1
PRKD2	AP2S1
STRN4	AP2S1
CTB-174O21.2	SAE1
CTB-174O21.2	ZC3H4
PRKD2	SAE1
PRKD2	ZC3H4
STRN4	SAE1
STRN4	ZC3H4
SAE1	ZC3H4
AP2S1	SAE1
AP2S1	ZC3H4
AC018755.16	AC018755.1
AC018755.16	BRSK1
AC018755.16	AC020922.1
AC018755.16	SUV420H2
AC018755.16	COX6B2
AC018755.16	CTD-2105E13.6
AC018755.16	FAM71E2
AC018755.16	IL11
AC018755.16	RPL28
AC018755.16	TMEM238
AC018755.16	UBE2S
AC018755.16	ISOC2
AC018755.16	SHISA7
AC018755.16	CTD-2537I9.16
AC018755.16	ZNF628
AC018755.16	NAT14
AC018755.16	SSC5D
AC018755.16	SBK2
AC018755.16	SBK3
AC018755.16	FIZ1
AC018755.16	ZNF524
AC018755.16	ZNF784
AC018755.16	CCDC106
AC018755.16	ZNF580
AC018755.16	ZNF581
AC018755.1	BRSK1
AC018755.1	AC020922.1
AC018755.1	SUV420H2
AC018755.1	COX6B2
AC018755.1	CTD-2105E13.6
AC018755.1	FAM71E2
AC018755.1	IL11
AC018755.1	RPL28
AC018755.1	TMEM238
AC018755.1	UBE2S
AC018755.1	ISOC2
AC018755.1	SHISA7
AC018755.1	CTD-2537I9.16
AC018755.1	ZNF628
AC018755.1	NAT14
AC018755.1	SSC5D
AC018755.1	SBK2
AC018755.1	SBK3
AC018755.1	FIZ1
AC018755.1	ZNF524
AC018755.1	ZNF784
AC018755.1	CCDC106
AC018755.1	ZNF580
AC018755.1	ZNF581
BRSK1	AC020922.1
BRSK1	SUV420H2
BRSK1	COX6B2
BRSK1	CTD-2105E13.6
BRSK1	FAM71E2
BRSK1	IL11
BRSK1	RPL28
BRSK1	TMEM238
BRSK1	UBE2S
BRSK1	ISOC2
BRSK1	SHISA7
BRSK1	CTD-2537I9.16
BRSK1	ZNF628
BRSK1	NAT14
BRSK1	SSC5D
BRSK1	SBK2
BRSK1	SBK3
BRSK1	FIZ1
BRSK1	ZNF524
BRSK1	ZNF784
BRSK1	CCDC106
BRSK1	ZNF580
BRSK1	ZNF581
AC020922.1	SUV420H2
AC020922.1	COX6B2
AC020922.1	CTD-2105E13.6
AC020922.1	FAM71E2
AC020922.1	IL11
AC020922.1	RPL28
AC020922.1	TMEM238
AC020922.1	UBE2S
AC020922.1	ISOC2
AC020922.1	SHISA7
AC020922.1	CTD-2537I9.16
AC020922.1	ZNF628
AC020922.1	NAT14
AC020922.1	SSC5D
AC020922.1	SBK2
AC020922.1	SBK3
AC020922.1	FIZ1
AC020922.1	ZNF524
AC020922.1	ZNF784
AC020922.1	CCDC106
AC020922.1	ZNF580
AC020922.1	ZNF581
SUV420H2	COX6B2
SUV420H2	CTD-2105E13.6
SUV420H2	FAM71E2
SUV420H2	IL11
SUV420H2	RPL28
SUV420H2	TMEM238
SUV420H2	UBE2S
SUV420H2	ISOC2
SUV420H2	SHISA7
SUV420H2	CTD-2537I9.16
SUV420H2	ZNF628
SUV420H2	NAT14
SUV420H2	SSC5D
SUV420H2	SBK2
SUV420H2	SBK3
SUV420H2	FIZ1
SUV420H2	ZNF524
SUV420H2	ZNF784
SUV420H2	CCDC106
SUV420H2	ZNF580
SUV420H2	ZNF581
COX6B2	CTD-2105E13.6
COX6B2	FAM71E2
COX6B2	IL11
COX6B2	RPL28
COX6B2	TMEM238
COX6B2	UBE2S
COX6B2	ISOC2
COX6B2	SHISA7
COX6B2	CTD-2537I9.16
COX6B2	ZNF628
COX6B2	NAT14
COX6B2	SSC5D
COX6B2	SBK2
COX6B2	SBK3
COX6B2	FIZ1
COX6B2	ZNF524
COX6B2	ZNF784
COX6B2	CCDC106
COX6B2	ZNF580
COX6B2	ZNF581
CTD-2105E13.6	FAM71E2
CTD-2105E13.6	IL11
CTD-2105E13.6	RPL28
CTD-2105E13.6	TMEM238
CTD-2105E13.6	UBE2S
CTD-2105E13.6	ISOC2
CTD-2105E13.6	SHISA7
CTD-2105E13.6	CTD-2537I9.16
CTD-2105E13.6	ZNF628
CTD-2105E13.6	NAT14
CTD-2105E13.6	SSC5D
CTD-2105E13.6	SBK2
CTD-2105E13.6	SBK3
CTD-2105E13.6	FIZ1
CTD-2105E13.6	ZNF524
CTD-2105E13.6	ZNF784
CTD-2105E13.6	CCDC106
CTD-2105E13.6	ZNF580
CTD-2105E13.6	ZNF581
FAM71E2	IL11
FAM71E2	RPL28
FAM71E2	TMEM238
FAM71E2	UBE2S
FAM71E2	ISOC2
FAM71E2	SHISA7
FAM71E2	CTD-2537I9.16
FAM71E2	ZNF628
FAM71E2	NAT14
FAM71E2	SSC5D
FAM71E2	SBK2
FAM71E2	SBK3
FAM71E2	FIZ1
FAM71E2	ZNF524
FAM71E2	ZNF784
FAM71E2	CCDC106
FAM71E2	ZNF580
FAM71E2	ZNF581
IL11	RPL28
IL11	TMEM238
IL11	UBE2S
IL11	ISOC2
IL11	SHISA7
IL11	CTD-2537I9.16
IL11	ZNF628
IL11	NAT14
IL11	SSC5D
IL11	SBK2
IL11	SBK3
IL11	FIZ1
IL11	ZNF524
IL11	ZNF784
IL11	CCDC106
IL11	ZNF580
IL11	ZNF581
RPL28	TMEM238
RPL28	UBE2S
RPL28	ISOC2
RPL28	SHISA7
RPL28	CTD-2537I9.16
RPL28	ZNF628
RPL28	NAT14
RPL28	SSC5D
RPL28	SBK2
RPL28	SBK3
RPL28	FIZ1
RPL28	ZNF524
RPL28	ZNF784
RPL28	CCDC106
RPL28	ZNF580
RPL28	ZNF581
TMEM238	UBE2S
TMEM238	ISOC2
TMEM238	SHISA7
TMEM238	CTD-2537I9.16
TMEM238	ZNF628
TMEM238	NAT14
TMEM238	SSC5D
TMEM238	SBK2
TMEM238	SBK3
TMEM238	FIZ1
TMEM238	ZNF524
TMEM238	ZNF784
TMEM238	CCDC106
TMEM238	ZNF580
TMEM238	ZNF581
UBE2S	ISOC2
UBE2S	SHISA7
UBE2S	CTD-2537I9.16
UBE2S	ZNF628
UBE2S	NAT14
UBE2S	SSC5D
UBE2S	SBK2
UBE2S	SBK3
UBE2S	FIZ1
UBE2S	ZNF524
UBE2S	ZNF784
UBE2S	CCDC106
UBE2S	ZNF580
UBE2S	ZNF581
ISOC2	SHISA7
ISOC2	CTD-2537I9.16
ISOC2	ZNF628
ISOC2	NAT14
ISOC2	SSC5D
ISOC2	SBK2
ISOC2	SBK3
ISOC2	FIZ1
ISOC2	ZNF524
ISOC2	ZNF784
ISOC2	CCDC106
ISOC2	ZNF580
ISOC2	ZNF581
SHISA7	CTD-2537I9.16
SHISA7	ZNF628
SHISA7	NAT14
SHISA7	SSC5D
SHISA7	SBK2
SHISA7	SBK3
SHISA7	FIZ1
SHISA7	ZNF524
SHISA7	ZNF784
SHISA7	CCDC106
SHISA7	ZNF580
SHISA7	ZNF581
CTD-2537I9.16	ZNF628
CTD-2537I9.16	NAT14
CTD-2537I9.16	SSC5D
CTD-2537I9.16	SBK2
CTD-2537I9.16	SBK3
CTD-2537I9.16	FIZ1
CTD-2537I9.16	ZNF524
CTD-2537I9.16	ZNF784
CTD-2537I9.16	CCDC106
CTD-2537I9.16	ZNF580
CTD-2537I9.16	ZNF581
ZNF628	NAT14
ZNF628	SSC5D
ZNF628	SBK2
ZNF628	SBK3
ZNF628	FIZ1
ZNF628	ZNF524
ZNF628	ZNF784
ZNF628	CCDC106
ZNF628	ZNF580
ZNF628	ZNF581
NAT14	SSC5D
NAT14	SBK2
NAT14	SBK3
NAT14	FIZ1
NAT14	ZNF524
NAT14	ZNF784
NAT14	CCDC106
NAT14	ZNF580
NAT14	ZNF581
SSC5D	SBK2
SSC5D	SBK3
SSC5D	FIZ1
SSC5D	ZNF524
SSC5D	ZNF784
SSC5D	CCDC106
SSC5D	ZNF580
SSC5D	ZNF581
SBK2	SBK3
SBK2	FIZ1
SBK2	ZNF524
SBK2	ZNF784
SBK2	CCDC106
SBK2	ZNF580
SBK2	ZNF581
SBK3	FIZ1
SBK3	ZNF524
SBK3	ZNF784
SBK3	CCDC106
SBK3	ZNF580
SBK3	ZNF581
FIZ1	ZNF524
FIZ1	ZNF784
FIZ1	CCDC106
FIZ1	ZNF580
FIZ1	ZNF581
ZNF524	ZNF784
ZNF524	CCDC106
ZNF524	ZNF580
ZNF524	ZNF581
ZNF784	CCDC106
ZNF784	ZNF580
ZNF784	ZNF581
CCDC106	ZNF580
CCDC106	ZNF581
ZNF580	ZNF581
TTYH1	KIR3DX1
EPS8L1	RDH13
AC142528.1	ADI1
AC142528.1	RP11-79O8.1
AC142528.1	TTC32
AC142528.1	FAM98A
AC142528.1	ETAA1
AC142528.1	CCT7
AC142528.1	PRADC1
AC142528.1	ALMS1
AC142528.1	TACR1
AC142528.1	FAM168B
ADI1	RP11-79O8.1
ADI1	TTC32
ADI1	FAM98A
ADI1	ETAA1
ADI1	CCT7
ADI1	PRADC1
ADI1	ALMS1
ADI1	TACR1
ADI1	FAM168B
RP11-79O8.1	TTC32
RP11-79O8.1	FAM98A
RP11-79O8.1	ETAA1
RP11-79O8.1	CCT7
RP11-79O8.1	PRADC1
RP11-79O8.1	ALMS1
RP11-79O8.1	TACR1
RP11-79O8.1	FAM168B
TTC32	FAM98A
TTC32	ETAA1
TTC32	CCT7
TTC32	PRADC1
TTC32	ALMS1
TTC32	TACR1
TTC32	FAM168B
FAM98A	ETAA1
FAM98A	CCT7
FAM98A	PRADC1
FAM98A	ALMS1
FAM98A	TACR1
FAM98A	FAM168B
ETAA1	CCT7
ETAA1	PRADC1
ETAA1	ALMS1
ETAA1	TACR1
ETAA1	FAM168B
CCT7	PRADC1
CCT7	ALMS1
CCT7	TACR1
CCT7	FAM168B
PRADC1	ALMS1
PRADC1	TACR1
PRADC1	FAM168B
ALMS1	TACR1
ALMS1	FAM168B
TACR1	FAM168B
AC008278.2	MYCN
AC008278.2	MYCNOS
AC008278.2	RN7SL104P
AC008278.2	FAM49A
AC008278.2	GEN1
AC008278.2	SMC6
MYCN	MYCNOS
MYCN	RN7SL104P
MYCN	FAM49A
MYCN	GEN1
MYCN	SMC6
MYCNOS	RN7SL104P
MYCNOS	FAM49A
MYCNOS	GEN1
MYCNOS	SMC6
RN7SL104P	FAM49A
RN7SL104P	GEN1
RN7SL104P	SMC6
FAM49A	GEN1
FAM49A	SMC6
GEN1	SMC6
CCDC121	GPN1
SLC4A1AP	SUPT7L
CEBPZ	NDUFAF7
CEBPZ	ATL2
NDUFAF7	ATL2
FANCL	RP11-334G22.1
WBP1	TGOLN2
WBP1	ELMOD3
WBP1	RETSAT
WBP1	RP11-717A5.1
WBP1	CAPG
WBP1	SH2D6
WBP1	RN7SL251P
WBP1	RNU7-64P
WBP1	MAT2A
WBP1	GGCX
WBP1	VAMP8
WBP1	RNF181
WBP1	TMEM150A
WBP1	USP39
WBP1	AC105053.3
WBP1	POLR1A
WBP1	PTCD3
WBP1	SNORD94
WBP1	IMMT
WBP1	MRPL35
WBP1	RP11-301O19.1
WBP1	KRCC1
WBP1	RPIA
WBP1	AC021188.4
TGOLN2	ELMOD3
TGOLN2	RETSAT
TGOLN2	RP11-717A5.1
TGOLN2	CAPG
TGOLN2	SH2D6
TGOLN2	RN7SL251P
TGOLN2	RNU7-64P
TGOLN2	MAT2A
TGOLN2	GGCX
TGOLN2	VAMP8
TGOLN2	RNF181
TGOLN2	TMEM150A
TGOLN2	USP39
TGOLN2	AC105053.3
TGOLN2	POLR1A
TGOLN2	PTCD3
TGOLN2	SNORD94
TGOLN2	IMMT
TGOLN2	MRPL35
TGOLN2	RP11-301O19.1
TGOLN2	KRCC1
TGOLN2	RPIA
TGOLN2	AC021188.4
ELMOD3	RETSAT
ELMOD3	RP11-717A5.1
ELMOD3	CAPG
ELMOD3	SH2D6
ELMOD3	RN7SL251P
ELMOD3	RNU7-64P
ELMOD3	MAT2A
ELMOD3	GGCX
ELMOD3	VAMP8
ELMOD3	RNF181
ELMOD3	TMEM150A
ELMOD3	USP39
ELMOD3	AC105053.3
ELMOD3	POLR1A
ELMOD3	PTCD3
ELMOD3	SNORD94
ELMOD3	IMMT
ELMOD3	MRPL35
ELMOD3	RP11-301O19.1
ELMOD3	KRCC1
ELMOD3	RPIA
ELMOD3	AC021188.4
RETSAT	RP11-717A5.1
RETSAT	CAPG
RETSAT	SH2D6
RETSAT	RN7SL251P
RETSAT	RNU7-64P
RETSAT	MAT2A
RETSAT	GGCX
RETSAT	VAMP8
RETSAT	RNF181
RETSAT	TMEM150A
RETSAT	USP39
RETSAT	AC105053.3
RETSAT	POLR1A
RETSAT	PTCD3
RETSAT	SNORD94
RETSAT	IMMT
RETSAT	MRPL35
RETSAT	RP11-301O19.1
RETSAT	KRCC1
RETSAT	RPIA
