gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL
RP1-177G6.2	-7.396936	-3.569265	-7.296482	-7.911081	-7.64205	-3.486286	-3.674758	-1.38818	-7.469332	-7.492143
RP1L1	-7.396936	-1.800579	-7.296482	-7.911081	-5.714096	-4.561528	-7.42035	-7.546208	-1.973728	-7.492143
RP1	-3.892871	-7.540128	-7.296482	-7.911081	-3.485741	-4.561528	-7.42035	-7.546208	-7.469332	-7.492143
RP2	-2.82645	0.4528446	-5.784644	7.074377	1.541999	0.9180508	-4.716137	-5.475682	-0.1097274	-0.1789673
RP9P	5.82607	5.820766	6.014862	7.29623	6.16043	6.380537	5.681461	5.287058	5.752976	6.277788
RP9	3.484158	2.846798	3.913802	3.570057	3.293849	2.519545	2.905751	3.732536	2.781717	2.750297
RPA1	0.009343566	-0.3953724	0.3276442	1.502162	0.08168912	0.3023963	-1.008677	0.6288958	-0.8216777	0.8082952
RPA2	6.99631	6.589759	7.196313	6.020156	6.8346	6.102996	6.643769	6.602272	6.517783	6.724353
RPA3	5.674621	4.606776	5.353337	4.252778	5.340063	5.354242	5.314047	5.225006	5.214775	5.565774
RPA4	4.057209	4.041518	4.425709	2.833134	4.032585	3.673236	3.55007	4.058802	3.427652	4.461389
RPAIN	-0.1985069	0.6418081	0.7476157	-0.100844	0.7207831	-0.2050654	-0.676153	-1.931323	0.2026614	-0.1467474
RPAP1	5.431388	4.725817	5.293066	2.718584	5.030506	4.335106	5.043795	4.718237	4.858403	5.109289
RPAP2	5.065705	4.804709	5.006306	2.218183	4.640735	3.988251	4.952204	4.899658	4.648181	4.473099
RPAP3	4.521281	4.248104	4.798515	3.991123	3.965433	4.09105	4.547229	3.955907	4.384925	4.122799
RPE65	4.618218	4.596734	4.955728	5.894047	4.472976	4.936835	4.944303	5.061532	4.968037	4.591835
RPE	6.638102	5.88131	6.481048	4.924957	6.512332	5.802581	6.157563	5.563703	5.617252	6.334702
RPF1	-5.360015	-2.95104	-7.296482	-3.704995	-3.732684	-4.922602	-6.16984	-7.546208	-2.122182	-7.492143
RPF2	4.467856	4.355234	4.800956	4.958323	4.003827	3.990806	4.459664	4.785168	4.599381	4.128569
RPGRIP1L	3.902956	3.554107	4.158009	4.741561	3.748942	3.302924	4.137436	3.505587	3.347001	3.38669
RPGRIP1	6.046946	6.441847	5.321818	7.475419	5.342562	6.476024	5.209616	5.336193	5.132696	6.228933
RPGR	-1.282545	1.45001	-2.359717	2.653555	1.71859	2.768149	2.576334	-3.759446	0.8364457	1.442914
RPH3AL	2.844337	2.810184	3.973438	3.315381	2.973654	2.242055	3.240418	1.947826	2.976823	2.709078
RPH3A	-3.444241	-2.519654	-7.296482	-7.911081	0.278262	2.909886	-0.5015438	-1.38818	-0.3403679	-3.934497
RPIA	-1.100621	2.07704	-0.7770847	-0.7572691	-0.1915029	1.0015	1.593228	1.954215	1.922085	-0.1467474
RPL10A	6.16198	6.462823	5.951741	4.386856	6.881577	6.370108	6.039435	5.677158	6.282907	5.671201
RPL10L	11.46604	10.72597	11.31306	9.057318	11.64482	10.34937	11.76079	10.96749	11.11518	10.78147
RPL10	9.070843	8.236339	9.238235	8.122118	9.560955	7.999832	9.653522	8.705945	8.745666	8.043838
RPL11	-7.396936	-5.909183	-7.296482	-6.453914	-7.64205	-7.690131	-4.00692	-7.546208	-7.469332	-4.8169
RPL12	10.65032	9.904254	10.72497	11.52208	10.84895	9.93367	10.95112	10.4259	10.42154	9.716713
RPL13AP17	9.654889	8.768781	9.443911	9.531059	9.851903	8.640458	10.01292	9.381501	9.375221	8.727253
RPL13AP20	8.737371	8.224268	8.922733	6.429759	9.228091	7.565045	9.236771	8.599923	8.631215	7.826305
RPL13AP3	12.29685	11.23611	12.31411	10.58404	12.443	10.97319	12.48666	11.86946	11.92591	11.59151
RPL13AP6	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
RPL13A	-1.466089	0.04364177	-0.7482529	-4.186452	-1.094075	-2.78098	-0.04087936	-2.501641	-1.658209	-0.5909841
RPL13P5	1.065572	0.2761892	1.143447	-4.914196	-5.714096	-5.405339	1.538295	0.6604961	-3.430105	0.9786248
RPL13	3.651357	4.586622	5.231525	1.378836	3.49233	3.32604	3.312345	2.525701	3.866092	4.020993
RPL14	-5.779108	-5.163194	-7.296482	-3.848339	-4.917333	-4.561528	-4.716137	-7.546208	-5.033246	-3.729715
RPL15	10.22031	9.36863	10.19711	10.61884	10.23023	9.031883	10.29307	9.926162	9.606516	9.39791
RPL17	9.226383	8.443322	9.194962	7.220307	9.011029	7.783027	9.244969	8.42726	8.485962	8.401565
RPL18A	2.546853	1.838815	2.365664	1.871633	3.408952	2.471572	2.95452	1.689027	3.801875	1.905388
RPL18	9.871036	9.261256	10.04039	8.313976	10.03364	8.701164	10.02559	9.719566	9.628508	9.905478
RPL19P12	8.83696	8.242847	9.083542	6.570607	8.754016	7.263783	9.15636	8.314539	8.377989	8.350322
RPL19	11.00938	10.44185	11.06306	9.785181	11.36872	10.11502	11.3696	10.9565	10.83633	10.24841
RPL21P44	0.7233687	0.302789	0.7476157	-0.5137405	0.7691367	-0.5367084	1.413028	0.3280291	0.3508311	0.7410076
RPL21	10.62338	9.657338	10.4591	8.840227	10.29271	9.16559	10.53689	10.01436	9.815061	9.942233
RPL22L1	-1.100621	-0.7041218	-1.978659	-1.09443	-0.7494597	0.2802884	0.1596239	-2.133252	0.01990985	0.7323716
RPL22	8.273593	7.639971	8.309026	7.281106	8.662031	7.39608	8.371609	7.926287	7.601678	7.373529
RPL23AP32	4.50265	3.600409	4.988216	4.173817	4.765903	3.614807	4.733854	4.007504	3.971735	5.569718
RPL23AP53	9.496754	9.044206	9.714948	9.32213	9.79821	8.782519	9.657814	9.363875	9.278166	8.525692
RPL23AP64	10.61603	10.13974	10.75662	9.542792	10.68457	9.537739	10.99188	10.68649	10.2553	10.11292
RPL23AP7	-5.035658	-5.909183	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-5.788622	-2.886549
RPL23AP82	3.001883	2.891296	3.224552	1.919439	3.021845	1.061065	2.148728	1.222816	1.931532	1.458707
RPL23A	1.313745	1.695609	2.082401	0.1077405	-0.1018051	1.480123	1.550244	-0.3038091	2.269887	2.227657
RPL23P8	2.411918	0.8723975	2.037573	1.024945	2.265385	1.704235	2.816225	2.362363	2.398067	1.854564
RPL23	2.573877	2.871441	2.763669	1.516862	2.9607	2.019908	3.540119	3.646387	2.013875	3.138046
RPL24	2.543818	1.931221	2.935667	-5.270215	-2.12218	-2.377997	2.936424	2.231719	-1.716033	1.818299
RPL26L1	8.317948	7.520137	8.365611	7.767147	8.150549	7.141685	8.294309	8.026606	7.856144	7.354134
RPL26	9.568233	8.750931	9.61462	11.60239	9.858553	8.620077	9.666774	9.455284	9.198552	8.560413
RPL27A	3.49205	3.085727	3.519489	2.555512	2.999218	3.097004	2.663255	3.217681	2.650585	3.165571
RPL27	9.121647	8.217895	9.03875	7.77758	9.589611	7.890291	9.016917	8.706477	8.910318	8.31497
RPL28	10.81854	9.995347	10.79269	11.15435	10.88024	9.775891	10.84427	10.48535	10.58849	9.830663
RPL29P2	8.507537	7.864359	8.539003	9.451308	8.571628	7.664345	8.838253	8.351991	8.191733	8.687178
RPL29	8.169723	7.491879	8.007311	6.750556	7.921204	6.71006	8.217518	7.641856	7.663038	7.188705
RPL30	-4.547462	-5.909183	-3.313366	-7.911081	-4.030805	-7.690131	-4.439177	-7.546208	-7.469332	-4.459463
RPL31P11	11.01107	10.26755	11.16859	9.301882	11.32159	9.873767	11.48253	10.72323	10.75257	9.573041
RPL31	9.203928	9.023459	9.245196	8.676443	9.698348	8.186602	9.451317	8.925459	9.11461	8.281184
RPL32P3	9.875531	8.964221	9.74975	8.20356	10.22152	8.688432	10.1402	9.067498	9.630956	8.817224
RPL32	-3.35093	-7.540128	-4.224904	-7.911081	-7.64205	-6.136049	-3.286863	-5.475682	-7.469332	-3.934497
RPL34	11.64246	10.89264	11.77134	10.4819	11.34395	10.46167	11.85586	11.22341	11.24055	10.6305
RPL35A	1.159748	0.02778379	1.396782	1.317186	0.3594646	0.7432102	1.451763	-0.6463718	1.068213	0.6522294
RPL35	9.066275	8.023193	8.852119	7.665006	8.792769	7.710026	9.128612	8.316555	8.578027	7.837296
RPL36AL	8.727961	8.335585	8.89255	8.100284	9.12529	7.865562	8.937001	8.841359	8.597722	8.292381
RPL36A	9.699326	8.612139	9.553832	8.354979	9.173314	8.153776	9.650071	8.609947	9.08148	8.659223
RPL36	9.221837	8.417121	9.027038	7.458088	9.495127	8.266047	9.30394	8.947692	8.949275	8.907436
RPL37A	9.627541	8.747758	9.30445	9.477788	9.986826	8.689153	9.87109	9.03829	8.860692	8.827777
RPL37	5.71362	5.71209	5.81987	7.154924	5.807608	5.608014	5.633828	6.632464	5.749976	5.472919
RPL38	10.10975	9.075126	10.10679	9.217098	10.1581	8.755636	10.09436	9.628157	9.69614	9.122379
RPL39L	10.16935	9.216953	10.03998	8.517412	10.41598	8.858512	10.17098	9.301001	9.618742	9.105575
RPL39	7.796862	7.164306	7.674919	7.536997	7.806245	6.733386	8.055672	7.732456	7.431215	7.209467
RPL3L	7.893695	7.222173	7.936171	5.401888	8.077952	6.302133	8.286369	7.323459	7.248664	7.492496
RPL3	-2.542282	0.2761892	-0.4641543	-1.09443	-0.499865	-3.090954	-1.47345	0.751345	-1.140013	-0.02461505
RPL41	-2.64933	1.370512	-7.296482	-7.911081	-1.806554	-3.82666	-6.16984	-7.546208	-5.033246	-7.492143
RPL4	10.94549	10.21562	11.17632	10.35529	10.96082	9.766308	10.90179	10.29503	10.33649	9.756903
RPL5	7.92143	7.480273	7.870518	6.526909	8.517922	7.611854	8.375602	8.424027	7.883551	7.713043
RPL6	10.23755	9.448113	10.43416	9.875023	10.49945	9.057498	10.31791	9.41054	9.59887	9.154779
RPL7A	9.121282	8.363937	9.3359	8.296677	9.029097	7.906281	8.940102	8.850218	8.414183	8.332933
RPL7L1	9.556967	9.189319	9.687594	8.846901	10.13809	8.09002	9.56354	8.811375	8.841755	8.268173
RPL7	10.41724	9.637801	10.38234	8.803159	10.69799	9.060617	10.57226	10.0511	9.888232	9.530145
RPL8	5.470262	4.926237	5.502113	3.74022	5.032364	4.615626	5.586988	5.069646	4.974335	4.835589
RPL9	10.13843	9.874898	10.00941	8.66561	11.07239	9.321511	9.978989	10.07854	9.643629	9.348037
RPLP0P2	11.68259	10.49407	11.74771	9.241002	11.27969	10.05862	11.79301	10.7914	11.0064	10.41398
RPLP0	11.0862	10.49786	11.25054	9.474658	11.22395	9.662901	10.97034	10.23884	10.47807	10.36731
RPLP1	-7.396936	-5.163194	-7.296482	-7.911081	-5.714096	-7.690131	-4.00692	-7.546208	-5.788622	-4.173232
RPLP2	10.49469	9.536111	10.14805	7.849388	10.26148	8.914588	10.87398	9.483234	9.455069	9.840381
RPN1	9.373184	8.888622	9.256716	7.030872	9.557733	8.30301	9.560082	9.000639	9.314693	8.65248
RPN2	8.309291	7.957549	8.230632	7.84448	7.815987	7.649262	7.546976	7.866256	7.489736	8.448662
RPP14	9.85284	9.467323	9.957921	8.777137	9.228902	9.06373	8.900177	9.198145	8.812536	9.731753
RPP21	3.162817	2.741355	3.138399	2.371631	3.152903	2.917068	3.246551	2.437249	3.208164	2.951589
RPP25	-2.64933	-1.800579	-3.493036	-5.743924	-1.328364	-1.54623	-2.388122	-1.596497	-1.263914	-3.390964
RPP30	-0.1883803	-1.063088	0.3276442	-1.837773	-0.9698298	-3.82666	-2.515174	0.751345	-2.287684	-0.5482704
RPP38	3.857858	3.399407	4.325865	3.841499	2.955485	3.019047	3.712181	3.53572	3.504033	4.271034
RPP40	2.786469	2.103759	2.530619	1.41067	2.269593	1.979316	3.109259	2.721928	2.765962	2.743866
RPPH1	2.149871	1.245825	3.042655	0.7542527	1.492455	0.6428178	2.351253	0.8368103	2.185551	1.056798
RPRD1A	3.524735	2.278099	3.980991	1.248386	4.041225	4.543208	2.42665	2.010477	5.611754	3.951071
RPRD1B	4.406959	4.02264	4.984463	3.580591	4.038762	3.966783	4.31834	3.946325	4.178269	3.950141
RPRD2	3.703951	3.8698	3.84333	2.870813	3.302089	3.451288	3.559954	3.057782	3.55687	3.718339
RPRML	6.863059	6.851288	7.030475	7.228493	6.288288	6.402931	7.161242	6.737594	6.846068	6.24477
RPRM	-6.372217	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-3.533551	-7.546208	-4.173105	-7.492143
RPS10P7	-1.763956	-3.227287	-2.545649	-7.911081	-7.64205	-6.136049	-2.729564	-2.501641	-7.469332	-2.783873
RPS10	10.20646	9.461986	10.46646	8.56648	10.31256	8.669951	10.41797	9.706409	9.794542	9.328495
RPS11	-1.026589	0.6208195	-0.02321183	-1.235126	0.1922148	0.3562278	1.171405	-2.028758	0.7213483	0.6430435
RPS12	11.3727	10.59408	11.364	10.50814	11.47925	10.36974	11.37548	11.09315	11.07645	10.84107
RPS13	9.613851	8.735416	9.627697	7.784857	9.882833	8.560089	10.2334	8.832987	9.328836	8.703252
RPS14	8.054097	7.307665	8.167254	6.056611	7.474629	6.685036	8.027456	7.083748	7.912759	7.034679
RPS15AP10	9.897851	9.450066	9.82879	7.495562	10.74561	8.844631	10.33532	9.741519	9.840003	9.194595
RPS15A	9.915419	9.303081	9.90833	9.274148	10.14123	8.795395	10.03319	9.548554	9.514615	9.763342
RPS15	9.617475	8.541171	9.762132	8.957406	9.815514	8.471246	9.669744	9.358015	9.409848	8.482128
RPS16	-1.3714	-1.029518	-0.2269021	-0.6548745	-1.328364	-1.432323	-1.291834	-1.523664	-1.447633	-1.341644
RPS17	8.771533	8.216365	8.933339	7.065186	9.227449	8.012722	8.679533	8.554522	8.561438	8.503896
RPS18	10.37177	9.816688	11.50674	5.315202	5.757836	4.029668	11.23585	10.82535	3.670982	10.29293
RPS19BP1	10.79625	10.10214	10.82743	9.314016	10.84884	9.661215	11.21969	10.06698	10.63827	9.81058
RPS19	10.4616	9.660636	10.60082	7.975095	10.60488	8.935461	10.4039	10.06133	10.2455	10.6858
RPS20	3.954705	3.519087	3.714625	0.9832119	3.7684	3.132916	3.743741	4.201241	3.781125	4.080895
RPS21	9.548003	8.854086	9.615249	8.553339	9.675959	8.192811	9.953851	9.122648	9.269434	8.660824
RPS23	10.18103	9.842173	10.23487	9.868031	11.06853	8.811141	10.3475	9.73272	9.704645	9.503647
RPS24	6.290518	5.523536	6.163562	3.568294	6.410978	5.071263	6.240253	5.24859	6.054484	5.61564
RPS25	10.41648	9.460971	10.45968	8.619293	10.54952	8.90138	10.60325	9.59078	9.7656	9.363041
RPS26P11	11.22536	10.36557	11.23981	11.71827	11.84105	10.49623	11.27871	10.79207	10.82928	10.88157
RPS26	9.091851	8.459713	9.106568	10.00081	9.191308	7.896549	9.338909	8.991593	8.928344	8.313659
RPS27A	8.281043	7.762412	8.366744	8.34317	8.108444	7.119189	8.390598	8.35765	8.306958	6.939171
RPS27L	-2.82645	-5.909183	-5.062759	-1.446995	-4.030805	-2.690875	-3.533551	-4.658528	-2.689531	-7.492143
RPS27	9.505614	8.665518	9.468682	7.568592	9.009968	8.790271	9.67941	9.648214	9.680972	8.467689
RPS28	10.10694	9.314155	10.09879	8.606572	10.18978	8.810991	10.29261	9.646674	9.876378	9.452271
RPS29	5.03416	4.344072	4.893054	4.293365	4.005089	4.087871	4.132808	4.794989	3.8274	4.611983
RPS2P32	8.008468	7.715541	7.776845	7.624435	8.704513	6.79096	8.222155	7.87859	7.822585	7.599431
RPS2	9.281185	8.35125	9.52305	7.289424	9.052676	7.469054	9.358897	8.463611	8.944363	8.547587
RPS3A	-0.2821851	-0.553382	-0.2672373	-2.744617	-0.145957	-0.1895551	0.549153	-0.1867201	0.1224495	-0.2628131
RPS3	10.47703	9.791182	10.30816	9.763555	10.76714	9.184825	10.65925	9.957034	10.49651	9.141666
RPS4X	10.08701	8.888176	9.931869	8.732473	9.765902	8.0753	10.18131	8.885276	9.012535	8.604041
RPS4Y1	10.85926	10.82988	10.94068	12.34916	11.90448	9.677859	11.82132	10.98245	10.22551	10.09357
RPS4Y2	8.662263	0.9916422	8.958699	-3.146326	0.1743719	8.330921	-0.1919201	-1.931323	8.73799	8.005825
RPS5	-1.348668	-7.540128	-1.850563	-7.911081	-7.64205	-0.2365953	-7.42035	-7.546208	-2.5781	-2.152006
RPS6KA1	9.911286	9.315508	10.09762	7.043855	10.18976	8.513245	10.14861	8.870363	9.599449	8.994907
RPS6KA2	10.79965	9.931394	10.77321	10.16869	10.91398	9.558968	11.06652	10.15704	10.21296	10.18243
RPS6KA3	7.814121	7.535552	7.714212	7.60951	7.919197	8.296484	8.171603	8.138396	8.17101	8.285618
RPS6KA4	2.998562	3.524748	3.163273	2.863644	1.802298	3.033988	5.182363	2.63711	3.987671	4.009423
RPS6KA5	7.508996	7.283975	8.48946	7.712423	6.536542	7.453934	7.685519	7.520506	7.949401	7.415268
RPS6KA6	5.680504	4.555852	6.73011	2.964944	4.904939	4.38969	5.365108	5.984304	5.877023	5.60326
RPS6KB1	4.050277	3.991297	4.258208	4.656579	3.989867	5.401734	3.76098	5.100934	4.684949	4.271034
RPS6KB2	-7.396936	-1.322887	-7.296482	-7.911081	-0.892572	-6.136049	-7.42035	-7.546208	-2.9421	-6.008871
RPS6KC1	5.182728	5.260253	5.165348	5.975956	4.918401	5.009609	5.275278	5.548477	5.456419	5.075546
RPS6KL1	5.629717	5.033363	5.408392	4.100078	4.94232	5.194226	5.245273	5.795295	5.841762	5.539716
RPS6	5.675834	5.532695	6.341537	4.253327	5.173782	4.733202	5.555718	5.287058	5.430003	4.879272
RPS7	2.069868	1.91407	-0.7482529	-1.07226	0.7571994	0.4777758	0.2306445	-0.3038091	0.4593011	-0.6128247
RPS8	10.82488	9.743735	10.84782	9.188977	10.76482	9.266673	10.71915	10.18351	10.14015	9.963447
RPS9	8.573786	7.963618	8.338042	8.241151	8.948143	7.797996	8.751107	7.763255	8.02132	7.610813
RPSAP52	9.489504	8.901868	9.737897	7.227586	9.663297	8.704151	9.655915	9.214537	9.427194	8.919344
RPSAP58	11.9751	11.12689	11.96004	10.09623	11.68887	10.25957	11.71553	11.17418	11.09182	10.91529
RPSAP9	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-4.272975	-7.42035	-7.546208	-5.033246	-5.293133
RPSA	4.907694	5.761471	5.36204	2.05906	4.178465	4.756911	6.28026	5.539476	3.997823	4.382862
RPTN	0.841745	1.407749	0.9634287	-3.146326	-0.1915029	0.06440947	1.024964	-0.1047461	0.2786476	1.298277
RPTOR	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-2.689531	-7.492143
RPUSD1	6.075328	5.962538	6.092622	4.70472	5.710353	5.156795	6.085152	6.472814	6.141256	5.463492
RPUSD2	2.675794	2.492581	3.144178	1.33803	2.807064	2.259111	2.479679	3.12445	2.676097	2.902395
RPUSD3	2.342025	2.202418	2.145215	-0.5287573	1.681173	1.662111	2.469228	2.969079	2.461389	1.520204
RPUSD4	4.160359	3.728564	4.341038	3.063356	4.162714	3.324691	4.187385	4.372014	3.848746	4.133497
RQCD1	3.63648	3.248512	3.623804	1.666093	3.59817	2.780015	3.89273	2.911146	3.858683	3.057367
RRAD	5.489115	5.303702	5.942099	5.012813	4.899518	4.970879	5.390808	5.250538	5.228252	5.118018
RRAGA	-1.119739	0.8181125	-2.545649	0.9292878	-2.781508	-3.646458	-3.8313	-2.028758	-0.9898052	-5.293133
RRAGB	4.65524	4.4741	4.48989	5.288937	4.565723	4.964828	4.96825	4.83362	4.953621	5.053182
RRAGC	3.29501	2.681801	4.413002	3.250896	2.896848	2.746138	3.509846	2.887973	3.200371	3.149444
RRAGD	4.214789	4.305954	4.135946	4.896784	4.038762	4.608434	4.298406	4.598947	4.144144	4.490489
RRAS2	5.0347	4.296886	5.093005	4.88939	5.288121	4.292941	4.444272	3.60232	3.982	5.666958
RRAS	2.546853	2.982559	1.478333	2.427159	1.982285	1.753211	1.612351	2.907858	2.404865	2.555988
RRBP1	1.013883	1.943951	-0.1684381	0.5189547	0.4363392	2.135253	2.422322	4.935619	4.064812	2.865353
RREB1	7.644093	7.922132	7.091807	7.152573	6.389631	6.670634	6.93102	7.976681	7.110729	7.48392
RRH	7.493845	7.213437	7.812055	6.603905	6.928071	6.777829	7.089788	6.586936	6.614422	6.786159
RRM1	-1.956745	-0.9332528	-0.9968584	-3.146326	-1.328364	-0.1895551	-0.4215735	-5.475682	-0.07148448	-2.688021
RRM2B	6.705245	6.425676	6.855007	5.845377	6.857668	5.987921	6.115794	5.658206	5.716898	7.344515
RRM2	6.13967	6.07989	4.619289	5.404361	6.273174	5.143078	4.157103	5.659184	3.894143	7.886837
RRN3P1	4.51471	4.038554	4.453898	4.246177	4.586111	4.368234	4.686821	3.850254	4.158293	4.328748
RRN3P2	5.838659	5.593884	5.957222	4.328162	4.931074	4.82674	5.694754	5.79084	5.364821	4.996608
RRN3P3	3.964382	4.275222	4.300217	3.873263	3.410858	3.470942	5.000542	4.386259	4.775593	2.857433
RRN3	5.757989	5.953124	5.945412	5.592411	4.851904	5.126522	5.564827	5.568917	5.583195	5.733653
RRP12	3.856025	3.428384	3.874948	2.47311	2.298709	2.986986	3.771226	3.577704	3.858683	3.599902
RRP15	4.816353	4.647558	4.857152	2.486241	4.538956	4.336446	5.122933	4.686931	4.650328	4.849632
RRP1B	6.252343	7.857366	5.818967	7.22262	6.729504	7.011964	6.320351	6.205954	6.762195	7.713934
RRP1	3.264002	3.354024	4.083785	2.798962	3.336592	2.871582	3.66534	3.456926	3.538442	2.485789
RRP7A	5.766473	5.563958	5.916443	5.039465	5.151724	4.532141	6.390708	5.777842	5.884642	5.33141
RRP7B	4.175631	4.409021	4.010814	2.446483	4.337238	3.754666	4.033449	4.82493	4.534996	4.557412
RRP8	3.427668	2.648485	3.699008	0.00721463	2.331281	1.986161	3.458991	2.703084	2.939856	2.910073
RRP9	3.856025	3.268892	3.700316	1.954957	3.397462	2.97843	3.837732	3.152502	4.032255	3.43406
RRS1	4.004662	3.879773	4.267061	2.35127	3.936613	3.212418	4.555156	4.459946	3.936982	4.03335
RS1	1.998525	2.469287	1.903187	1.542232	1.687477	1.605445	2.572433	2.414262	1.80876	1.742914
RSAD1	-7.396936	-7.540128	-7.296482	-3.704995	-3.732684	-2.606068	-4.00692	-7.546208	-7.469332	-7.492143
RSAD2	3.776831	3.523335	3.910415	1.304533	3.534903	3.045503	4.218294	3.93183	3.824867	3.034717
RSBN1L	2.540778	2.846798	1.734704	3.320627	2.852654	4.096596	4.224521	3.870663	2.875242	6.270722
RSBN1	5.515878	4.960054	5.454076	4.734503	5.324979	5.064406	5.126263	5.149764	5.285085	4.917392
RSC1A1	5.229742	4.736223	5.018416	4.69425	4.894759	5.660575	5.297601	5.15532	5.026507	4.938663
RSF1	3.000777	3.450857	2.223715	3.356823	3.009318	3.45376	3.280421	2.751575	3.343466	2.115902
RSL1D1	6.406552	6.378392	6.780446	6.906348	6.166084	6.542402	6.657067	6.581014	7.02632	6.050892
RSL24D1	6.676183	6.447446	6.995743	6.986426	7.073548	6.121184	7.554658	6.727606	6.712889	5.964346
RSPH10B2	5.779752	5.143236	6.136038	5.672756	5.789041	4.843328	5.838306	5.715742	5.419552	5.454987
RSPH1	-1.51587	-0.8724692	-0.963337	-7.911081	-4.917333	-6.136049	-0.3756361	-7.546208	-2.5781	-1.416495
RSPH3	-1.34863	1.347349	-3.700186	-2.601922	-0.142955	-1.145621	-0.443733	-5.826693	-1.217002	-1.682996
RSPH4A	2.54988	2.819425	3.167062	4.030712	3.314361	3.44136	2.811269	2.116817	2.360095	3.956643
RSPH6A	0.9045929	0.827303	1.739801	1.520513	-0.5583332	0.7909026	1.113527	0.2881249	2.018315	0.7666096
RSPH9	-2.26187	-2.264047	-1.474978	-3.056537	-1.806554	-1.166349	-1.880713	-0.8099673	-1.180142	-1.667618
RSPO1	-0.1783243	0.1500197	0.5528581	-2.744617	-0.5583332	0.2578364	0.04043709	-0.7672967	-0.05273655	0.004368261
RSPO2	-7.396936	-2.188005	-4.583844	-7.911081	-4.407019	-3.82666	-6.16984	-3.209755	-7.469332	-7.492143
RSPO3	0.8515939	-3.082562	-7.296482	-7.911081	4.173982	-2.121027	-7.42035	-2.133252	-5.788622	-0.727281
RSPO4	-7.396936	-4.309213	-5.062759	-7.911081	-7.64205	-2.78098	-5.510189	-7.546208	-7.469332	-7.492143
RSPRY1	-3.892871	-2.830513	-3.937712	-7.911081	-5.714096	-6.136049	-7.42035	-7.546208	-2.202561	-2.152006
RSRC1	5.533002	5.266179	5.228809	5.391207	5.09001	5.065618	5.66255	4.980128	5.232557	5.12834
RSRC2	4.379992	4.455698	4.907281	6.169794	4.261091	3.917501	4.036283	4.604035	4.289892	3.757171
RSU1	7.174971	7.213656	7.33539	8.698019	7.031579	7.219811	6.750222	7.734662	7.230602	6.75612
RTBDN	5.352084	6.194193	5.641063	6.110153	5.614775	6.435806	5.405682	6.410292	5.589549	6.171194
RTCD1	-5.779108	-5.909183	-3.313366	-6.453914	-4.917333	-7.690131	-6.16984	-7.546208	-7.469332	-7.492143
RTDR1	4.742518	4.331209	4.575771	5.697364	4.447203	4.21423	4.412987	4.745199	4.452099	4.665699
RTEL1	-3.766974	-4.01835	-5.062759	-4.914196	-2.036568	-0.6174211	-2.015118	-7.546208	-1.776271	-1.971861
RTF1	5.660683	5.56155	5.823175	4.712722	5.305644	5.279589	5.299962	5.95035	5.296097	5.578478
RTKN2	6.249785	6.051251	6.791534	7.165968	6.083047	6.272691	6.222162	6.556291	6.098916	6.007038
RTKN	1.62927	2.212975	2.58261	1.045368	2.33931	1.358781	3.533112	1.19071	2.692858	2.075502
RTL1	-2.304982	1.943951	1.240139	0.5832207	0.278262	0.6685784	2.5646	0.7216932	1.304664	2.641498
RTN1	-7.396936	-1.639976	-7.296482	2.493691	-0.819242	-7.690131	-1.47345	-7.546208	-5.788622	-7.492143
RTN2	0.009343566	1.41995	-1.523008	0.78494	2.896848	3.219697	-1.080557	-0.4649467	2.992703	1.394471
RTN3	2.101165	2.691899	1.693265	3.18224	0.9892236	3.255551	-0.3165766	2.787797	3.028357	2.428132
RTN4IP1	7.631107	7.133379	6.961382	8.465609	7.717103	7.954142	7.305321	6.442744	7.136484	7.313458
RTN4RL1	7.187966	7.041724	7.602618	7.985164	7.175035	6.846558	6.74102	7.37779	6.932994	7.906883
RTN4RL2	2.36799	2.271381	3.044716	0.5189547	1.772957	1.796691	2.143479	1.862088	2.474374	2.016261
RTN4R	1.320852	1.670296	3.081317	2.602785	3.709219	1.254912	4.381008	2.660741	3.610784	3.071131
RTN4	-1.956745	-2.719283	-4.583844	-3.574615	-5.714096	-4.272975	-2.98147	-7.546208	-2.9421	-3.934497
RTP1	-2.063749	-0.02086365	-0.7770847	-1.163064	-1.094075	-3.82666	-0.3907866	-2.501641	-2.046046	-2.217425
RTP2	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
RTP3	-7.396936	-5.909183	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
RTP4	-6.372217	-3.388167	-7.296482	-7.911081	-5.714096	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143
RTTN	0.6631259	-0.3953724	0.1704258	0.364981	0.4212885	0.6770641	2.192588	2.167185	1.389365	2.342766
