gene	2292873_REL	2410163_REL	2297941_REL	974025_REL	2463247_REL	2260671_REL	2297625_REL	1825001_REL	2430935_REL	2264225_REL	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
PTRH1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-6.136049	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-5.932144
PTRH2	3.019464	1.547769	-0.8065044	4.481697	2.973654	0.3023963	-2.729564	1.642312	3.496097	2.16486	2.268145	1.57125	2.603314	4.908927	2.600049	2.51181	0.5400151
PTS	0.8515939	1.407749	0.2864372	-0.05664465	1.153061	0.6077389	1.290162	2.242199	1.143304	0.154136	-0.2784922	1.186686	1.12204	0.9082683	-4.964409	1.125672	0.09102401
PTTG1IP	2.958109	2.611725	2.953327	2.633461	2.49836	2.648116	3.200539	1.89567	2.525172	2.790371	2.710209	2.057836	3.181748	2.757791	2.773801	2.038412	2.47982
PTTG1	3.881485	4.001482	4.087788	2.929674	3.636144	4.153194	3.449452	3.092949	4.311759	3.643161	3.991752	3.988452	2.771066	3.990332	3.343024	4.259308	3.700662
PTTG2	4.374879	5.710229	4.73101	5.408555	5.084647	5.215863	4.210158	5.025581	3.795422	5.897358	3.042232	2.463889	5.930906	4.060961	4.900824	5.676663	5.869755
PTTG3P	5.47106	5.286313	6.050681	5.54367	5.247099	5.186445	5.447011	6.196217	5.197751	5.513493	6.349232	5.320506	5.704592	6.235587	5.11376	5.267664	4.475112
PTX3	-1.763956	-0.758084	-2.648448	0.04826929	-1.608219	1.405488	-0.676153	0.6288958	0.8761226	0.3015319	-1.985753	0.4276587	-0.3696192	-2.320873	0.9646698	-1.479171	-1.434839
PTX4	0.009343566	1.896713	1.120182	0.219798	0.003002	-0.1144106	-0.1019032	-7.546208	-0.2737223	0.9265784	0.5385371	-2.216649	-2.205522	-1.133741	-7.702045	-1.152447	-0.07812343
PUF60	4.281427	3.570619	0.9370436	5.278461	6.451591	3.511837	1.608547	3.711948	4.351887	4.285864	2.55917	3.194572	1.002614	1.986365	4.862853	4.475742	2.137474
PUM1	-2.542282	1.197028	-5.062759	-3.848339	-0.5583332	-3.342133	-0.4215735	-1.931323	1.640406	-4.459463	-7.44261	-1.36226	-4.510028	-5.954615	-4.076829	-5.89376	-7.766103
PUM2	5.903119	6.188632	6.256293	5.080243	5.820213	5.080887	5.590368	5.91394	5.822534	5.59911	6.020566	5.454406	5.772593	5.713774	5.438028	5.735242	5.168186
PURA	7.286838	7.142382	7.619654	7.154337	6.946093	6.79096	7.309354	7.106155	7.366197	6.941866	7.591417	6.880501	7.155883	7.366162	7.429616	7.180992	7.001582
PURB	8.033661	7.839877	8.424023	8.310783	7.483034	7.752676	8.135501	7.576451	7.994461	8.001395	8.076208	7.560321	7.90987	8.817974	8.15717	7.948496	7.819603
PURG	2.707323	2.584882	2.725637	2.771643	2.037614	1.728931	2.722536	3.057782	2.667643	0.8488101	2.241021	1.736259	3.077247	2.114506	1.238811	2.65703	2.230972
PUS10	3.907685	3.2773	4.234931	3.702942	3.619756	3.579032	3.621653	4.021261	3.410866	3.900896	3.801794	3.105803	3.373138	4.274924	3.447538	3.933183	3.504911
PUS1	-0.06282129	-2.830513	-3.493036	-2.61077	-1.806554	-6.136049	-5.510189	-7.546208	-3.248471	-7.492143	-7.44261	-2.302412	-3.300058	-7.404848	-7.702045	-5.89376	-7.766103
PUS3	4.594588	4.415129	4.814306	2.222674	4.865173	4.118568	4.978603	5.162236	4.662433	4.437015	4.281071	3.18869	5.059192	4.471888	3.33526	4.565269	4.643049
PUS7L	3.040067	2.711885	3.554623	2.801966	2.571759	2.416891	3.149088	2.357551	2.653442	3.053906	2.539824	2.201067	2.305455	3.672939	1.610869	2.601226	2.16427
PUS7	2.016147	1.491069	1.754985	2.013141	1.258442	1.861411	2.355799	1.741683	2.448287	1.207723	2.066602	1.063533	2.464571	1.812516	1.238811	1.56411	1.687751
PUSL1	2.696434	3.768475	3.206255	3.722891	3.993688	3.205103	3.897414	2.920965	3.164769	3.853897	3.923015	2.302594	4.681167	3.980087	3.152962	4.051929	4.180141
PVALB	4.045994	3.487551	4.171274	3.514375	3.275136	3.480669	2.711937	3.590065	3.742737	3.231405	3.692156	2.785605	4.000901	3.470942	3.119454	3.48933	3.482272
PVRIG	1.167654	1.211139	1.612206	-0.1349054	1.662094	1.573985	1.332291	2.161675	1.824056	1.4108	1.087739	1.037589	1.490867	1.430107	1.043015	1.454402	0.5400151
PVRL1	-4.030814	-7.540128	-7.296482	-7.911081	-7.64205	1.842675	-7.42035	-0.3983168	-0.7294679	-6.008871	-7.44261	2.29166	-2.339396	-3.511469	-7.702045	-3.211085	-5.932144
PVRL2	1.75266	2.40935	2.632792	3.089406	2.62199	2.003133	1.794163	1.222816	1.449778	0.01864445	1.958353	0.8614623	1.751789	1.633945	0.700332	2.425694	1.363697
PVRL3	1.904672	3.052804	1.275668	-1.875668	2.443547	3.175463	3.371906	4.76895	4.351887	2.075502	2.789575	3.643295	2.381898	2.807095	1.982907	2.085657	1.943388
PVRL4	7.266563	6.48604	6.380813	5.154683	6.619242	5.403014	3.53712	4.532188	5.178044	7.53424	6.425944	5.671341	6.675524	6.129614	6.378992	6.550537	6.021397
PVR	5.506753	3.328361	6.416464	4.177869	3.969318	3.796156	2.663255	4.685972	3.93346	4.600165	4.458604	3.176854	1.290146	4.837472	2.654094	3.916948	1.650331
PVT1	-1.541421	-1.542052	-0.7770847	-7.911081	-3.732684	0.1027078	-1.182331	1.334778	0.9889984	-0.1152314	-3.775186	-1.071304	-0.1082825	-0.6676506	-0.664173	-1.30658	-2.129836
PWP1	-2.304982	-2.519654	-5.784644	-1.505208	-4.407019	-2.78098	-4.716137	-2.028758	-0.9898052	-1.455429	-2.051304	-5.923553	-1.590376	-1.631164	-3.531375	-3.211085	-2.463158
PWP2	-5.779108	-4.673918	-4.583844	-4.007513	-3.732684	-3.342133	-4.716137	-7.546208	-3.248471	-7.492143	-4.665887	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-5.150149
PWRN1	5.327153	5.257281	5.675719	5.234392	5.234238	4.951773	5.419319	5.892061	5.502307	5.145111	5.831779	4.667937	5.825852	5.562195	4.91261	5.278294	5.296575
PWRN2	5.254313	4.867866	4.90047	3.064607	4.832836	4.60788	5.302908	5.452455	5.533658	4.667399	5.161161	5.056605	5.193269	5.265531	3.613987	4.871912	4.55032
PWWP2A	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PWWP2B	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PXDNL	4.17416	4.158098	4.298491	4.061118	3.729217	4.164554	4.170712	4.058802	4.034449	3.869734	4.391578	3.7616	4.101212	4.118136	4.432742	4.118751	3.777054
PXDN	3.822616	2.743784	3.761741	1.333885	3.37029	2.075527	3.288766	3.815585	3.073855	3.701845	4.006928	2.895611	3.508382	3.932581	2.026947	2.914198	2.599654
PXK	0.497366	6.190414	6.837134	5.266007	4.630138	0.02506667	0.6339398	1.501094	5.709367	-7.492143	6.099611	3.182784	7.015545	-4.132435	-5.762863	1.591646	-0.1707665
PXMP2	-1.417968	-0.3326155	-1.572692	-0.8485252	-1.608219	-1.507253	-0.551744	-7.546208	-0.886597	-0.4467115	-0.5832888	-2.393597	-0.5608106	-0.1760596	-0.6333797	-1.623678	-1.345727
PXMP4	7.612584	7.430916	6.259624	7.811185	7.045603	6.536148	6.453159	6.31236	6.379896	7.271323	7.006476	6.141693	6.210109	7.006018	7.496402	6.845646	6.439481
PXN	0.1030211	-0.7041218	0.7476157	-3.848339	0.8043673	-1.361093	-1.182331	-0.8099673	-0.8216777	0.2779881	-1.249109	-2.963256	-0.405884	-1.419102	-0.3823419	-0.4446587	-0.8405588
PXT1	1.773532	1.792641	1.74488	1.949549	2.066923	2.078733	1.827275	2.046801	1.640406	1.818299	0.755329	1.178795	1.500696	1.787099	1.997737	1.655663	1.396355
PYCARD	6.14906	6.333139	5.92234	7.282451	7.075352	7.974401	6.692428	7.95564	7.554408	6.714384	4.966869	8.118677	5.068309	6.905889	7.776407	7.180539	5.360453
PYCR1	-7.396936	-7.540128	-5.062759	-7.911081	-7.64205	-4.032627	-5.059209	-7.546208	-7.469332	-6.008871	-7.44261	-5.923553	-3.300058	-7.404848	-7.702045	-7.526643	-3.976822
PYCR2	4.526286	4.266802	5.455239	3.529858	4.786605	4.873176	4.376541	4.955659	4.420581	5.358321	4.337382	4.619205	4.147304	4.993772	3.918046	4.418463	3.859007
PYCRL	3.445662	4.743523	4.007648	3.39313	4.388439	3.262616	4.285955	2.956405	2.928107	2.79245	2.672637	0.5671865	4.998922	3.318137	1.957847	4.829753	4.569778
PYDC1	3.688236	3.138367	3.570445	2.083953	3.818085	3.466053	3.341287	3.496861	3.287552	3.323407	3.457509	3.455215	3.636492	3.188241	3.047635	3.080854	3.940988
PYDC2	0.3729562	1.299644	1.275668	-3.242076	0.883373	-0.2365953	1.024964	1.324951	0.2786476	0.4245727	-0.0773172	-1.272974	1.500696	0.3372939	-3.136505	0.8436406	1.239601
PYGB	-6.372217	-7.540128	-5.784644	-7.911081	-4.030805	-7.690131	-7.42035	-7.546208	-4.173105	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
PYGL	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
PYGM	5.789872	6.010227	5.646841	4.277267	5.494547	5.335938	5.868643	6.171754	5.892826	5.515067	5.882302	5.993528	5.60446	6.238325	5.171034	5.466299	5.048463
PYGO1	8.578659	7.872081	7.701043	9.643808	9.417763	9.098077	8.569021	7.234562	8.0415	10.40095	8.206201	9.14501	7.255934	9.793741	9.137833	9.713668	7.572395
PYGO2	3.40778	4.32311	3.714625	2.712211	3.709219	4.922632	3.507805	4.314825	4.801583	4.173124	3.445678	4.00305	3.611764	3.780962	3.484858	4.279766	2.917993
PYHIN1	0.7811964	0.2895504	-4.224904	2.901945	0.6834237	-2.377997	-3.8313	-4.658528	-5.788622	-0.5273786	-7.44261	-5.113193	-3.050018	-0.1269152	-0.1466716	-0.3162887	0.07497425
PYROXD1	3.026002	2.005972	2.853406	-1.210703	2.540758	2.075527	3.105215	2.128163	2.750034	2.763073	2.459735	2.062132	2.556963	2.964655	0.09315603	2.534689	3.197284
PYROXD2	1.651991	3.733461	-2.759138	0.6580686	1.903244	4.362327	4.901414	5.880786	5.979338	1.416202	1.413449	5.291985	3.591212	3.231282	4.635994	-0.1070453	3.193573
PYY2	3.37059	3.794481	3.054976	4.016559	3.249801	3.235583	3.525062	3.902397	3.717021	3.508023	3.909081	3.519109	3.26484	3.472272	3.315668	3.000958	3.150188
PYY	2.401899	3.011068	2.152878	0.9832119	1.403351	2.039784	2.910394	2.683991	2.817821	1.042896	1.546798	2.137348	2.048335	2.253997	1.033451	1.75155	1.650331
PZP	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-5.881416	-7.944765	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
ProSAPiP1	-4.183355	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-3.934497	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
QARS	0.5098587	4.348867	-0.1307382	-4.186452	1.903244	2.244911	1.830544	3.858793	5.323263	1.768483	3.071398	2.053527	2.182616	1.808311	0.892444	0.4208743	1.531867
QDPR	8.72101	8.068343	8.929441	8.099521	8.533807	7.769079	8.874692	8.241817	8.225724	8.139462	9.059278	7.62191	9.199352	8.759311	8.119176	8.421385	8.28077
QKI	4.62182	4.356028	4.678223	3.30589	4.967146	3.892213	4.511005	3.996712	4.22799	4.149803	4.433365	3.268932	4.832815	3.983821	3.578257	4.740318	4.271879
QPCTL	6.387532	6.708601	6.641992	7.439522	6.153901	6.831552	6.573791	6.291066	6.261531	5.95672	6.837094	6.926142	6.404237	6.128771	6.926714	6.364528	6.238231
QPCT	2.995234	5.19696	-0.09399838	-6.453914	6.351433	6.956732	6.031998	1.594033	4.113348	5.622082	-1.328154	6.778785	3.75825	5.647938	6.725194	5.09033	2.763836
QPRT	3.30221	3.074192	3.427716	0.9071409	3.310282	2.824617	2.874411	2.672413	2.937514	3.646612	3.858667	2.376898	2.708833	3.840861	3.026096	3.525473	2.796014
QRFPR	0.7499416	0.7326518	0.5758424	-4.628873	0.8043673	0.4283692	0.1174137	1.552529	0.7104149	0.1014563	1.617052	1.225506	1.586265	0.6508454	-1.228236	0.8252005	1.98263
QRFP	-4.030814	-3.776404	-4.224904	-7.911081	-2.781508	-3.486286	-3.404941	-3.209755	-5.788622	-3.247392	-7.44261	-5.923553	-3.300058	-7.404848	-7.702045	-3.553101	-5.150149
QRICH1	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
QRICH2	6.2301	6.181483	6.523968	6.11091	5.832354	6.201502	6.13311	6.280301	6.51935	5.906983	6.831706	6.192053	6.18137	6.186816	7.219011	6.030351	6.053747
QRSL1	3.620008	3.803823	3.638889	1.672672	4.114403	3.845925	3.585338	3.217681	4.294475	4.805029	4.478337	3.178833	3.466367	3.857237	1.661417	3.869369	2.926962
QSER1	4.424799	3.841731	4.588541	3.973247	4.059567	3.935295	4.142707	3.820839	4.318075	3.870718	3.695906	3.253988	4.529798	4.059192	3.510936	3.856942	4.348148
QSOX1	5.316303	5.295448	6.335868	6.665397	5.359439	5.107421	5.915969	4.666649	6.052862	4.978464	6.236588	4.799192	5.812104	5.287222	6.071642	5.321282	5.490172
QSOX2	6.564223	7.577175	4.616521	5.350242	7.267089	6.413285	6.196731	6.619961	5.92007	7.84138	6.431391	6.279742	5.39448	6.530863	6.290428	7.145667	6.001368
QTRT1	4.064108	5.223308	3.180245	2.635146	4.253676	3.946745	4.493062	4.142308	4.280682	4.464	5.201294	3.543895	4.998922	5.033043	3.215618	3.831761	5.01888
QTRTD1	3.841889	4.020638	4.63031	2.193233	4.097934	3.668988	4.740822	4.633196	4.343065	4.19293	4.295975	3.13056	4.359316	4.261913	3.181386	4.448141	3.878788
R3HCC1	4.333309	3.977948	4.527955	3.942952	4.172859	3.601495	4.449598	3.763788	3.853723	4.096962	3.496738	3.537738	3.891224	3.480224	4.60162	3.706385	3.546244
R3HDM1	4.606633	5.151035	4.928642	4.747026	5.554405	4.363642	4.932939	5.722308	4.797068	4.895318	4.492782	4.527423	4.949543	4.809342	4.388415	4.719876	4.096155
R3HDM2	5.94914	5.986323	6.431899	7.040998	5.455834	5.673621	6.108573	6.119418	5.972776	5.696951	6.714731	5.404951	6.201848	5.962046	7.409886	6.101992	5.899962
R3HDML	6.910575	7.010797	7.161719	7.220307	6.388906	6.970281	7.132388	7.045177	6.983537	6.524859	7.467902	6.793232	6.599813	6.699004	7.810229	6.797094	6.294759
RAB10	-7.396936	-7.540128	-7.296482	-7.911081	-7.64205	-7.690131	-7.42035	-7.546208	-7.469332	-7.492143	-7.44261	-7.944765	-5.34081	-7.404848	-7.702045	-7.526643	-7.766103
RAB11A	5.412175	5.044735	5.106386	7.36728	5.650304	5.887068	5.147065	5.523991	5.226814	5.624126	4.933371	5.686725	5.235083	6.330096	6.723522	5.491734	4.94795
RAB11B	5.134381	4.57371	5.471799	6.008501	5.014298	5.625657	4.882635	5.420512	5.014335	4.989378	5.218779	5.473078	5.123421	5.376915	6.026256	5.327028	4.337256
RAB11FIP1	4.740531	4.576438	5.016317	4.677174	4.582733	4.901062	4.839873	5.230938	5.038578	4.983476	5.457311	5.184765	4.811257	5.339156	5.000519	4.57978	4.50087
RAB11FIP2	6.164205	7.200564	6.487881	7.602367	7.094751	7.419263	5.888976	6.387754	6.653121	7.034898	4.987927	7.135931	5.21059	6.320162	6.080667	6.047106	4.692539
RAB11FIP3	5.089829	4.947992	5.174318	5.361993	4.735044	4.702877	5.090911	4.255275	4.890846	4.562293	5.611871	4.377777	4.169039	4.651046	5.133478	5.151741	4.732096
RAB11FIP4	5.8857	5.306991	4.869412	3.689218	4.435078	3.527173	5.147065	5.281353	5.02375	4.983021	6.605153	4.038365	5.274288	4.678953	4.222628	4.115909	4.608622
RAB11FIP5	3.543084	4.048412	3.387685	5.1751	4.527581	6.046197	4.878297	5.401352	5.474707	4.021879	2.545378	5.906914	3.876201	4.632138	5.067066	4.399892	3.117261
RAB12	-1.466089	3.295626	-7.296482	1.885858	1.009493	0.889126	1.212087	3.955907	2.944529	-1.62261	-2.119975	3.240784	-0.1384755	0.3945162	0.8818244	2.372713	-0.4908307
RAB13	3.792894	3.744419	3.580424	4.973389	3.113651	3.530688	4.052476	3.971738	3.515071	3.476049	4.021945	3.777363	3.579666	3.658995	5.008474	3.566294	3.531618
RAB14	5.57819	4.60811	5.230167	6.923861	6.645585	4.53331	4.195016	4.269434	4.950721	5.792736	5.075464	4.376052	6.025852	5.250111	6.637561	6.373678	5.636438
RAB15	4.742518	4.226558	4.758267	5.74633	4.017652	4.356396	4.654899	4.457699	4.521767	4.674743	4.657627	4.290762	4.661587	5.327816	5.601073	4.556912	4.219
RAB17	0.8759259	1.77375	1.645178	1.41852	1.535024	1.733006	2.278896	2.580417	2.303015	2.513776	1.941602	0.6608045	1.345734	2.811303	0.4063939	1.882168	0.5045051
RAB18	-4.547462	-7.540128	-5.062759	-7.911081	-7.64205	-7.690131	-2.808744	-7.546208	-5.033246	-7.492143	-7.44261	-5.923553	-3.050018	-7.404848	-7.702045	-7.526643	-7.766103
RAB19	6.331342	5.694306	6.335236	8.152184	6.097025	6.886781	6.058035	6.293273	5.935997	7.027085	6.488727	6.509057	6.314795	6.927133	7.484826	6.515204	5.871208
RAB1A	-1.15875	-0.3741486	-5.784644	-1.139821	3.254054	2.156649	1.690008	1.054627	2.040311	3.316201	-3.569106	1.046289	0.2820111	0.9622569	2.55062	0.6581444	-0.7809223
RAB1B	5.516265	5.795819	5.496854	7.171132	5.147158	5.652799	4.858813	5.836081	4.911877	5.848745	5.415843	5.462147	5.289251	6.24709	6.084145	5.627626	4.658614
RAB20	5.774423	5.739124	5.618411	7.540486	5.651111	6.207189	5.767782	6.447847	6.360576	5.484537	6.148099	6.327365	5.426414	5.594911	7.644807	5.759724	5.107842
RAB21	1.649171	0.827303	1.884898	-4.914196	0.1007081	1.054567	1.89443	0.2677511	0.01990985	2.875194	1.279896	2.62936	0.433366	1.261944	0.6259196	2.878873	0.7964285
RAB22A	5.022219	4.659185	4.995692	5.794066	4.798302	5.098762	4.987053	5.260238	4.843468	4.847635	5.056141	5.098512	5.117045	4.720944	6.203817	5.124194	4.548868
RAB23	4.041699	3.796822	3.760488	3.319579	3.499513	4.319607	4.206387	4.672473	4.231818	3.864804	3.759411	4.37519	3.953381	4.22532	3.488362	4.044973	3.773329
RAB24	2.040031	2.103759	2.404698	1.682485	1.982285	1.220495	1.581632	1.658052	1.416528	1.603068	1.590435	1.917889	2.670162	0.3832519	2.506368	2.09723	2.171836
RAB25	5.077293	5.729352	4.927526	5.496705	6.362063	7.108446	5.9575	5.774687	5.758626	5.194284	5.192472	6.612817	4.655001	5.510069	5.471614	5.603821	4.973066
RAB26	-3.766974	-4.673918	-3.698309	-4.914196	-7.64205	-2.243798	-1.968911	-7.546208	-1.497466	-4.459463	-1.249109	-5.923553	-7.516404	-5.954615	-2.459691	-2.0307	-3.338421
RAB27A	-0.06282129	-0.4835345	-1.339795	0.08818791	-0.03801176	0.6600426	1.140123	0.4046717	0.1711098	0.9265784	0.9097144	-1.409064	0.9171247	-0.003502677	-0.3823419	-0.4224547	-0.2095563
RAB27B	7.477142	6.555605	4.895911	7.266909	7.338803	7.032259	6.324271	7.254759	6.411673	7.755816	5.527744	6.706701	5.112245	6.527349	7.476248	7.06619	5.147231
RAB28	-1.06313	2.882506	-7.296482	0.3237755	0.4060791	3.255551	3.906739	3.45242	2.706679	1.7125	4.742277	3.677298	2.758832	5.229816	2.810661	1.822991	1.85216
RAB2A	3.599698	3.257039	4.28896	3.465957	3.23266	3.4843	3.453699	3.83129	3.425982	2.308316	3.953622	3.063575	3.944406	2.134799	3.938687	3.567681	3.374934
RAB2B	5.673407	6.288503	5.721849	6.804253	6.119637	6.492494	5.703251	5.749194	5.405639	5.687209	5.608227	5.723126	5.559323	5.625706	5.852573	5.669898	5.132768
RAB30	4.737879	4.791269	4.914625	4.214965	3.913943	4.856463	4.375982	4.448678	4.877467	4.184249	5.12638	5.014552	4.217523	4.800371	3.919345	4.540757	5.312919
RAB31	-0.7484986	2.403217	-2.119247	-1.210703	-1.955753	0.8596094	0.4505952	1.634377	1.964115	0.06064448	-1.328154	1.328955	2.236547	-0.3913122	0.902986	-0.4446587	0.339649
RAB32	5.164818	5.222002	3.366422	6.179932	7.174754	6.672624	5.186835	1.934963	5.064032	6.525172	0.8836428	6.886116	2.834616	5.143571	6.744006	7.131549	3.038757
RAB33A	5.820126	5.721671	5.322667	3.888886	5.598977	4.805128	4.881453	4.642127	4.225112	6.022838	5.114285	4.300795	4.786362	4.940972	4.924947	5.531376	4.506864
RAB33B	1.892797	1.139161	-0.09399838	0.5116341	2.017739	0.9534099	2.16695	1.889016	1.347636	2.56331	3.737744	1.658951	3.563345	2.8155	1.797592	1.841459	1.655736
RAB34	2.982965	2.913041	1.677413	3.96523	3.864725	3.868329	2.95302	3.34712	3.897762	3.485074	3.381919	3.515981	2.397764	3.819081	3.907614	3.368778	2.968821
RAB35	5.126036	4.753802	5.942652	3.027875	4.629319	2.824617	5.510566	3.72695	4.735709	4.157887	6.25556	3.37115	5.278579	5.103806	2.64784	4.77556	4.957283
RAB36	4.952714	5.028889	4.654128	5.139921	4.997906	5.392747	4.990711	5.933473	5.258591	5.092094	5.396767	5.340097	5.004977	5.315276	5.935784	4.959062	4.39415
RAB37	-0.6204488	0.8634906	-2.119247	-2.972011	0.6320569	1.537169	-0.114424	-0.002225083	-0.1690626	0.4138109	-3.388818	0.5671865	-0.985636	-0.2443033	-1.716376	-1.675252	-2.463158
RAB38	7.190454	6.038942	7.654315	5.611155	5.874404	5.967313	7.222961	6.574549	6.414413	6.196727	8.078126	6.500773	6.606371	7.551249	5.839941	5.920094	6.396943
RAB39B	0.7126009	1.514017	2.699714	-0.3184328	1.583151	-0.7938034	0.823095	0.3280291	0.6882963	-0.09972791	-1.805275	-0.05869063	1.900261	-1.133741	-0.2134206	2.127645	2.209079
RAB39	-3.444241	-1.364137	-7.296482	1.014625	-1.489688	-0.2526225	-3.286863	-4.658528	-1.22142	-6.008871	-7.44261	-1.188894	-0.985636	-3.078761	-5.762863	-3.211085	-7.766103
RAB3A	0.3729562	-0.3326155	-0.7770847	-3.455047	-0.4436743	-0.2365953	0.8361675	1.157874	1.110412	-0.6128247	-0.1653002	0.6147548	1.196496	0.313754	0.5474594	0.4572541	0.8539944
RAB3B	0.6518972	0.1645959	0.4066868	0.6843512	0.2098397	1.266205	1.550244	0.9043567	1.09368	-0.2977651	0.6561442	1.02003	2.28285	1.535623	0.7361468	1.056215	-0.2095563
RAB3C	-5.035658	-3.776404	-7.296482	-4.914196	-7.64205	-3.486286	-7.42035	-7.546208	-7.469332	-4.459463	-7.44261	-7.944765	-2.651389	-7.404848	-7.702045	-3.760268	-5.932144
RAB3D	-4.183355	-4.01835	-7.296482	-1.09443	-1.879225	-2.06335	-3.8313	-3.209755	-5.788622	-3.55042	-7.44261	-2.059052	-7.516404	-1.586184	-7.702045	-1.784286	-3.029963
RAB3GAP1	6.598258	5.04916	6.840993	5.591543	6.472732	6.784225	5.010667	5.766542	5.767225	7.453784	5.224416	6.526456	4.669233	7.393525	6.276307	6.233882	4.701714
RAB3GAP2	6.952436	6.390262	6.943268	7.245073	6.53676	6.52444	6.810558	5.779192	6.495664	6.515609	6.946216	6.032088	6.352598	6.912393	6.903278	6.251899	6.237781
RAB3IL1	6.897041	7.04308	7.011107	6.92524	6.968753	6.79669	7.020616	6.628475	6.961372	7.214417	6.950147	6.379934	6.716954	7.036897	6.864024	6.907758	7.136981
RAB3IP	2.24448	3.344454	-7.296482	1.350394	2.516177	3.348792	1.04762	0.3280291	1.507764	-0.1152314	0.69664	2.92185	4.071844	-0.5768525	2.638408	2.506033	4.925749
RAB40AL	4.654537	4.860051	4.810677	6.27663	4.82428	4.364299	4.379335	3.944721	4.345717	4.315799	4.604079	4.240474	4.338915	3.014788	5.899392	4.907954	4.799577
RAB40A	-1.567431	-1.542052	-0.4877901	-7.911081	-0.499865	-4.561528	-0.4530317	-2.24591	-2.5781	-6.008871	-4.304464	-7.944765	-2.486975	-3.690311	-1.18294	-1.046774	-1.798856
RAB40B	-1.15875	-0.05423119	0.5984663	-0.7750644	-0.5583332	-0.4417805	-0.8963042	-2.501641	-0.6150294	-0.6804033	-0.908174	-1.850879	0.3268996	-1.725562	-1.716376	-0.2561476	-1.798856
RAB40C	0.5345243	1.596961	2.106278	1.774051	1.596612	0.4582157	1.581632	1.734277	1.617179	1.182584	-0.2020529	0.4007738	2.021278	2.414762	1.247109	1.478202	0.6524403
RAB41	4.162833	3.932892	3.642976	2.30332	3.799289	2.955941	4.025624	3.441092	3.347001	4.140042	4.031871	2.705483	3.896818	4.177214	2.402468	3.778843	2.946942
RAB42	-2.349421	-4.309213	-3.153613	-1.914585	-2.414502	-2.007889	-1.130547	-3.209755	-1.497466	-2.357897	-1.805275	-2.963256	-3.986189	-1.419102	-1.851604	-4.293172	-2.206228
RAB43	-4.030814	-2.344321	-4.583844	-4.390769	-1.230038	-0.9680842	-1.797597	-1.150283	-3.880852	-1.916487	-2.267978	-4.218262	-1.16048	-2.959237	-7.702045	-2.247775	-2.129836
RAB4A	1.50373	2.049817	-1.339795	0.856031	2.644846	2.915275	2.065144	2.89795	2.574242	3.121606	0.8300423	2.383779	1.096342	2.755609	0.9846586	1.968718	0.72623
RAB4B	3.607711	2.860292	4.04519	3.449769	2.571759	2.886294	3.721898	3.280042	3.626863	3.43006	3.817946	3.300183	4.122056	3.380365	3.217731	3.049425	3.90626
RAB5A	-0.9055251	-1.097459	-0.8065044	-4.390769	-1.879225	0.1152513	-1.644484	-1.044592	0.3787227	-0.6804033	-0.2020529	0.2432225	-0.7812671	-1.133741	-0.5447573	-1.842057	-1.740885
RAB5B	4.492063	4.356028	4.471623	5.742817	4.194045	5.129617	4.434098	5.070382	4.446345	4.317965	4.531776	4.854728	4.158212	4.460545	5.787567	4.689615	4.119816
RAB5C	6.865567	7.110388	5.939333	6.504266	6.664083	6.462589	6.179045	6.175519	5.976203	6.434576	6.090379	6.123052	5.96281	5.816275	6.882953	6.395519	5.738355
RAB6A	5.238214	5.009843	5.320542	4.827722	4.938361	5.447713	4.988883	5.769715	5.160076	5.362174	5.427169	5.689158	4.936024	5.298135	6.052535	5.282524	4.71148
RAB6B	6.491188	6.156178	6.155956	6.513801	6.204778	6.348358	6.207932	6.892828	6.703098	6.218921	6.620034	6.79113	6.291275	6.394978	6.688341	6.559803	5.945914
