"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"eigenvalue"	"Page_Rank"	"size"	"nes"	"pval"	"pval.fdr"
"NANS"	-0.17104253416149	4.64740870588235	-0.719160081461318	0.475529383159925	0.945241499105275	-5.18004721876385	-8.19478216516601	-9.76358795221241	0	0	1	1
"NAP1L1"	-0.117947813664596	8.65560466666667	-0.453715602381131	0.65207848601788	0.950949931536445	-5.3053211667359	-8.4557487423537	-9.77676497683793	0	0	1	1
"NAP1L2"	-1.0922768863354	-0.544531441176471	-1.02170496309595	0.312042965285911	0.945241499105275	-4.97031121107534	-6.14581004905571	-9.82654239185756	0	0	1	1
"NAP1L3"	0.516190761217391	-1.42090198415686	0.43899519077278	0.662635035505504	0.951739363395006	-5.31063029611378	-7.97795324604993	-10.2430219811709	0	0	1	1
"NAP1L4"	0.226302819875776	6.91301674509804	1.41104946849209	0.164679441042802	0.945241499105275	-4.59989307531642	-8.56517134776931	-9.71001533038065	0	0	1	1
"NAP1L5"	0.141838478198758	-0.205112390980392	0.483438865025716	0.630982401696468	0.945241499105275	-5.29407310558726	-7.72514275250906	-10.2833711237554	0	0	1	1
"NAPA"	-0.267787037267079	6.06574723529412	-1.40011680400489	0.167909656754246	0.945241499105275	-4.61177846695979	-9.32851234284344	-10.1377069576528	0	0	1	1
"NAPB"	0.208079440993789	2.92267533333333	0.88787480960803	0.379036056313895	0.945241499105275	-5.07173749052602	-7.97037268607175	-9.76805175457426	0	0	1	1
"NAPEPLD"	0.281234916770187	2.27872656470588	0.997317649268616	0.323612058541068	0.945241499105275	-4.98980326259922	-8.28219877871786	-10.2659558062317	0	0	1	1
"NAPG"	0.028041645962734	4.20218901960784	0.190779279361945	0.849503231468588	0.978537815243164	-5.3739193485862	-7.03194508551704	-9.81095469727326	0	0	1	1
"NAPSB"	0.604172874409937	1.71131700470588	0.576681645700807	0.566849495174288	0.945241499105275	-5.25422081644036	-4.0969602495338	-9.56879356342539	0	0	1	1
"NARF"	0.0615261552795037	3.51988443137255	0.178045218692422	0.859436820849173	0.979027762963048	-5.37582470584016	-8.10289096834516	-10.3080147066491	0	0	1	1
"NASP"	0.139366968944101	7.264173	0.449650066451483	0.654986969832479	0.95119675240076	-5.30680478626	-5.54020110451767	-10.2448372366064	0	0	1	1
"NAT1"	-0.10042762111801	4.59577409803922	-0.4106933198614	0.683125238816659	0.95361326326451	-5.32035036717191	-7.07428152033193	-10.2814275967427	0	0	1	1
"NAT8"	-0.618754130434786	-4.6583939372549	-0.63928404715632	0.525677700778773	0.945241499105275	-5.22359785939951	-7.87021813453346	-10.2871101823574	0	0	1	1
"NAT8B"	1.05907806242236	-3.06326384607843	1.24152262958678	0.220446047092259	0.945241499105275	-4.77468412690327	-8.52167119360265	-10.2654799894236	0	0	1	1
"NAT9"	0.270144472049691	3.61424007843137	1.07727779003161	0.28674114184758	0.945241499105275	-4.92422861982321	-9.28692782362974	-9.77932993934648	0	0	1	1
"NAV1"	-0.85978960248447	3.94607409803922	-1.43744407342537	0.157079802370294	0.945241499105275	-4.57085457084773	-7.63987347533727	-9.46477968894227	0	0	1	1
"NAV2"	-0.561595729006211	0.963481158627451	-0.587368870726423	0.559709244396119	0.945241499105275	-5.24921221680766	-6.06854574971139	-9.2555803087481	0	0	1	1
"NAV3"	-2.32267122639751	1.67175148294118	-1.68416329086889	0.0986436325663569	0.94186677617265	-4.27640781860791	-3.88874720235511	-8.97901330798693	0	0	1	1
"NBEAL2"	0.637994478260871	4.27035054901961	3.07225059174232	0.00349563161397632	0.535790962604421	-1.95649654995267	-8.74561901503977	-10.1342837741906	0	0	1	1
"NBL1"	-1.6359538069441	0.243074108352941	-1.75098805447856	0.0863372166780538	0.933996942162892	-4.18969113956851	-8.79684593942792	-10.2201616534888	0	0	1	1
"NBN"	-0.0235876645962705	6.7680482745098	-0.0990586633206417	0.921504273119633	0.990065404303278	-5.38470710603253	-7.78475934825828	-9.51842898903393	0	0	1	1
"NBPF10"	-0.045906739130432	7.18458264705882	-0.158884263632109	0.874426743819414	0.981785613291577	-5.37844413496691	-8.2357835224182	-10.2603148567061	0	0	1	1
"NBPF15"	0.485934422360251	6.35985415686275	0.89147184174316	0.377123579091682	0.945241499105275	-5.06918948933982	-7.39321393203576	-9.24957140391283	0	0	1	1
"NBPF3"	-0.161503683229813	4.20859876470588	-0.391565869366248	0.697112129811833	0.95361326326451	-5.32655591808835	-5.41990221511905	-9.31456157134562	0	0	1	1
"NBPF9"	0.297183863354036	7.21091276470588	0.821072069610061	0.415664966672534	0.945241499105275	-5.1172536869256	-7.39012686738556	-9.76035002351234	0	0	1	1
"NBR1"	-0.0686432795031049	6.55465198039216	-0.348856879161649	0.72872256303687	0.956632131891784	-5.33935158408049	-9.13070469206648	-10.2443204084866	0	0	1	1
"NBR2"	0.123579571428572	3.0541812745098	0.405220510464093	0.687116032096322	0.95361326326451	-5.32215589445105	-7.05896044141988	-9.1918110701343	0	0	1	1
"NCALD"	0.553518694273292	0.906780778705882	0.801260979715735	0.426929600925494	0.945241499105275	-5.13009113552899	-7.98486828210007	-10.2279851488564	0	0	1	1
"NCAM1"	-0.165993845962733	3.00232106470588	-0.168279115769788	0.867070833929901	0.980341580066703	-5.37719697103642	-9.06677970778905	-10.2588931399195	0	0	1	1
"NCAM2"	0.334372261490682	-1.71163169411765	0.334749210850593	0.73927283960282	0.958790581141778	-5.34325593958803	-7.47510048773139	-10.2612444480197	0	0	1	1
"NCAPD2"	-0.231986857142858	7.20769509803922	-0.961380876869741	0.341179272827142	0.945241499105275	-5.01770939403768	-5.64529911620494	-9.47945081244753	0	0	1	1
"NCAPG"	-0.149872223602482	5.35885064705882	-0.379705600234589	0.705838940373103	0.95361326326451	-5.33025627373288	-7.87691531209998	-10.3068627215376	0	0	1	1
"NCAPG2"	-0.491263043478261	3.83130076470588	-0.931292268032975	0.35636340172272	0.945241499105275	-5.04032213503073	-6.74827184454667	-8.90546801918898	0	0	1	1
"NCAPH"	-0.0651633975155255	5.25851854901961	-0.184250845904999	0.854592961760686	0.979010084088141	-5.37491258500428	-8.14665670237498	-10.1272935108568	0	0	1	1
"NCAPH2"	-0.540542954658384	3.60144956666667	-0.979070933741164	0.332454397570365	0.945241499105275	-5.00409437630182	-5.87474488549454	-9.48442321408333	0	0	1	1
"NCBP1"	0.235123080745343	6.16295964705882	1.4788000595087	0.145727294302932	0.945241499105275	-4.52438403915099	-8.73234683834487	-10.1847488572807	0	0	1	1
"NCDN"	0.157793546583852	3.6912781372549	0.721010385372468	0.474400638150756	0.945241499105275	-5.17897916655514	-8.83497855868274	-10.2056419106649	0	0	1	1
"NCEH1"	-0.276126167701863	3.40182682352941	-0.674020528133516	0.503531684989652	0.945241499105275	-5.20527356192277	-5.56324976117225	-9.50865635766374	0	0	1	1
"NCF1B"	0.0644471316770181	7.39737028627451	0.0593575605582059	0.952913776956518	0.993383430278061	-5.38726033805592	-11.5111433177608	-10.1459635396945	0	0	1	1
"NCF1C"	-0.27838038074534	5.57591777058824	-0.25776987256176	0.797686563377758	0.970270130045127	-5.36173437972061	-7.46849924056245	-9.79647093303106	0	0	1	1
"NCF4"	0.00544680124223795	7.49305543137255	0.0109620539164541	0.991299160896792	0.998405596990818	-5.3886420655277	-8.04506640499788	-10.2231304129361	0	0	1	1
"NCK1"	0.152504204968944	4.60076029411765	0.700350197818432	0.487089854578401	0.945241499105275	-5.19075300947569	-10.5906241192921	-10.2247090346193	0	0	1	1
"NCK2"	-0.0961751118012399	4.29543354901961	-0.359020372787735	0.721154473331084	0.956504120273315	-5.33643954228851	-7.69638536466908	-9.77800243528786	0	0	1	1
"NCKAP1"	0.317170161490685	9.0968141372549	2.23265327318028	0.0302719207099316	0.834905591980161	-3.4829080954405	-4.23059194149715	-9.90333181362112	0	0	1	1
"NCKAP1L"	-0.940429877204968	1.33693208843137	-1.18653248149769	0.241252289526176	0.945241499105275	-4.82695285109164	-6.79608606485663	-10.2566999984766	0	0	1	1
"NCKAP5L"	-1.03588452795031	-5.0180392627451	-1.11418396889495	0.270748770436704	0.945241499105275	-4.89235408985959	-6.14791392589208	-10.2611712626924	0	0	1	1
"NCKIPSD"	0.120283745341617	3.23988619607843	0.471764678188207	0.639232489224505	0.946816793382378	-5.2985750683425	-8.76943601940557	-10.2752030443991	0	0	1	1
"NCL"	-0.0980599937888176	5.10816198039216	-0.348681105071195	0.728853693311467	0.956632131891784	-5.33940121577863	-6.9448891839834	-9.82923323802864	0	0	1	1
"NCLN"	0.254525931677021	9.67739323529412	0.773997523905012	0.442728225265186	0.945241499105275	-5.14726102987928	-7.21364212252331	-9.75989455237085	0	0	1	1
"NCOA1"	-0.258633416149069	7.21754850980392	-1.5444903053728	0.129038213433831	0.945241499105275	-4.44815450313053	-5.64164122377903	-7.43100696380921	22	0.183512370218043	0.854396013560457	0.983492961210491
"NCOA2"	-0.0975052981366415	7.61010949019608	-0.671810184941251	0.504925586464468	0.945241499105275	-5.20646781289269	-5.96867724755211	-7.80995410099498	14	-0.808632031265045	0.418726834580907	0.977581089556162
"NCOA3"	0.152804192546587	7.04882945098039	0.533366546002088	0.596241287536653	0.945241499105275	-5.27359344881705	-7.12132191464665	-7.86694579394099	12	0.579514283244014	0.562242211823269	0.977581089556162
"NCOA5"	0.312617720496895	4.89031196078431	1.70907982670068	0.0938957344174738	0.940746830816311	-4.24441355096185	-8.07777674140727	-9.79529797178759	0	0	1	1
"NCOA7"	0.411357366459629	6.72944480392157	1.05708754278047	0.295763347600649	0.945241499105275	-4.94123777691857	-9.04505915743998	-9.77732631959196	0	0	1	1
"NCOR1"	0.0133804161490687	8.70251645098039	0.0954083994324374	0.924387684083363	0.990170942399933	-5.38499526223404	-8.14401922758713	-9.78845435425324	0	0	1	1
"NCOR2"	-0.0516295031055876	7.58326590196078	-0.272445619265851	0.78644811213954	0.968313528182628	-5.35858048469173	-5.51674617286348	-9.87795783445551	0	0	1	1
"NCR1"	-0.795217377639751	2.40876798627451	-0.736991864860179	0.464714855033145	0.945241499105275	-5.16964295843569	-2.07086165773817	-9.4114901455612	0	0	1	1
"NCR3"	0.364651970869565	1.0990665672549	0.460827004207459	0.64700411299496	0.949717215239202	-5.30269425750646	-4.82744683838735	-10.3072251723736	0	0	1	1
"NCS1"	-2.77302774285714	-0.551818233333333	-2.19619345984463	0.0329423797767618	0.834905591980161	-3.54117663239001	-2.8935948459798	-9.93497268152878	0	0	1	1
"NCSTN"	-0.0260280062111766	7.64608054901961	-0.142067307801166	0.887621526872676	0.984966907681954	-5.38049793055821	-7.65600479682507	-9.77103971882692	0	0	1	1
"NDC80"	-0.179775909937888	3.17071083333333	-0.396037800607265	0.693832298436247	0.95361326326451	-5.32513137480967	-8.63061492461007	-9.78321233125674	0	0	1	1
"NDEL1"	-0.235068509316769	5.33449064705882	-0.814417067307581	0.419428675988318	0.945241499105275	-5.12159990707853	-6.54391414293144	-9.47783180908027	0	0	1	1
"NDFIP2"	0.552605590310559	1.20432337294118	0.810477171425659	0.42166657739658	0.945241499105275	-5.12415683672172	-10.2695457563857	-10.2085535253528	0	0	1	1
"NDN"	0.00564688819875947	3.85251049019608	0.0236705283110885	0.981213553695518	0.995813472205911	-5.38846336110146	-7.54928110567507	-10.3041241578033	0	0	1	1
"NDRG1"	-0.612479583850929	7.49416211764706	-1.77570358186427	0.0821220536691811	0.926560816755909	-4.1568877458695	-5.73098412770341	-9.06231517722975	0	0	1	1
"NDRG2"	0.895494338993789	2.03304814733333	1.87014506949333	0.0675691177952317	0.906851180870868	-4.02796740769421	-7.63261503909296	-10.2334329647986	0	0	1	1
"NDRG3"	-0.331585329192546	4.94997015686275	-1.19261458293758	0.238883190195011	0.945241499105275	-4.82127994702786	-7.27935987970803	-9.25002939069392	0	0	1	1
"NDST1"	-0.411522645962729	6.28623245098039	-1.42845355792641	0.159636998498171	0.945241499105275	-4.58080013037361	-7.05842667409408	-10.291500632303	0	0	1	1
"NDST2"	0.162274149068327	6.14359284313726	0.744476018449351	0.460218277589909	0.945241499105275	-5.16520232755212	-6.35545334100561	-9.50772768886042	0	0	1	1
"NDST3"	-0.769882365217392	-2.69778661960784	-0.580834613788328	0.564069506277613	0.945241499105275	-5.2522852567249	-6.5970588065599	-10.2343861255002	0	0	1	1
"NDUFA10"	-0.0424270683229757	6.69659958823529	-0.205029752861151	0.838415944326249	0.975834104718457	-5.37163138850341	-8.01140498101821	-9.78152373877668	0	0	1	1
"NDUFA11"	-0.0817272857142823	6.39079756862745	-0.508112028471308	0.613702220102128	0.945241499105275	-5.28420063330272	-6.23350164001758	-9.53563152471414	0	0	1	1
"NDUFA12"	0.0901661937888205	2.5481263254902	0.214069603650226	0.831399638288073	0.975834104718457	-5.37009479016896	-9.0997893616416	-10.181931720327	0	0	1	1
"NDUFA13"	0.179533993788821	4.67041635294118	0.925837785743905	0.359162354623392	0.945241499105275	-5.04434773973741	-7.95952743395617	-10.2665578446741	0	0	1	1
"NDUFA2"	-0.257779291925463	4.83499433333333	-0.957092526438277	0.343316895790241	0.945241499105275	-5.02097422146421	-8.09048083003289	-9.772025418865	0	0	1	1
"NDUFA3"	-0.0219751925465825	3.93651288235294	-0.106409950190319	0.915700624266984	0.989696454036746	-5.38409397341919	-7.49580521030323	-9.85667381028866	0	0	1	1
"NDUFA4"	-0.372374783229815	-3.5049613	-0.508934244335977	0.613130090422025	0.945241499105275	-5.28386328744977	-7.73230144251928	-9.80124891835174	0	0	1	1
"NDUFA4L2"	-0.255811440993789	6.4182798627451	-0.989676184487422	0.327295691383743	0.945241499105275	-4.99581874339469	-8.45254622948558	-10.1933217289009	0	0	1	1
"NDUFA5"	0.0967607204968952	3.69439439215686	0.411843764480128	0.682287486249578	0.95361326326451	-5.31996777045544	-8.47147100230752	-9.76776729406552	0	0	1	1
"NDUFA6"	-0.0146148198757752	5.10416641176471	-0.0888134058962401	0.929599764087656	0.991315491858897	-5.38548846278126	-6.35296212982133	-10.2407594837653	0	0	1	1
"NDUFA7"	-0.189583788819875	3.07825921568627	-1.09302475978862	0.2798387960194	0.945241499105275	-4.91075211826995	-5.45417923906285	-9.53301536614021	0	0	1	1
"NDUFA9"	0.0672522732919267	5.40631705882353	0.391329000903285	0.697286018951894	0.95361326326451	-5.32663092540639	-8.4092595908772	-10.2601613860896	0	0	1	1
"NDUFAB1"	-0.116121950310557	3.43461396078431	-0.406776095715928	0.685980772133331	0.95361326326451	-5.32164513681774	-8.91014549329485	-10.2811573396917	0	0	1	1
"NDUFAF1"	0.425924975155281	3.5217907254902	1.96211947209936	0.0555610562468194	0.880052807517188	-3.8970766387635	-7.99424841314523	-9.75912461572321	0	0	1	1
"NDUFAF2"	0.149013291925468	3.64848170588235	0.452593197662152	0.652880911374109	0.950949931536445	-5.3057320821357	-9.02387698563797	-9.79945863874798	0	0	1	1
"NDUFAF3"	-0.0944548757763952	5.6018567254902	-0.340266248992446	0.735140818176386	0.957532912864039	-5.34174815225466	-7.30221315854495	-10.2733899899619	0	0	1	1
"NDUFB10"	0.019609745341616	5.14794141176471	0.121703804811976	0.903641730953014	0.986765382275092	-5.38267789680619	-9.04008915459831	-10.1958452786067	0	0	1	1
"NDUFB11"	0.00531268322981315	4.62429384313725	0.0328647886485029	0.973918706620507	0.995136314937403	-5.38825230961556	-8.22876254691692	-9.66496694909776	0	0	1	1
"NDUFB2"	0.0454191552795042	3.83829615686275	0.163315080693817	0.870956100041557	0.981488381719175	-5.37786485788775	-7.25143506599328	-9.74694615313099	0	0	1	1
"NDUFB3"	-0.00153377639751495	3.60411103921569	-0.00761619735115331	0.993954781734773	0.998879459683998	-5.38866730451388	-8.37747930686663	-9.76911325330604	0	0	1	1
"NDUFB4"	-0.00485932298136404	5.38742445098039	-0.0273891633331146	0.978262909083845	0.995430864728595	-5.38838626803387	-10.2285735962183	-10.1495977766211	0	0	1	1
"NDUFB5"	0.0486542236024858	4.77714684313726	0.221935448007852	0.825305776524655	0.974555620035878	-5.36870394217453	-7.49238072541526	-9.44166381044186	0	0	1	1
"NDUFB7"	-0.227713204968945	4.46542107843137	-1.19908451209936	0.236381658066854	0.945241499105275	-4.81521569222376	-6.42583763911067	-9.43666191196805	0	0	1	1
"NDUFB8"	0.45666383583851	1.53718756098039	1.43303167676977	0.158330802148914	0.945241499105275	-4.57574270958581	-8.89018088813439	-10.1732795505129	0	0	1	1
"NDUFB9"	0.0281150496894425	6.21513174509804	0.105822778844261	0.916164014686512	0.989696454036746	-5.38414455765789	-7.94492111154003	-9.75153293553951	0	0	1	1
"NDUFC1"	-0.0842302608695666	3.22331660784314	-0.422100709106705	0.674836340709895	0.953398861968933	-5.31650978175133	-7.37371791599011	-9.82434134277805	0	0	1	1
"NDUFC2"	-0.010150472049689	3.86399049019608	-0.0456356322849541	0.963790019267752	0.995136314937403	-5.38784527151465	-7.53903546850818	-9.23906022282195	0	0	1	1
"NDUFS1"	0.0796643913043518	6.95337370588235	0.571075642156495	0.570612855800149	0.945241499105275	-5.25681192258658	-6.3621327025706	-10.2461564309376	0	0	1	1
"NDUFS3"	0.348807236024845	6.73360992156863	1.26158737759764	0.213194380955805	0.945241499105275	-4.75506692157742	-7.60153454918797	-9.74396324361333	0	0	1	1
"NDUFS7"	-0.23347649689441	5.32901152941176	-0.690650763544728	0.49311175019251	0.945241499105275	-5.19616534890207	-7.08882256309829	-9.47832624589106	0	0	1	1
"NDUFS8"	-0.157200385093168	4.70845362745098	-0.820549783210886	0.415959597656172	0.945241499105275	-5.11759601593001	-8.07478895111489	-9.799999408672	0	0	1	1
"NDUFV1"	0.223567906832298	7.24942909803922	1.35779049963146	0.180879738516606	0.945241499105275	-4.65700234357845	-7.44631735459923	-9.82032094133506	0	0	1	1
"NDUFV2"	0.147491714285716	5.93251976470588	0.942011980500313	0.35090405284227	0.945241499105275	-5.032344675062	-8.55410757203395	-10.2387925223435	0	0	1	1
"NDUFV3"	0.312635080745344	5.49186343137255	2.00784096055605	0.0503071207059069	0.867871875458001	-3.83009326716449	-5.97391863955149	-9.81104790649789	0	0	1	1
"NEAT1"	0.973445485714285	1.61240336078431	1.85466631753639	0.0697927188289409	0.910595102449261	-4.04948162400012	-8.32909636462255	-9.75776172047523	0	0	1	1
"NEB"	-1.56800579503106	-1.37618302941176	-1.16772034652922	0.248687874402621	0.945241499105275	-4.84432822103172	-8.06234730291033	-10.2557588893067	0	0	1	1
"NEBL"	0.329481863354038	3.68400080392157	1.03305989220835	0.306753389135807	0.945241499105275	-4.96108314514031	-7.35679630857482	-9.44711835446903	0	0	1	1
"NECAB1"	-1.00425911304348	0.248152237058824	-1.30429299266228	0.198353996830424	0.945241499105275	-4.71235013008756	-9.10708479849784	-10.2142915101794	0	0	1	1
"NECAP2"	0.176788329192547	5.76724292156863	1.0730708051242	0.288605091427636	0.945241499105275	-4.92779781581769	-7.77951871706334	-10.2626247849364	0	0	1	1
"NEDD1"	0.0755610993788816	4.94357368627451	0.23811558768865	0.812805108423012	0.97271052415244	-5.36568557632657	-6.4528121244862	-9.80386531740675	0	0	1	1
"NEDD4"	-0.329703344658384	2.81871188098039	-0.512077763267628	0.610944951344409	0.945241499105275	-5.28256857359414	-5.92936492560978	-9.49105300327583	0	0	1	1
"NEDD4L"	-0.24303545962733	5.60835392156863	-0.624735166439767	0.53510371765375	0.945241499105275	-5.23099060080137	-7.13769471735602	-9.49516549697992	0	0	1	1
"NEDD8"	0.199922745341616	5.82465239215686	1.29104046932331	0.202873562276556	0.945241499105275	-4.72574600143032	-7.83285100844707	-10.2731243114833	0	0	1	1
"NEDD9"	0.118853000000001	4.72900594117647	0.203747932578483	0.839411920473449	0.975834104718457	-5.37184391833824	-6.58603370659562	-9.43450973999626	0	0	1	1
"NEFH"	0.530711018012423	1.94228053333333	0.552723903997645	0.583017711414674	0.945241499105275	-5.26511988347721	-8.5501548734692	-10.2271839489475	0	0	1	1
"NEFL"	0.169502326770186	-1.63209330784314	0.107785833563258	0.914614905333424	0.98935148279532	-5.38397434668095	-3.49296799111854	-10.3539135279569	0	0	1	1
"NEFM"	-0.157140260931678	-2.31986512117647	-0.118563835637387	0.906115758755851	0.987392999669606	-5.38298411013446	-2.17064390406667	-9.38794866958358	0	0	1	1
"NEGR1"	0.620104881614908	1.83180529588235	0.487225084999587	0.628316787189778	0.945241499105275	-5.29258965319597	-8.5455178262914	-9.77332788558597	0	0	1	1
"NEIL1"	-0.365067635403726	1.84305900196078	-0.607114661176911	0.546636379082806	0.945241499105275	-5.23972062335973	-8.90774639450264	-10.1831066377143	0	0	1	1
"NEIL2"	0.110819663975156	2.17727329941176	0.334444678511453	0.739501148658676	0.958862195344277	-5.34333845349116	-10.5417724272961	-10.1574244701677	0	0	1	1
"NEIL3"	-0.611006652173913	4.27341237254902	-1.36461796354845	0.178737154022437	0.945241499105275	-4.6497928022094	-5.8775095106638	-10.3094427589844	0	0	1	1
"NEK1"	0.914942834161491	0.953110998627451	2.07926914852045	0.0429591299118929	0.857199360511922	-3.72295571748745	-9.11190206990663	-9.66734457694959	0	0	1	1
"NEK11"	1.28980750124224	-0.804655503921569	1.5319543958847	0.13209914352724	0.945241499105275	-4.46292889498644	-7.08765627962223	-10.1661448204189	0	0	1	1
"NEK3"	0.371019155279503	3.35717594117647	0.993518159033302	0.325440138531418	0.945241499105275	-4.99279978263506	-7.95401449717211	-9.46099304744438	0	0	1	1
"NEK4"	0.355584186335406	5.49706223529412	2.35922765085075	0.0224300350004743	0.794050676196578	-3.27495762623843	-7.86015719712102	-9.82298415703624	0	0	1	1
"NEK5"	0.502399277639751	-1.50169016470588	0.493436137527263	0.623954837841717	0.945241499105275	-5.29013138036077	-4.05088933887226	-9.8163689148978	0	0	1	1
"NEK6"	-0.354531080745342	4.49783384313726	-1.15538874736276	0.25365087030376	0.945241499105275	-4.85557737324039	-8.07238955003866	-9.4365048199316	0	0	1	1
"NEK7"	-0.208786428571428	5.06733782352941	-1.07237926068823	0.288912292009379	0.945241499105275	-4.92838325972848	-7.62780559334077	-9.77718249325108	0	0	1	1
"NEK8"	0.742803354037268	3.25003805882353	2.55931138339112	0.0136946207329721	0.711703668864906	-2.92907182461555	-8.93730328760133	-9.67615774275287	0	0	1	1
"NEK9"	0.188601024844723	6.64955368627451	1.02362984240799	0.311141940963812	0.945241499105275	-4.96875368341236	-7.09491848496785	-9.47695287334988	0	0	1	1
"NELL2"	-0.0257811993788817	2.19873019333333	-0.0179507606044338	0.985752550412742	0.997266857492199	-5.38856002177848	-2.60679920010985	-9.62704349938947	0	0	1	1
"NENF"	-0.097464455279503	3.58717819803922	-0.283499588996196	0.778013215366217	0.966659007033308	-5.3560900848338	-7.42813013959875	-9.8006545527004	0	0	1	1
"NEO1"	-0.121610515465838	2.38272728294118	-0.140036932913238	0.889216835983195	0.98533929769798	-5.38073038066827	-9.54324395609676	-10.2146053002904	0	0	1	1
"NET1"	-0.113396254658385	4.40379094117647	-0.313450683324422	0.75529647763329	0.962473034787148	-5.34884674355288	-7.28509483444628	-9.84463868089909	0	0	1	1
"NETO2"	0.0754951472049694	2.15553874509804	0.0890426245888676	0.929418556976565	0.991315491858897	-5.38547191296541	-8.63538435099801	-10.233697670325	0	0	1	1
"NEU1"	0.115480540372674	5.65842229411765	0.456549624778221	0.650054247200868	0.950680610133662	-5.3042791410166	-8.04506640499788	-10.2231304129361	0	0	1	1
"NEU3"	0.0574225403726709	3.54168303921569	0.156928143152551	0.875959763780651	0.982216513128995	-5.37869481157033	-7.2734608278521	-10.2331913813019	0	0	1	1
"NEU4"	1.92522613043478	-1.75002054901961	1.71926119049519	0.09201081601015	0.938501172551068	-4.23122367630724	-8.53634336255756	-9.79762520729161	0	0	1	1
"NEURL2"	-0.591465080621118	0.376847965098039	-0.718924704478724	0.475673079572198	0.945241499105275	-5.18018289388336	-9.05435264086592	-10.2575286889064	0	0	1	1
"NEXN"	0.405306633540374	2.65853223137255	0.711301712536575	0.480340133251185	0.945241499105275	-5.18455351022616	-9.27262995255705	-10.2502897541969	0	0	1	1
"NFAM1"	-0.899632034782609	4.10202438039216	-0.953471749509808	0.345128609047744	0.945241499105275	-5.02371995757851	-8.5080404125588	-10.2514067137179	0	0	1	1
"NFAT5"	0.224758695652175	7.00831925490196	0.813686456185184	0.419843125737066	0.945241499105275	-5.12207496783711	-5.18530638897482	-8.11863098110696	11	-0.599744909918573	0.548676253091082	0.977581089556162
"NFATC1"	-0.263817797515526	4.30117134901961	-0.621342583852884	0.537314299516662	0.945241499105275	-5.23269048840625	-7.0059735157877	-8.24440752886548	9	-0.0930794238520496	0.925840463847877	0.984399242215603
"NFATC2"	0.0662964968944113	4.59002409803922	0.439515180291995	0.662260935279823	0.951739363395006	-5.31044570834124	-4.52906973436438	-7.41483155161897	22	0.322990317854029	0.746702574657485	0.977581089556162
"NFATC2IP"	-0.0421221552795021	6.05157568627451	-0.103911152797181	0.917672855751233	0.989696482142221	-5.38430730447615	-7.59271268395765	-10.2579131960068	0	0	1	1
"NFATC3"	0.00690403105590143	7.49059923529412	0.0336582383859019	0.973289269642023	0.995136314937403	-5.38823087873136	-6.62753366153712	-7.99071225306663	13	-0.601894362201827	0.547244457285486	0.977581089556162
"NFE2"	-0.0666520310558996	4.29499292156863	-0.195566402458505	0.845775164995902	0.977417186354039	-5.37316910075288	-4.84832159046994	-7.69048160896624	17	1.06369527718666	0.287466764642369	0.977581089556162
"NFE2L1"	-0.392985900621118	6.31698715686275	-1.05305443621924	0.297588826164126	0.945241499105275	-4.94459901576681	-6.94582920333763	-7.52792588379463	20	-1.13434222936382	0.256651021784679	0.977581089556162
"NFE2L2"	0.102225627329195	6.02903498039216	0.624531489738254	0.535236298325373	0.945241499105275	-5.23109291116732	-6.23843504858537	-8.26114275686695	8	1.19950585400535	0.230331309869106	0.977581089556162
"NFE2L3"	-0.116487807453415	5.89747533333333	-0.704277734624843	0.484663144661575	0.945241499105275	-5.18854047490047	-5.73535188042639	-7.63413701579956	17	-0.318530530804276	0.750082539464032	0.977581089556162
"NFIA"	-1.60648577267081	3.24193476078431	-1.5555074916952	0.126395274611313	0.945241499105275	-4.43508206223614	-4.85569051041697	-7.00060869588197	34	-0.669416945430563	0.503229545067288	0.977581089556162
"NFIB"	-0.638175019875777	-4.1052796627451	-0.499199250636185	0.619919593871492	0.945241499105275	-5.28782288669327	-10.7027417152866	-8.87192437090425	4	-1.88270607282681	0.0597402120039115	0.977581089556162
"NFIC"	-0.374100161490682	5.7870502745098	-1.56859078797539	0.123313355166184	0.945241499105275	-4.41945149893492	-7.0152575564994	-7.75073903451209	17	-1.03912095680366	0.298748485549155	0.977581089556162
"NFIL3"	-0.74806950931677	5.00092658823529	-1.90038082833773	0.063398723629032	0.90037956354355	-3.98551248148622	-5.76364931907108	-7.62805426334887	19	-1.79060310749749	0.0733570080265177	0.977581089556162
"NFIX"	-0.470832043478261	6.15703392156863	-1.1736904708937	0.246310451303113	0.945241499105275	-4.83884210456381	-6.11920080079055	-7.79624918993238	15	-1.69059087201222	0.0909149692239346	0.977581089556162
"NFKB1"	-0.0840198881987542	6.71629809803922	-0.521814941414756	0.604199108975616	0.945241499105275	-5.27850822384538	-6.17367856479272	-8.21542699945166	10	0.847849794374885	0.396521627766811	0.977581089556162
"NFKB2"	-0.452351409937886	5.09239992156863	-1.39484989911096	0.169483256648941	0.945241499105275	-4.61747449758011	-6.64442547281525	-7.58468857355473	19	-0.581334925240753	0.561014746439718	0.977581089556162
"NFKBIA"	-0.148905329192544	9.42022843137255	-0.347001554315244	0.730107077138355	0.956807843487218	-5.33987420118896	-5.87094264430553	-10.2980185419055	0	0	1	1
