Regulator	Target	MI	pvalue
CHD1	UCKL1	0.6500982324925959	0.0
GTF3C2	SLC34A1	0.6190222838093135	7.115492800746637E-5
GTF3C2	RFX6	0.6356606532106441	0.018184724233354377
TFAP2A	HS1BP3	0.6147242235732157	3.938213563037252E-6
TAF1	KIAA0195	0.685885593840266	0.0
WRNIP1	SMARCAL1	0.6293373691879126	0.018184724233354377
ESRRA	FYTTD1	0.5978137865501877	3.938213563037252E-6
KDM1A	METTL11A	0.6249640347446878	0.0011875589665533148
WRNIP1	SMARCAD1	0.652136058667321	7.115492800746637E-5
HMGN3	BTBD6	0.6289100663268506	7.115492800746637E-5
ZNF274	NHSL1	0.6122663288273472	0.018184724233354377
IRF4	GPRIN3	0.6751716096206667	2.0267808875651383E-7
E2F6	NHLRC2	0.624201779866447	0.0
CHD2	TUBE1	0.6529562890853247	0.018184724233354377
CHD2	TUBB8	0.6383459713221796	9.824611124642502E-9
THAP1	ALG2	0.6260962678150233	0.0011875589665533148
SMC3	CPA1	0.6284889240766004	0.0011875589665533148
GTF3C2	SLC35B2	0.6353883058098037	9.824611124642502E-9
TAF1	EVI5	0.6314447108816253	0.018184724233354377
SMARCA4	C13orf16	0.6324079161084869	0.0011875589665533148
RCOR1	C14orf72	0.6484173364536047	2.0267808875651383E-7
ZC3H11A	FANCF	0.6200989176948855	2.0267808875651383E-7
TBP	ERCC1	0.6361006050248897	0.0
ARID3A	BPTF	0.6924799084708135	0.0
KAT2A	DAGLB	0.6193564766134076	0.0
KDM1A	UBASH3B	0.7161506931360666	3.938213563037252E-6
SMARCC2	ZSCAN22	0.694565585896129	0.0011875589665533148
GTF3C2	SLC36A1	0.6259826216840215	3.938213563037252E-6
USF1	CENPF	0.6179029455262249	0.0
USF1	CENPW	0.638000999927162	9.824611124642502E-9
ZNF274	GNPAT	0.6500109656259053	0.018184724233354377
NFYB	FAM98A	0.6811698231882867	2.0267808875651383E-7
NFYB	FAM98B	0.7102719698505362	0.0
ARID3A	ASXL2	0.6128064230160257	0.0
SP1	GBP5	0.613239570592303	9.824611124642502E-9
MAFF	ZFP3	0.6808496825762199	0.0
TBP	ERAL1	0.6346312225734139	0.0
UBTF	DNM1P35	0.6857507379917112	0.0
NFE2	TTC33	0.6304275903320811	7.115492800746637E-5
NFYB	ITPR2	0.6460094127103335	0.0
NCOR1	C3orf38	0.6657175332538527	9.824611124642502E-9
POU5F1	ANKRD50	0.6455855213865525	9.824611124642502E-9
NCOR1	C3orf63	0.6697919293168293	7.115492800746637E-5
MYBL2	TMSB10	0.6448385951265624	7.115492800746637E-5
RNF2	MECP2	0.6734595465875	0.018184724233354377
GATA3	HABP4	0.6848556064671666	0.0
CHD1	ZC3H18	0.6408273235419136	0.018184724233354377
NFYA	SETD6	0.6575871267830148	7.115492800746637E-5
POLR3G	NCRNA00081	0.6235301418555242	0.018184724233354377
TAF7	LARS	0.6402849395727832	0.0
TRIM28	ATXN2L	0.7014265605365536	0.0
YY1	IPPK	0.6469848782630239	0.0011875589665533148
ESRRA	KIAA0415	0.6632703911860822	7.115492800746637E-5
NFE2	SYP	0.6378197067297701	0.0
KDM1A	FBXO46	0.6377131705104592	0.0011875589665533148
GTF3C2	RBP3	0.6312706032665115	0.0011875589665533148
GTF3C2	RBM5	0.6555968822812641	9.824611124642502E-9
JUND	CCNL1	0.6611005456272709	0.0
MXI1	RAB3IP	0.6182118370131316	0.018184724233354377
SMC3	CTPS	0.6398394857740033	0.018184724233354377
SMARCC2	SNURF	0.62749276470134	9.824611124642502E-9
GTF3C2	SLC30A6	0.6643266719019488	0.018184724233354377
ARID3A	BRAP	0.6902800116858425	3.938213563037252E-6
IRF4	CDK5R2	0.712338092001436	0.0
EZH2	MTBP	0.6226775733330613	3.938213563037252E-6
GATA1	CPB2	0.6482153413277633	0.0011875589665533148
THAP1	AHCY	0.6067774181755297	3.938213563037252E-6
ATF2	C19orf62	0.6403060583356455	0.0011875589665533148
ZNF143	ATRIP	0.7106445824878965	0.0
SMARCA4	CRYZ	0.600124556469718	0.018184724233354377
GTF3C2	RAG2	0.7154188663610923	0.018184724233354377
KAT2A	MTHFD2	0.6203344783840318	3.938213563037252E-6
SAP30	BOD1	0.6803544940765923	0.0011875589665533148
MAFK	PPP2R5C	0.6050450100291908	0.0
CCNT2	TBX22	0.6268254347326555	0.0
USF1	SMC3	0.6832663345676836	3.6387448609787043E-10
KAT2B	CACNA2D3	0.5676283777277759	7.115492800746637E-5
THAP1	ADSL	0.6316684107849392	9.824611124642502E-9
TAF7	SUMO1P1	0.7171365550659153	9.824611124642502E-9
CTCFL	TNC	0.6875789401445846	3.938213563037252E-6
GTF3C2	TRMT61A	0.6904674999942939	0.0
RBBP5	RPPH1	0.6685405232351411	0.0
ZNF274	EFHA2	0.602754364750032	0.0011875589665533148
CCNT2	C17orf63	0.6656629038984103	0.0
BCL11A	RSPH1	0.6277408688453595	0.018184724233354377
SMARCC2	SNX10	0.6756348480015152	7.115492800746637E-5
ATF2	KIAA1429	0.6605541133031745	0.0
RUNX3	MTMR2	0.6624979906887889	0.018184724233354377
GATA3	IGFBP7	0.6112076103030891	3.938213563037252E-6
CEBPB	RCOR1	0.6604279245723033	0.0011875589665533148
RUNX3	GTPBP4	0.6611921784020323	0.0011875589665533148
SAP30	ABHD12	0.616688902199549	0.0011875589665533148
ESRRA	CHD1L	0.6915063427700306	3.938213563037252E-6
MAFK	HEG1	0.6159480669358741	9.824611124642502E-9
MEF2A	ARRDC2	0.6086107356184183	0.0011875589665533148
MAFK	HECA	0.6443622743098855	0.018184724233354377
CHD4	DNMT3A	0.6860353061088841	3.938213563037252E-6
KDM1A	FBXL19	0.6274679715886476	9.824611124642502E-9
UBTF	AHCYL2	0.6501186852242391	0.018184724233354377
CHD4	SYNE1	0.6731731325027995	3.6387448609787043E-10
SMARCA4	CTSO	0.6727123360436089	3.6387448609787043E-10
GATA1	CMAS	0.666669849464026	0.0
CUX1	NANS	0.62765999124925	2.0267808875651383E-7
KAT2A	C17orf97	0.6735098129399333	0.0
SP1	GLB1	0.6468061372926819	0.0
KAT2A	C17orf79	0.5895266175837492	0.018184724233354377
ESRRA	TNFSF18	0.6648016232858341	0.0
FOXM1	BCL10	0.5996207327921343	7.115492800746637E-5
H2AFZ	SUZ12	0.6193900660484476	7.115492800746637E-5
POLR3A	GTF3C2	0.7009817770342712	0.0
POLR3A	GTF3C3	0.6748550488833938	0.0
CBX3	C11orf58	0.658009386214546	0.018184724233354377
ZNF274	PKD2L1	0.6838386254762833	0.0
SP1	GATA3	0.680122532634335	0.0
CHD1	LACE1	0.6938352631939867	3.6387448609787043E-10
CBX3	C11orf74	0.6533257088693658	0.0
NFYB	RAD51L3	0.6091600326630142	7.115492800746637E-5
BCL11A	C19orf76	0.6199695738780517	0.0011875589665533148
BCL11A	C19orf77	0.6580661404181133	9.824611124642502E-9
KAT2B	CRTC1	0.6725074063621264	0.0
POLR3A	GTF2H4	0.7080856652315328	0.0011875589665533148
TFAP2C	MTERFD3	0.6117719746728156	0.018184724233354377
CEBPD	AKT3	0.6398149756570405	0.018184724233354377
HMGN3	PHF15	0.6794746649501243	0.0011875589665533148
GABPA	YOD1	0.7064003611441366	0.018184724233354377
ZNF274	WDR3	0.6537322862293667	0.0
CTCFL	MAK	0.6655682742747165	0.018184724233354377
ARID3A	BDP1	0.6955202856584254	0.0
ZNF143	ST7OT2	0.6580453883167282	0.0
NFE2	C2orf70	0.6736284914660484	0.0
NFE2	C2orf88	0.6424052024766148	3.938213563037252E-6
NFYB	PIK3C3	0.6048583875799661	0.018184724233354377
CUX1	MAPKAPK3	0.6202063806988626	0.0
ZNF384	EPC2	0.6445280310168651	0.0011875589665533148
CTCFL	ZSCAN20	0.615285663932463	2.0267808875651383E-7
TFAP2C	CAND1	0.6062046771574365	7.115492800746637E-5
BRF1	LRRC24	0.6151190632062707	0.018184724233354377
ZNF143	ATG2B	0.6421426207693859	0.018184724233354377
ELF1	GABARAPL3	0.6268734787324499	0.0
ATF2	KIAA1012	0.7187483756684451	0.0
RXRA	TMEM167B	0.6596846797235124	0.0011875589665533148
CHD1	FAM108B1	0.692175111175063	7.115492800746637E-5
BRF1	LRRC8E	0.608004326649046	0.018184724233354377
SAP30	BAT2	0.6226733330129207	7.115492800746637E-5
PML	OCRL	0.6284106734363128	0.0
CTCFL	DDX56	0.7235054045689348	3.938213563037252E-6
CTCFL	DDX47	0.7285761416834325	0.0
ZNF274	PDIK1L	0.5868453525532539	3.938213563037252E-6
CTCFL	DDX20	0.6540229931731972	7.115492800746637E-5
CTCFL	DDX23	0.6237664816408959	9.824611124642502E-9
HMGN3	RPP38	0.647236612405574	0.018184724233354377
ETS1	ACVR1	0.6332159416138541	3.938213563037252E-6
ZNF143	AASDHPPT	0.7144203138512061	0.0
GTF3C2	L3MBTL2	0.6477592400066582	0.0011875589665533148
CHD4	ATAD1	0.6880855188268895	7.115492800746637E-5
ATF1	C5orf52	0.6296847082074118	7.115492800746637E-5
TAL1	KIFC3	0.70624349130102	3.938213563037252E-6
E2F4	KRT14	0.6215014137922845	9.824611124642502E-9
ZBTB33	YARS2	0.6607614873822851	0.018184724233354377
IRF4	CD72	0.6540183926821546	0.018184724233354377
E2F1	FBXO5	0.7064042220391865	0.018184724233354377
SP2	METRNL	0.6219143550861085	0.018184724233354377
IRF4	CD63	0.7077334770506932	0.0
PML	NIPAL2	0.6195285564547718	0.018184724233354377
IRF4	CD3G	0.6652262044569253	0.0
NCOR1	GSK3B	0.66298866904522	0.0
ETS1	CLIC5	0.6725076431087887	0.0
TAF7	TBC1D17	0.6905670887781951	0.0
IRF4	CD8A	0.6403215666368849	0.0
IRF4	CD8B	0.6921446876373862	9.824611124642502E-9
IRF4	CCL5	0.7530558095936432	3.938213563037252E-6
IRF4	CCR4	0.7071831356237994	0.018184724233354377
IRF4	CCR6	0.6627871410025556	0.018184724233354377
IRF4	CCR7	0.6620218389018314	9.824611124642502E-9
PHF8	PPAPDC1B	0.6018486867803186	0.018184724233354377
STAT5A	LTA4H	0.722729907922479	0.0
FLI1	BRD2	0.7115976621494954	0.0
KAT2B	CCDC99	0.6274932096805788	0.0
ATF1	INTS8	0.6330993971990073	2.0267808875651383E-7
THAP1	ALS2	0.6404010139232746	9.824611124642502E-9
SP1	GNLY	0.6635209951715983	0.0
SP1	GNG2	0.630011943453271	0.0
ZNF274	WARS	0.6367545159615535	9.824611124642502E-9
SUZ12	METAP2	0.7068537656315365	0.0
USF1	SELS	0.6003594931837268	2.0267808875651383E-7
EZH2	MLF1	0.6423285303059725	0.018184724233354377
HSF1	FIBP	0.6074914940433941	7.115492800746637E-5
CHD4	S100A7A	0.6387954322274612	0.0011875589665533148
E2F4	FN3KRP	0.6906697245793573	0.018184724233354377
NFYB	ITGB3	0.6063332947356413	7.115492800746637E-5
KAT2A	DARS2	0.6751788687711248	0.0
GATA1	KDM2A	0.6766722897261139	0.0011875589665533148
KDM5B	AFAP1L1	0.6588306344617852	2.0267808875651383E-7
CCNT2	FNBP4	0.652100956102366	0.0
IRF4	C14orf64	0.6075529905034807	3.938213563037252E-6
ESRRA	TMEM126B	0.649303436363966	0.0011875589665533148
SMC3	C6orf170	0.6968599079443554	9.824611124642502E-9
SMC3	C6orf191	0.6514423037519884	3.938213563037252E-6
SUZ12	RNF222	0.6530529768628985	0.018184724233354377
E2F6	C14orf166	0.6404215305329642	0.018184724233354377
SMARCC2	SOAT1	0.6640965597092409	9.824611124642502E-9
E2F6	C14orf119	0.6305318167698153	0.0011875589665533148
E2F6	C14orf109	0.6690370820619568	7.115492800746637E-5
ZC3H11A	GEMIN7	0.6504419449264593	0.0
TAF1	ECH1	0.623509326929368	0.018184724233354377
YY1	IDI1	0.6089488370382681	7.115492800746637E-5
SMARCB1	C4orf41	0.665256940554171	7.115492800746637E-5
NCOR1	CCNT1	0.6421306881036378	2.0267808875651383E-7
NCOR1	CCNT2	0.6746938642140284	0.0
ELF1	MYO9A	0.6761499630335294	3.938213563037252E-6
ETS1	ADAP1	0.7484329009974549	0.0011875589665533148
CBX2	RGS9	0.6958383183933118	7.115492800746637E-5
KAT2A	MCFD2	0.6954735279840986	0.0
POLR3A	RAD51AP1	0.6535948444702007	9.824611124642502E-9
ZNF143	ZDHHC8P1	0.6185432499477826	0.0011875589665533148
GTF2F1	TOMM34	0.607655847186021	9.824611124642502E-9
MAFF	PILRA	0.6956845360461718	0.0
CREB1	PEX3	0.6357962767631804	0.0011875589665533148
RBBP5	B4GALT6	0.6215476425456596	7.115492800746637E-5
TAF1	EDC4	0.6366169748642171	9.824611124642502E-9
TAF7	FAM128A	0.7003128435441484	7.115492800746637E-5
ARID3A	SYNE1	0.6749679707798653	0.0011875589665533148
MAZ	ADAD1	0.6175846319583052	0.018184724233354377
KDM1A	ST3GAL4	0.6445708055333628	2.0267808875651383E-7
E2F6	ZRSR2	0.6705698539748635	3.6387448609787043E-10
GTF3C2	C10orf95	0.667143204985915	0.0
TAF7	FAM120C	0.7317938730636413	0.0
IRF4	BLNK	0.6408587439196157	3.938213563037252E-6
HDAC6	ACACA	0.7217681149616936	0.0011875589665533148
JUND	DUSP5P	0.7064956511134821	7.115492800746637E-5
HDAC6	ESYT2	0.6586777017579423	2.0267808875651383E-7
KAT2A	MPV17L2	0.7530046969044486	0.0
JUND	DUSP21	0.6128209465588917	7.115492800746637E-5
RBBP5	CEP170L	0.7101482784277634	3.6387448609787043E-10
GABPA	SCCPDH	0.6597881313794007	0.0
SREBF2	GNL3	0.6527979122836375	0.018184724233354377
GTF2F1	ANAPC2	0.6202642707708924	3.938213563037252E-6
HDAC1	SEC63	0.6453837627147093	0.018184724233354377
CHD4	CEP170L	0.6225055967034003	7.115492800746637E-5
POU2F2	TRIM3	0.661119805269049	2.0267808875651383E-7
CHD4	NDUFA11	0.6382093362155208	7.115492800746637E-5
TAF7	QTRTD1	0.6945809422251407	0.0
GABPA	MATR3	0.6870285859494428	0.0
GATA1	DDI2	0.6362520326429516	0.0
CHD1	GUSBP1	0.6650041886012922	0.0011875589665533148
CHD1	GUSBP3	0.6448312516950381	0.018184724233354377
TBP	MIF4GD	0.6324989406672958	0.0011875589665533148
TBL1XR1	PWRN1	0.6384536919659415	9.824611124642502E-9
SMARCC1	JHDM1D	0.6236888488235629	0.0
ZBTB33	PPFIBP1	0.6177122180403116	0.018184724233354377
PBX3	TRIM49	0.6511166363222707	0.018184724233354377
YY1	RBMS2	0.740389165982419	3.938213563037252E-6
MAX	BAZ2A	0.5989955840116894	2.0267808875651383E-7
KDM5B	CPNE5	0.6584836334146713	0.018184724233354377
TBP	SFXN5	0.623910462721156	3.938213563037252E-6
MAFK	WDR92	0.6669875767008756	0.0011875589665533148
CEBPZ	GNPAT	0.6677650301006116	0.018184724233354377
ARID3A	BAP1	0.5951128022836869	0.018184724233354377
CCNT2	MIER3	0.7172641659929889	2.0267808875651383E-7
GTF3C2	QPRT	0.6382039403423	3.938213563037252E-6
HDAC1	ATP13A2	0.6327750184814651	3.6387448609787043E-10
MAFK	WDR35	0.6250078879564758	2.0267808875651383E-7
SP1	GZMK	0.7375073703886087	0.0
SP1	GZMM	0.7236299579016524	0.0
ARID3A	BAG4	0.6790230939661854	0.018184724233354377
TAF7	REPS1	0.6856309137024894	0.018184724233354377
CBX2	RAX2	0.6804404941702129	0.0
ELK1	KDM2B	0.5844773647637821	7.115492800746637E-5
UBTF	BTBD7	0.6094944866997744	0.018184724233354377
SP1	GZMA	0.7507590031453241	0.0
SP1	GZMB	0.6585713587711142	0.0
SP1	GZMH	0.6905842122595758	9.824611124642502E-9
ATF2	PRKRIR	0.6399544973065894	0.0
CEBPB	TMEM170B	0.6377283352762669	0.0011875589665533148
CHD4	METTL9	0.6396642066243154	0.0011875589665533148
RNF2	COQ10A	0.6732435433517241	0.0
TBL1XR1	SCAMP1	0.689231437765092	7.115492800746637E-5
BDP1	SYNE1	0.6627558472389387	0.0
SUZ12	SLC25A24	0.5922821773098014	7.115492800746637E-5
SMARCC2	ZC3H7A	0.6100592511523213	2.0267808875651383E-7
RBBP5	PSMD11	0.71868232487691	0.0
CEBPZ	CACNB2	0.6759195918941906	7.115492800746637E-5
SMARCC2	ZC3H15	0.6569571022833711	0.0
ZNF217	ZFYVE28	0.632780298182975	0.0011875589665533148
GATA1	DARC	0.672806760325141	0.0
ETS1	ZSCAN10	0.6283816710892685	0.0011875589665533148
SP1	GALNS	0.702626974351249	0.018184724233354377
ZNF143	C12orf65	0.6556463526697163	7.115492800746637E-5
ZNF143	C12orf66	0.6343646360360977	7.115492800746637E-5
RBBP5	PHTF1	0.6679511774898922	9.824611124642502E-9
TBP	NUBP2	0.6021751565626435	0.0
ZNF143	C12orf24	0.6668871896479224	7.115492800746637E-5
TBL1XR1	CDC16	0.6650351011734611	7.115492800746637E-5
ZNF143	C12orf11	0.607982627175905	7.115492800746637E-5
SMARCA4	SFRS2B	0.6565752331210584	0.0
SMARCA4	SFRS12	0.6867231838775018	3.6387448609787043E-10
GATA1	ZBTB12	0.6468086542968082	2.0267808875651383E-7
KAT2B	NPLOC4	0.611083742588171	0.0
RBBP5	LRPPRC	0.6940780439019048	0.0
SMARCC2	SNHG4	0.6173958246060286	0.0011875589665533148
RXRA	KIAA1310	0.7351358078015321	0.0
ETS1	ADCK1	0.7494834933146175	0.0
HMGN3	COMMD2	0.7005622760423926	3.938213563037252E-6
NR2C2	PSMD4	0.6146512081539801	0.0011875589665533148
BCLAF1	PRPF6	0.6787856239772332	0.0
MAFF	GPBAR1	0.6292753475109062	7.115492800746637E-5
NR2C2	PSMA7	0.6521072479695937	2.0267808875651383E-7
YY1	BEST3	0.6291006302313978	0.018184724233354377
TBL1XR1	ELP2P	0.6864111466390294	7.115492800746637E-5
ELF1	HNRNPA1	0.6428713302564386	0.0
TBL1XR1	UMOD	0.6398713046510985	0.0
MEF2A	ITGAV	0.6393641468222315	0.0011875589665533148
GABPA	MAPK1	0.7150116054511761	0.018184724233354377
EP300	BTBD19	0.6334311795248494	3.6387448609787043E-10
KAT2B	EIF2AK2	0.692198910821193	0.0
ZBTB33	FAM124B	0.6363001928584118	0.0011875589665533148
CEBPB	WSB1	0.6562564872291072	7.115492800746637E-5
IRF4	OTUD7B	0.6591841466187653	0.018184724233354377
PBX3	WDR17	0.6514599618424508	0.0011875589665533148
E2F1	DLGAP5	0.6059848622179828	7.115492800746637E-5
ARID3A	ATF2	0.7057378583386262	0.0
CHD1	LARS2	0.7604931581507797	0.018184724233354377
SP2	THYN1	0.6419461641968467	0.018184724233354377
ETS1	ZNF837	0.780289969524575	0.0
SMARCA4	CDK9	0.6642956157461616	0.018184724233354377
SRF	PPP1R11	0.6410770279980045	7.115492800746637E-5
ATF2	RBM12	0.6983929584691794	3.938213563037252E-6
ATF2	RBM27	0.7106782876499135	0.0
ZNF274	ZCCHC6	0.6258967331828414	2.0267808875651383E-7
MAFF	MRPL46	0.608240417210115	0.0011875589665533148
ATF2	RBM43	0.688268110847456	0.0011875589665533148
ETS1	TIMM10	0.7268497629615674	0.0
HDAC6	INPP5D	0.6147490669293636	7.115492800746637E-5
MYBL2	IGFBP7	0.6216256815767034	9.824611124642502E-9
SP1	ALDH1A3	0.710551692268623	0.0011875589665533148
STAT2	IFIT1B	0.6334234522857946	3.938213563037252E-6
HMGN3	CDC123	0.7224003952378919	0.0011875589665533148
CHD1	LASS6	0.645880257188048	0.0
GABPA	COMMD2	0.6381359729409317	0.0
CHD1	PRMT5	0.6245288847499743	9.824611124642502E-9
ZNF274	VRK1	0.6627594226839367	0.0
GATA3	ZDHHC12	0.7064217356470439	0.0
TFAP2C	C19orf20	0.6428678291644305	0.0
TFAP2C	C19orf23	0.6511557042873188	0.018184724233354377
E2F6	ATXN2L	0.6897094097343524	0.0
ELF1	BNIP3	0.6619207566321423	0.0
NFYA	CHPT1	0.6748342012169211	9.824611124642502E-9
TAF7	FAM178A	0.6252008018350464	0.0011875589665533148
KAT2B	SNX25	0.6829783840371958	3.6387448609787043E-10
KAT2B	SNX16	0.5967006031454215	0.018184724233354377
BRF1	TRAF3IP3	0.6338334113638996	0.0
TAF1	EME2	0.6439592012770946	0.0
CCNT2	TCEA3	0.6221267663819481	0.018184724233354377
ARID3A	ATRIP	0.6481972040736694	3.6387448609787043E-10
MAFK	HIST1H4A	0.6604366891632549	3.6387448609787043E-10
CBX8	XPO7	0.6541251485064025	2.0267808875651383E-7
TBL1XR1	USP8	0.6099822836778402	0.018184724233354377
CBX2	C13orf38	0.6095760086875822	0.0011875589665533148
GATA3	TICAM2	0.6588585391788118	0.0
CHD1	PRKRA	0.6533873047206925	0.018184724233354377
SMARCC1	MCRS1	0.6290757241881367	3.938213563037252E-6
CREB1	LRCH3	0.627091361867107	0.018184724233354377
CHD1	LARP1	0.692063311235162	0.0
GTF3C2	ARRB2	0.6382301598758886	0.018184724233354377
TAF1	ENO3	0.6166159312135905	0.018184724233354377
RBBP5	INTS7	0.6023867876378339	0.0
ZBTB7A	PI4KA	0.6478397781553172	9.824611124642502E-9
TFAP2C	XPO6	0.6478692259256588	3.938213563037252E-6
SMARCA4	CHD8	0.6562354432092468	0.0
TFAP2C	PTGFR	0.6677073463295581	3.938213563037252E-6
CEBPZ	HEATR1	0.6909643686077321	3.6387448609787043E-10
ELF1	TSPY3	0.6540413964695704	9.824611124642502E-9
SMC3	DNA2	0.595173824452876	0.018184724233354377
GATA3	GABPB2	0.6517398063280919	3.6387448609787043E-10
ETS1	ZNF486	0.7231826408571107	0.0
KAT2B	SNURF	0.5996325301696448	0.018184724233354377
BCLAF1	SMARCAD1	0.6906354253157213	3.938213563037252E-6
GATA3	ZG16B	0.5979735540585984	7.115492800746637E-5
USF1	STK4	0.6081675706358618	0.0011875589665533148
CBX3	BICD1	0.63102843346121	0.0011875589665533148
SP1	FH	0.6700244840009596	7.115492800746637E-5
ETS1	ZNF37A	0.6659819394265222	0.0
NR2C2	H2AFV	0.6382197318575018	0.018184724233354377
BCL11A	WDR34	0.6383895907623444	9.824611124642502E-9
ELK4	PRKRIR	0.5966702207020312	0.018184724233354377
POLR3A	HECTD1	0.7093656061653059	0.018184724233354377
SP1	KL	0.7677759872329198	0.0
GABPA	ZER1	0.6629108488032276	0.0
STAT5A	SNX29	0.6788515027248171	3.6387448609787043E-10
SMC3	DOK2	0.5953867679670958	3.938213563037252E-6
HMGN3	RPE65	0.7026291920404655	9.824611124642502E-9
CTCFL	TAF12	0.6055496027355471	3.938213563037252E-6
TFAP2C	ZCCHC6	0.6370772438671031	0.0011875589665533148
SREBF2	CIAPIN1	0.7294243684712982	7.115492800746637E-5
SMARCB1	VGLL1	0.6564338206372106	0.0
SP1	C2	0.7341092780019848	0.0
BCLAF1	PRDM8	0.6512146314317848	0.0011875589665533148
TFAP2C	EIF3M	0.703254002983693	3.6387448609787043E-10
RCOR1	LOC400927	0.6298543005146149	0.0011875589665533148
GATA3	LRFN3	0.6662292615599438	2.0267808875651383E-7
GATA3	LRFN4	0.5993371594063353	0.018184724233354377
GABPA	ZHX3	0.6198285996776199	7.115492800746637E-5
ZBTB7A	BTBD2	0.6374151453469582	3.6387448609787043E-10
HDAC2	POLA1	0.6488772046076856	3.938213563037252E-6
RCOR1	HSPA6	0.6304710506659802	0.0
CHD1	EGFL8	0.7024211495318912	0.0011875589665533148
ZNF217	BCAR3	0.6144993151297484	0.018184724233354377
CEBPB	SLC24A2	0.5951573855363924	3.938213563037252E-6
UBTF	PHF17	0.6365024992985198	3.6387448609787043E-10
TAF7	FAM131A	0.6666689797465312	3.938213563037252E-6
GABPA	MAGOH	0.6349015895997869	7.115492800746637E-5
ETS1	SIRT2	0.8422720316108993	0.0
SMARCA4	LRRFIP1	0.6325960289631358	0.0
KDM5B	EXOC4	0.6955206416435832	0.0011875589665533148
KDM1A	DHX15	0.7033097713233352	0.0
ZNF274	NICN1	0.6100112036090632	0.018184724233354377
SMC3	E2F1	0.5966240925521216	3.938213563037252E-6
KDM1A	DHX33	0.6071946088754933	0.0011875589665533148
KDM1A	DHX36	0.6804417446451172	2.0267808875651383E-7
SUZ12	METRNL	0.7003112034568991	0.0
MAFK	SIGIRR	0.6028738047583974	7.115492800746637E-5
ELK1	MRPS21	0.6551676122517135	3.938213563037252E-6
CREB1	PAPOLG	0.6658570672713666	0.0011875589665533148
NFYB	KIAA0020	0.7171518134774644	0.0
SMARCA4	CIR1	0.6965961355670975	7.115492800746637E-5
WRNIP1	tAKR	0.6397943743856991	0.018184724233354377
GATA1	TEF	0.6896116182243995	0.0
GATA2	LYSMD2	0.6648167718759768	0.0
SMARCC2	ZBTB7A	0.6933961456250611	0.0
SMARCC2	ZBTB41	0.6657596546209256	0.0
SMARCC2	ZBTB44	0.6509629218790773	0.0
SMARCC2	ZBTB33	0.7191043932783109	0.0
BRF1	PHRF1	0.6193008494924797	3.938213563037252E-6
KDM5B	HDAC2	0.7240980199987246	0.0011875589665533148
KDM5B	HDAC6	0.616193279138357	0.018184724233354377
KDM5B	HDAC8	0.7008852406491239	0.0011875589665533148
THAP1	LANCL2	0.6362816337834056	3.938213563037252E-6
MAFK	IFI27L2	0.6555856093085944	9.824611124642502E-9
USF1	HIST1H3G	0.6492432698668421	2.0267808875651383E-7
NR2F2	RRM2	0.5730772755840584	0.018184724233354377
TFAP2C	PNP	0.6272924582274442	0.0011875589665533148
NFYA	ACTN4	0.6566953817809449	3.938213563037252E-6
KDM1A	RAB40A	0.6456646415136862	0.018184724233354377
RNF2	SSR2	0.5810340300073911	0.0011875589665533148
TAF1	C19orf52	0.6770835515442535	0.018184724233354377
TFAP2C	PTN	0.6474807835732658	0.018184724233354377
TAF1	C19orf61	0.6132716530622359	9.824611124642502E-9
GTF3C2	VAMP2	0.7315767264685744	0.0
POLR3A	KRBA2	0.6954776233566273	0.0011875589665533148
UBTF	JUP	0.6766601868725882	0.0011875589665533148
ZNF384	PEX10	0.7496550362047097	3.6387448609787043E-10
GATA1	UBD	0.623353571077864	0.0011875589665533148
GABPA	KIAA1143	0.6548772200866662	3.938213563037252E-6
USF2	SCNN1G	0.6497965253490859	0.0011875589665533148
TRIM28	NHLRC2	0.6570277909421006	0.0
NFATC1	CRISP3	0.6006799039501646	3.938213563037252E-6
CHD1	CAPN5	0.6440933991808129	0.018184724233354377
MAFK	NCOA3	0.6009860464774361	2.0267808875651383E-7
NFYB	GOSR1	0.6663779021858239	0.0
TBP	NUTF2	0.6279599479347561	0.018184724233354377
MAFF	NAPSB	0.6216730234464808	0.018184724233354377
SMC3	CRIP1	0.5902946285914724	0.0011875589665533148
MAFK	KPTN	0.5855829262090639	0.0011875589665533148
RBBP5	SUPT4H1	0.6899823370319759	0.0011875589665533148
ZNF384	RNF41	0.6224740341383518	0.018184724233354377
