name,attr1,attr2,n
RHOC,lalala,lalala,PPI
RHOD,lalala,lalala,PPI
RHOF,lalala,lalala,PPI
RHOG,lalala,lalala,PPI
RHOH,lalala,lalala,PPI
RHOJ,lalala,lalala,PPI
RHOQ,lalala,lalala,PPI
RHOT1,lalala,lalala,PPI
RHOT2,lalala,lalala,PPI
RHOU,lalala,lalala,PPI
RHOV,lalala,lalala,PPI
VEZF1,lalala,lalala,PPI
RBBP7,lalala,lalala,PPI
SAP18,lalala,lalala,PPI
TBK1,lalala,lalala,PPI
BRK1,lalala,lalala,PPI
CYFIP1,lalala,lalala,PPI
CYFIP2,lalala,lalala,PPI
EPS15L1,lalala,lalala,PPI
NCKAP1L,lalala,lalala,PPI
SCARB2,lalala,lalala,PPI
VAMP2,lalala,lalala,PPI
VAMP8,lalala,lalala,PPI
VCL,lalala,lalala,PPI
WIPF1,lalala,lalala,PPI
SUMF2,lalala,lalala,PPI
ZNF143,lalala,lalala,PPI
ATP6V0C,lalala,lalala,PPI
FZD8,lalala,lalala,PPI
LRP6,lalala,lalala,PPI
REN,lalala,lalala,PPI
WNT3A,lalala,lalala,PPI
BCAN,lalala,lalala,PPI
CSPG4,lalala,lalala,PPI
CSPG5,lalala,lalala,PPI
GPC2,lalala,lalala,PPI
GPC3,lalala,lalala,PPI
GPC5,lalala,lalala,PPI
GPC6,lalala,lalala,PPI
HSPG2,lalala,lalala,PPI
NCAN,lalala,lalala,PPI
SDC3,lalala,lalala,PPI
SDC4,lalala,lalala,PPI
VCAN,lalala,lalala,PPI
CSGALNACT2,lalala,lalala,PPI
PXYLP1,lalala,lalala,PPI
STAT3,lalala,lalala,PPI
EDARADD,lalala,lalala,PPI
ENO1,lalala,lalala,PPI
ENO2,lalala,lalala,PPI
ENO3,lalala,lalala,PPI
ENO4,lalala,lalala,PPI
GPD1L,lalala,lalala,PPI
PGAM2,lalala,lalala,PPI
NUDT2,lalala,lalala,PPI
CYBB,lalala,lalala,PPI
DLG2,lalala,lalala,PPI
DLG3,lalala,lalala,PPI
DLG4,lalala,lalala,PPI
EPB41L1,lalala,lalala,PPI
FGF11,lalala,lalala,PPI
FGF12,lalala,lalala,PPI
FGF13,lalala,lalala,PPI
FGF14,lalala,lalala,PPI
FLNC,lalala,lalala,PPI
GRM1,lalala,lalala,PPI
GRM5,lalala,lalala,PPI
HSF1,lalala,lalala,PPI
LRRC7,lalala,lalala,PPI
MEF2B,lalala,lalala,PPI
MYO6,lalala,lalala,PPI
NEFL,lalala,lalala,PPI
NOS1,lalala,lalala,PPI
NR1H2,lalala,lalala,PPI
PPID,lalala,lalala,PPI
PPM1F,lalala,lalala,PPI
RANGRF,lalala,lalala,PPI
RIPK3,lalala,lalala,PPI
RYR2,lalala,lalala,PPI
SCN1B,lalala,lalala,PPI
SCN4B,lalala,lalala,PPI
SCN5A,lalala,lalala,PPI
SCN7A,lalala,lalala,PPI
SLC25A31,lalala,lalala,PPI
SLC25A4,lalala,lalala,PPI
SLC25A5,lalala,lalala,PPI
SLC25A6,lalala,lalala,PPI
SLC6A3,lalala,lalala,PPI
SLN,lalala,lalala,PPI
SQSTM1,lalala,lalala,PPI
SRI,lalala,lalala,PPI
TRPV1,lalala,lalala,PPI
VDAC1,lalala,lalala,PPI
VDAC2,lalala,lalala,PPI
VDAC3,lalala,lalala,PPI
RPS19BP1,lalala,lalala,PPI
CD63,lalala,lalala,PPI
CD8A,lalala,lalala,PPI
CD9,lalala,lalala,PPI
SPTBN2,lalala,lalala,PPI
SPTBN4,lalala,lalala,PPI
SPTBN5,lalala,lalala,PPI
STX5,lalala,lalala,PPI
TFG,lalala,lalala,PPI
TMED10,lalala,lalala,PPI
TMED2,lalala,lalala,PPI
TMED3,lalala,lalala,PPI
TMED7,lalala,lalala,PPI
TMED9,lalala,lalala,PPI
TMEM115,lalala,lalala,PPI
TRAPPC1,lalala,lalala,PPI
TRAPPC10,lalala,lalala,PPI
TRAPPC2B,lalala,lalala,PPI
TRAPPC2L,lalala,lalala,PPI
TRAPPC3,lalala,lalala,PPI
TRAPPC4,lalala,lalala,PPI
TRAPPC5,lalala,lalala,PPI
TRAPPC6A,lalala,lalala,PPI
TRAPPC6B,lalala,lalala,PPI
TRAPPC9,lalala,lalala,PPI
USO1,lalala,lalala,PPI
YKT6,lalala,lalala,PPI
PTGES3,lalala,lalala,PPI
RBBP5,lalala,lalala,PPI
RPS6KA1,lalala,lalala,PPI
STMN1,lalala,lalala,PPI
VCP,lalala,lalala,PPI
VTN,lalala,lalala,PPI
WDR5,lalala,lalala,PPI
XPO1,lalala,lalala,PPI
YWHAH,lalala,lalala,PPI
YWHAZ,lalala,lalala,PPI
RALGDS,lalala,lalala,PPI
DARS,lalala,lalala,PPI
EPRS,lalala,lalala,PPI
HSP90B1,lalala,lalala,PPI
PDIA6,lalala,lalala,PPI
RCN1,lalala,lalala,PPI
SEC61A1,lalala,lalala,PPI
PPP1R13B,lalala,lalala,PPI
RAN,lalala,lalala,PPI
TP53BP2,lalala,lalala,PPI
FZD1,lalala,lalala,PPI
FZD10,lalala,lalala,PPI
FZD2,lalala,lalala,PPI
FZD3,lalala,lalala,PPI
FZD4,lalala,lalala,PPI
FZD5,lalala,lalala,PPI
FZD6,lalala,lalala,PPI
FZD7,lalala,lalala,PPI
FZD9,lalala,lalala,PPI
GRK2,lalala,lalala,PPI
GRK3,lalala,lalala,PPI
LRP5,lalala,lalala,PPI
LRP5L,lalala,lalala,PPI
LRRK2,lalala,lalala,PPI
MAP2K3,lalala,lalala,PPI
MOK,lalala,lalala,PPI
MTA1,lalala,lalala,PPI
NRG2,lalala,lalala,PPI
PPP6C,lalala,lalala,PPI
RAP1GAP,lalala,lalala,PPI
SAG,lalala,lalala,PPI
SFN,lalala,lalala,PPI
SMO,lalala,lalala,PPI
WNT1,lalala,lalala,PPI
WNT10A,lalala,lalala,PPI
WNT10B,lalala,lalala,PPI
WNT11,lalala,lalala,PPI
WNT16,lalala,lalala,PPI
WNT2,lalala,lalala,PPI
WNT2B,lalala,lalala,PPI
WNT3,lalala,lalala,PPI
WNT4,lalala,lalala,PPI
WNT5A,lalala,lalala,PPI
WNT5B,lalala,lalala,PPI
WNT6,lalala,lalala,PPI
WNT7A,lalala,lalala,PPI
WNT7B,lalala,lalala,PPI
WNT8A,lalala,lalala,PPI
WNT8B,lalala,lalala,PPI
WNT9A,lalala,lalala,PPI
WNT9B,lalala,lalala,PPI
YWHAQ,lalala,lalala,PPI
GOLGA5,lalala,lalala,PPI
GOLIM4,lalala,lalala,PPI
RAB33B,lalala,lalala,PPI
SATB1,lalala,lalala,PPI
STAT5A,lalala,lalala,PPI
STAT5B,lalala,lalala,PPI
DDX60,lalala,lalala,PPI
IFIT3,lalala,lalala,PPI
IKBKE,lalala,lalala,PPI
IRGM,lalala,lalala,PPI
ITCH,lalala,lalala,PPI
MAP3K14,lalala,lalala,PPI
OASL,lalala,lalala,PPI
OTUD5,lalala,lalala,PPI
PRKRA,lalala,lalala,PPI
PYCARD,lalala,lalala,PPI
RIPK1,lalala,lalala,PPI
RNF135,lalala,lalala,PPI
RNF216,lalala,lalala,PPI
SEC14L1,lalala,lalala,PPI
SIGLEC10,lalala,lalala,PPI
SIGLEC16,lalala,lalala,PPI
SIKE1,lalala,lalala,PPI
STAT2,lalala,lalala,PPI
TANK,lalala,lalala,PPI
TFAP2C,lalala,lalala,PPI
TMEM173,lalala,lalala,PPI
TRAF2,lalala,lalala,PPI
TRAF3,lalala,lalala,PPI
TRAF6,lalala,lalala,PPI
TRIM32,lalala,lalala,PPI
UBE2D3,lalala,lalala,PPI
USP17L2,lalala,lalala,PPI
USP21,lalala,lalala,PPI
USP25,lalala,lalala,PPI
WRNIP1,lalala,lalala,PPI
ZC3HAV1,lalala,lalala,PPI
HIPK2,lalala,lalala,PPI
ID2,lalala,lalala,PPI
LIN37,lalala,lalala,PPI
LIN52,lalala,lalala,PPI
LIN9,lalala,lalala,PPI
RAD54L2,lalala,lalala,PPI
RBL1,lalala,lalala,PPI
SIRT1,lalala,lalala,PPI
SPRED1,lalala,lalala,PPI
SPRED2,lalala,lalala,PPI
SRSF2,lalala,lalala,PPI
SRSF4,lalala,lalala,PPI
SRSF8,lalala,lalala,PPI
WTAP,lalala,lalala,PPI
EPHA2,lalala,lalala,PPI
FCGR1A,lalala,lalala,PPI
FCGR2A,lalala,lalala,PPI
FCGR3A,lalala,lalala,PPI
IGHG1,lalala,lalala,PPI
IGHG2,lalala,lalala,PPI
IGHG3,lalala,lalala,PPI
IGHG4,lalala,lalala,PPI
IGHV,lalala,lalala,PPI
IGHV1-2,lalala,lalala,PPI
IGHV1-46,lalala,lalala,PPI
IGHV1-69,lalala,lalala,PPI
IGHV2-5,lalala,lalala,PPI
IGHV2-70,lalala,lalala,PPI
IGHV3-11,lalala,lalala,PPI
IGHV3-13,lalala,lalala,PPI
IGHV3-23,lalala,lalala,PPI
IGHV3-30,lalala,lalala,PPI
IGHV3-33,lalala,lalala,PPI
IGHV3-48,lalala,lalala,PPI
IGHV3-53,lalala,lalala,PPI
IGHV3-7,lalala,lalala,PPI
IGHV3-9,lalala,lalala,PPI
IGHV4-34,lalala,lalala,PPI
IGHV4-39,lalala,lalala,PPI
IGHV4-59,lalala,lalala,PPI
IGHV7-81,lalala,lalala,PPI
IGKC,lalala,lalala,PPI
IGKV1-12,lalala,lalala,PPI
IGKV1-16,lalala,lalala,PPI
IGKV1-17,lalala,lalala,PPI
IGKV1-33,lalala,lalala,PPI
IGKV1-39,lalala,lalala,PPI
IGKV1-5,lalala,lalala,PPI
IGKV1D-12,lalala,lalala,PPI
IGKV1D-16,lalala,lalala,PPI
IGKV2-29,lalala,lalala,PPI
IGKV2-30,lalala,lalala,PPI
IGKV2D-28,lalala,lalala,PPI
IGKV2D-30,lalala,lalala,PPI
IGKV2D-40,lalala,lalala,PPI
IGKV3-11,lalala,lalala,PPI
IGKV3-15,lalala,lalala,PPI
IGKV3-20,lalala,lalala,PPI
IGKV3D-20,lalala,lalala,PPI
IGKV4-1,lalala,lalala,PPI
IGKV5-2,lalala,lalala,PPI
IGLC1,lalala,lalala,PPI
IGLC2,lalala,lalala,PPI
IGLC3,lalala,lalala,PPI
IGLC6,lalala,lalala,PPI
IGLC7,lalala,lalala,PPI
IGLV,lalala,lalala,PPI
IGLV1-40,lalala,lalala,PPI
IGLV1-44,lalala,lalala,PPI
IGLV1-47,lalala,lalala,PPI
IGLV1-51,lalala,lalala,PPI
IGLV2-11,lalala,lalala,PPI
IGLV2-14,lalala,lalala,PPI
IGLV2-23,lalala,lalala,PPI
IGLV2-8,lalala,lalala,PPI
IGLV3-1,lalala,lalala,PPI
IGLV3-19,lalala,lalala,PPI
IGLV3-21,lalala,lalala,PPI
IGLV3-25,lalala,lalala,PPI
IGLV3-27,lalala,lalala,PPI
IGLV6-57,lalala,lalala,PPI
IGLV7-43,lalala,lalala,PPI
SHB,lalala,lalala,PPI
SYK,lalala,lalala,PPI
V1-11,lalala,lalala,PPI
V1-13,lalala,lalala,PPI
V1-16,lalala,lalala,PPI
V1-20,lalala,lalala,PPI
V1-3,lalala,lalala,PPI
V1-5,lalala,lalala,PPI
V1-7,lalala,lalala,PPI
V1-9,lalala,lalala,PPI
V2-11,lalala,lalala,PPI
V2-15,lalala,lalala,PPI
V2-17,lalala,lalala,PPI
V2-19,lalala,lalala,PPI
V2-8,lalala,lalala,PPI
V3-2,lalala,lalala,PPI
V3-3,lalala,lalala,PPI
V3-4,lalala,lalala,PPI
V4-1,lalala,lalala,PPI
V4-2,lalala,lalala,PPI
V4-6,lalala,lalala,PPI
V5-1,lalala,lalala,PPI
V5-4,lalala,lalala,PPI
V5-6,lalala,lalala,PPI
VEGFA,lalala,lalala,PPI
YEATS4,lalala,lalala,PPI
RALBP1,lalala,lalala,PPI
UBQLN2,lalala,lalala,PPI
GFER,lalala,lalala,PPI
MON2,lalala,lalala,PPI
GATA2,lalala,lalala,PPI
HRG,lalala,lalala,PPI
LGALS9,lalala,lalala,PPI
LOX,lalala,lalala,PPI
LOXL3,lalala,lalala,PPI
MAG,lalala,lalala,PPI
MFAP2,lalala,lalala,PPI
MMP2,lalala,lalala,PPI
MYH2,lalala,lalala,PPI
NR0B2,lalala,lalala,PPI
PDGFA,lalala,lalala,PPI
PLAUR,lalala,lalala,PPI
PTPN1,lalala,lalala,PPI
PTPRA,lalala,lalala,PPI
SIGLEC11,lalala,lalala,PPI
SIGLEC12,lalala,lalala,PPI
SIGLEC14,lalala,lalala,PPI
SIGLEC5,lalala,lalala,PPI
SIGLEC6,lalala,lalala,PPI
SIGLEC7,lalala,lalala,PPI
SIGLEC8,lalala,lalala,PPI
SIGLEC9,lalala,lalala,PPI
SIGLECL1,lalala,lalala,PPI
TEK,lalala,lalala,PPI
TGM2,lalala,lalala,PPI
THBS1,lalala,lalala,PPI
TLN1,lalala,lalala,PPI
TNC,lalala,lalala,PPI
TNFAIP6,lalala,lalala,PPI
TTN,lalala,lalala,PPI
VEGFD,lalala,lalala,PPI
RXRB,lalala,lalala,PPI
RXRG,lalala,lalala,PPI
ISL1,lalala,lalala,PPI
ISL2,lalala,lalala,PPI
SAMD11,lalala,lalala,PPI
SNIP1,lalala,lalala,PPI
VAX2,lalala,lalala,PPI
XBP1,lalala,lalala,PPI
TBCB,lalala,lalala,PPI
POLD1,lalala,lalala,PPI
POLD2,lalala,lalala,PPI
POLR1B,lalala,lalala,PPI
POLR1E,lalala,lalala,PPI
RNGTT,lalala,lalala,PPI
SRA1,lalala,lalala,PPI
TCEA1,lalala,lalala,PPI
TWISTNB,lalala,lalala,PPI
USP7,lalala,lalala,PPI
WDR61,lalala,lalala,PPI
XAB2,lalala,lalala,PPI
XRCC1,lalala,lalala,PPI
HARS2,lalala,lalala,PPI
NFU1,lalala,lalala,PPI
HLA-F,lalala,lalala,PPI
ISG20,lalala,lalala,PPI
KIF22,lalala,lalala,PPI
KIF4A,lalala,lalala,PPI
OSBPL1A,lalala,lalala,PPI
KIF15,lalala,lalala,PPI
KIF23,lalala,lalala,PPI
KIF26A,lalala,lalala,PPI
KIF3A,lalala,lalala,PPI
KIF3B,lalala,lalala,PPI
KIF3C,lalala,lalala,PPI
KIF4B,lalala,lalala,PPI
KIF5A,lalala,lalala,PPI
KIFAP3,lalala,lalala,PPI
KLC1,lalala,lalala,PPI
KLC2,lalala,lalala,PPI
LAG3,lalala,lalala,PPI
LGMN,lalala,lalala,PPI
MHC2TA,lalala,lalala,PPI
NFYC,lalala,lalala,PPI
PAG1,lalala,lalala,PPI
PDCD1,lalala,lalala,PPI
PDCD1LG2,lalala,lalala,PPI
PRKCQ,lalala,lalala,PPI
PTPN22,lalala,lalala,PPI
PTPN6,lalala,lalala,PPI
PTPRC,lalala,lalala,PPI
PTPRJ,lalala,lalala,PPI
RACGAP1,lalala,lalala,PPI
RFX5,lalala,lalala,PPI
RFXANK,lalala,lalala,PPI
RFXAP,lalala,lalala,PPI
TRAC,lalala,lalala,PPI
TRAV19,lalala,lalala,PPI
TRAV29DV5,lalala,lalala,PPI
TRAV8-4,lalala,lalala,PPI
TRBC1,lalala,lalala,PPI
TRBV12-3,lalala,lalala,PPI
TRBV7-9,lalala,lalala,PPI
ZAP70,lalala,lalala,PPI
TBL1X,lalala,lalala,PPI
JAK3,lalala,lalala,PPI
LEPR,lalala,lalala,PPI
LIF,lalala,lalala,PPI
LIFR,lalala,lalala,PPI
LMO4,lalala,lalala,PPI
MAP2K6,lalala,lalala,PPI
MET,lalala,lalala,PPI
MITF,lalala,lalala,PPI
MPL,lalala,lalala,PPI
OSM,lalala,lalala,PPI
OSMR,lalala,lalala,PPI
PDGFD,lalala,lalala,PPI
PIAS3,lalala,lalala,PPI
PRKCD,lalala,lalala,PPI
PRKCE,lalala,lalala,PPI
PRL,lalala,lalala,PPI
PRLR,lalala,lalala,PPI
PTPN2,lalala,lalala,PPI
PTPRE,lalala,lalala,PPI
RASA1,lalala,lalala,PPI
SGMS1,lalala,lalala,PPI
SH2B2,lalala,lalala,PPI
SMPD1,lalala,lalala,PPI
SOCS1,lalala,lalala,PPI
SOCS2,lalala,lalala,PPI
SOCS3,lalala,lalala,PPI
SOCS4,lalala,lalala,PPI
SOCS5,lalala,lalala,PPI
SOCS6,lalala,lalala,PPI
SOCS7,lalala,lalala,PPI
STAT6,lalala,lalala,PPI
TEC,lalala,lalala,PPI
TNFRSF1A,lalala,lalala,PPI
TYK2,lalala,lalala,PPI
UGCG,lalala,lalala,PPI
USP18,lalala,lalala,PPI
VAV1,lalala,lalala,PPI
NOLC1,lalala,lalala,PPI
PRMT5,lalala,lalala,PPI
NBAS,lalala,lalala,PPI
RAB6A,lalala,lalala,PPI
RINT1,lalala,lalala,PPI
USE1,lalala,lalala,PPI
ZW10,lalala,lalala,PPI
MATK,lalala,lalala,PPI
NTF3,lalala,lalala,PPI
NTF4,lalala,lalala,PPI
PDGFC,lalala,lalala,PPI
PGF,lalala,lalala,PPI
PTPRO,lalala,lalala,PPI
PTPRU,lalala,lalala,PPI
SH2B1,lalala,lalala,PPI
SH2B3,lalala,lalala,PPI
SHC2,lalala,lalala,PPI
SHC3,lalala,lalala,PPI
SHC4,lalala,lalala,PPI
SNAI2,lalala,lalala,PPI
STAP1,lalala,lalala,PPI
TGFA,lalala,lalala,PPI
VEGFB,lalala,lalala,PPI
VEGFC,lalala,lalala,PPI
YES1,lalala,lalala,PPI
KRT10,lalala,lalala,PPI
KRT12,lalala,lalala,PPI
KRT13,lalala,lalala,PPI
KRT14,lalala,lalala,PPI
KRT15,lalala,lalala,PPI
KRT18,lalala,lalala,PPI
KRT19,lalala,lalala,PPI
KRT2,lalala,lalala,PPI
KRT20,lalala,lalala,PPI
KRT23,lalala,lalala,PPI
KRT24,lalala,lalala,PPI
KRT25,lalala,lalala,PPI
KRT26,lalala,lalala,PPI
KRT27,lalala,lalala,PPI
KRT28,lalala,lalala,PPI
KRT31,lalala,lalala,PPI
KRT32,lalala,lalala,PPI
KRT33A,lalala,lalala,PPI
KRT33B,lalala,lalala,PPI
KRT34,lalala,lalala,PPI
KRT35,lalala,lalala,PPI
KRT36,lalala,lalala,PPI
KRT37,lalala,lalala,PPI
KRT38,lalala,lalala,PPI
KRT39,lalala,lalala,PPI
KRT40,lalala,lalala,PPI
KRT9,lalala,lalala,PPI
LOR,lalala,lalala,PPI
PI3,lalala,lalala,PPI
RARB,lalala,lalala,PPI
TPRKB,lalala,lalala,PPI
PPIC,lalala,lalala,PPI
SIGLEC1,lalala,lalala,PPI
TRADD,lalala,lalala,PPI
MIS12,lalala,lalala,PPI
NDC80,lalala,lalala,PPI
NSL1,lalala,lalala,PPI
NUDC,lalala,lalala,PPI
NUF2,lalala,lalala,PPI
PDS5A,lalala,lalala,PPI
PDS5B,lalala,lalala,PPI
PMF1,lalala,lalala,PPI
RAD21,lalala,lalala,PPI
RANGAP1,lalala,lalala,PPI
RCC2,lalala,lalala,PPI
RNF8,lalala,lalala,PPI
SGO1,lalala,lalala,PPI
SGO2,lalala,lalala,PPI
SKA1,lalala,lalala,PPI
SKA2,lalala,lalala,PPI
SMC1A,lalala,lalala,PPI
SPC24,lalala,lalala,PPI
SPC25,lalala,lalala,PPI
SPDL1,lalala,lalala,PPI
STAG2,lalala,lalala,PPI
TAOK1,lalala,lalala,PPI
TPR,lalala,lalala,PPI
TTK,lalala,lalala,PPI
WAPL,lalala,lalala,PPI
ZWILCH,lalala,lalala,PPI
ZWINT,lalala,lalala,PPI
MAN2B1,lalala,lalala,PPI
REEP5,lalala,lalala,PPI
TAB1,lalala,lalala,PPI
TIA1,lalala,lalala,PPI
MAPK8IP1,lalala,lalala,PPI
MAPK8IP2,lalala,lalala,PPI
PIM2,lalala,lalala,PPI
STK10,lalala,lalala,PPI
TRAV3,lalala,lalala,PPI
TRB,lalala,lalala,PPI
ORC6,lalala,lalala,PPI
PCID2,lalala,lalala,PPI
SPI1,lalala,lalala,PPI
MFAP1,lalala,lalala,PPI
OGT,lalala,lalala,PPI
UBR5,lalala,lalala,PPI
UCHL5,lalala,lalala,PPI
NCOA6,lalala,lalala,PPI
NCOR1,lalala,lalala,PPI
NCOR2,lalala,lalala,PPI
SMARCD3,lalala,lalala,PPI
TBL1XR1,lalala,lalala,PPI
TGS1,lalala,lalala,PPI
THRAP3,lalala,lalala,PPI
TNF,lalala,lalala,PPI
SMARCA2,lalala,lalala,PPI
SMARCD1,lalala,lalala,PPI
TBL1Y,lalala,lalala,PPI
PAGR1,lalala,lalala,PPI
SMARCB1,lalala,lalala,PPI
SSBP2,lalala,lalala,PPI
SSBP3,lalala,lalala,PPI
SSBP4,lalala,lalala,PPI
THRA,lalala,lalala,PPI
THRB,lalala,lalala,PPI
MFN2,lalala,lalala,PPI
OPA1,lalala,lalala,PPI
MMUT,lalala,lalala,PPI
MRRF,lalala,lalala,PPI
MTRF1L,lalala,lalala,PPI
OXA1L,lalala,lalala,PPI
PTCD3,lalala,lalala,PPI
TUFM,lalala,lalala,PPI
MSL2,lalala,lalala,PPI
MSL3P1,lalala,lalala,PPI
NSUN4,lalala,lalala,PPI
MYL2,lalala,lalala,PPI
PPP1R12B,lalala,lalala,PPI
ROCK1,lalala,lalala,PPI
SORBS1,lalala,lalala,PPI
SORBS3,lalala,lalala,PPI
TPM1,lalala,lalala,PPI
TPM2,lalala,lalala,PPI
TPM3,lalala,lalala,PPI
TPM4,lalala,lalala,PPI
NANOGP8,lalala,lalala,PPI
SALL1,lalala,lalala,PPI
ZBTB14,lalala,lalala,PPI
PDCD7,lalala,lalala,PPI
PPIH,lalala,lalala,PPI
PRPF31,lalala,lalala,PPI
PRPF38A,lalala,lalala,PPI
PRPF4,lalala,lalala,PPI
PRPF40A,lalala,lalala,PPI
RBFOX2,lalala,lalala,PPI
RBM19,lalala,lalala,PPI
RNPC3,lalala,lalala,PPI
SART1,lalala,lalala,PPI
SF1,lalala,lalala,PPI
SLBP,lalala,lalala,PPI
SMG5,lalala,lalala,PPI
SMG6,lalala,lalala,PPI
SMG7,lalala,lalala,PPI
SMG8,lalala,lalala,PPI
SMG9,lalala,lalala,PPI
SMNDC1,lalala,lalala,PPI
SNRNP200,lalala,lalala,PPI
SNRNP25,lalala,lalala,PPI
SNRNP27,lalala,lalala,PPI
SNRNP35,lalala,lalala,PPI
SNRNP40,lalala,lalala,PPI
SNRNP48,lalala,lalala,PPI
SNRNP70,lalala,lalala,PPI
SNRPA,lalala,lalala,PPI
SNRPA1,lalala,lalala,PPI
SNRPB,lalala,lalala,PPI
SNRPB2,lalala,lalala,PPI
SNRPC,lalala,lalala,PPI
SNRPD1,lalala,lalala,PPI
SNRPD2,lalala,lalala,PPI
SNRPD3,lalala,lalala,PPI
SNRPE,lalala,lalala,PPI
SNRPF,lalala,lalala,PPI
SNRPG,lalala,lalala,PPI
SNRPN,lalala,lalala,PPI
SNU13,lalala,lalala,PPI
SNW1,lalala,lalala,PPI
SRPK1,lalala,lalala,PPI
SRRM1,lalala,lalala,PPI
SRRM2,lalala,lalala,PPI
SRSF1,lalala,lalala,PPI
SRSF10,lalala,lalala,PPI
SRSF11,lalala,lalala,PPI
SRSF3,lalala,lalala,PPI
SRSF5,lalala,lalala,PPI
SRSF6,lalala,lalala,PPI
SRSF7,lalala,lalala,PPI
SRSF9,lalala,lalala,PPI
SSB,lalala,lalala,PPI
SUGP1,lalala,lalala,PPI
SYF2,lalala,lalala,PPI
SYMPK,lalala,lalala,PPI
THOC1,lalala,lalala,PPI
THOC2,lalala,lalala,PPI
THOC3,lalala,lalala,PPI
THOC5,lalala,lalala,PPI
THOC6,lalala,lalala,PPI
THOC7,lalala,lalala,PPI
TIAL1,lalala,lalala,PPI
TRA2A,lalala,lalala,PPI
TRA2B,lalala,lalala,PPI
TXNL4A,lalala,lalala,PPI
U2AF1L4,lalala,lalala,PPI
U2AF1L5,lalala,lalala,PPI
U2AF2,lalala,lalala,PPI
U2SURP,lalala,lalala,PPI
UPF1,lalala,lalala,PPI
UPF2,lalala,lalala,PPI
UPF3A,lalala,lalala,PPI
UPF3B,lalala,lalala,PPI
USP39,lalala,lalala,PPI
WBP11,lalala,lalala,PPI
WBP4,lalala,lalala,PPI
WDR33,lalala,lalala,PPI
YBX1,lalala,lalala,PPI
ZC3H11A,lalala,lalala,PPI
ZCRB1,lalala,lalala,PPI
ZMAT5,lalala,lalala,PPI
ZNF473,lalala,lalala,PPI
ZRSR2,lalala,lalala,PPI
TIMMDC1,lalala,lalala,PPI
TMEM126B,lalala,lalala,PPI
NLRP3,lalala,lalala,PPI
RNF4,lalala,lalala,PPI
NPY,lalala,lalala,PPI
PCK2,lalala,lalala,PPI
PGK1,lalala,lalala,PPI
PIR,lalala,lalala,PPI
PKLR,lalala,lalala,PPI
PLAT,lalala,lalala,PPI
POLE2,lalala,lalala,PPI
PON1,lalala,lalala,PPI
POU1F1,lalala,lalala,PPI
PXDN,lalala,lalala,PPI
RPE65,lalala,lalala,PPI
SCD,lalala,lalala,PPI
SFTPB,lalala,lalala,PPI
SFTPC,lalala,lalala,PPI
SLC2A4,lalala,lalala,PPI
SLC34A2,lalala,lalala,PPI
SMUG1,lalala,lalala,PPI
SPATA2,lalala,lalala,PPI
SUZ12,lalala,lalala,PPI
TFAP2A,lalala,lalala,PPI
TFPI2,lalala,lalala,PPI
TINAGL1,lalala,lalala,PPI
TNNC2,lalala,lalala,PPI
TRIM26,lalala,lalala,PPI
TSPOAP1,lalala,lalala,PPI
UGT8,lalala,lalala,PPI
UROS,lalala,lalala,PPI
VWF,lalala,lalala,PPI
ZBTB7A,lalala,lalala,PPI
PRDM1,lalala,lalala,PPI
NTS,lalala,lalala,PPI
OPTN,lalala,lalala,PPI
SMC5,lalala,lalala,PPI
PSIP1,lalala,lalala,PPI
SMN1,lalala,lalala,PPI
SNUPN,lalala,lalala,PPI
SP100,lalala,lalala,PPI
XPOT,lalala,lalala,PPI
TPP1,lalala,lalala,PPI
STIM1,lalala,lalala,PPI
ORC5L,lalala,lalala,PPI
POLA1,lalala,lalala,PPI
POLA2,lalala,lalala,PPI
POLE,lalala,lalala,PPI
POLE3,lalala,lalala,PPI
POLE4,lalala,lalala,PPI
PRIM1,lalala,lalala,PPI
PRIM2,lalala,lalala,PPI
RPA4,lalala,lalala,PPI
REL,lalala,lalala,PPI
PCBD2,lalala,lalala,PPI
PDK3,lalala,lalala,PPI
PDK4,lalala,lalala,PPI
PKN2,lalala,lalala,PPI
PPARD,lalala,lalala,PPI
SGK3,lalala,lalala,PPI
SGK1,lalala,lalala,PPI
USF1,lalala,lalala,PPI
PXMP2,lalala,lalala,PPI
PXMP4,lalala,lalala,PPI
SLC25A17,lalala,lalala,PPI
RING1,lalala,lalala,PPI
RNF2,lalala,lalala,PPI
RYBP,lalala,lalala,PPI
SCMH1,lalala,lalala,PPI
PPP1R3A,lalala,lalala,PPI
PPP1R3B,lalala,lalala,PPI
PPP1R3C,lalala,lalala,PPI
PPP1R3D,lalala,lalala,PPI
PPP1R3E,lalala,lalala,PPI
PPP1R3F,lalala,lalala,PPI
PYGM,lalala,lalala,PPI
POU4F1,lalala,lalala,PPI
PRRC2A,lalala,lalala,PPI
SPIB,lalala,lalala,PPI
SPN,lalala,lalala,PPI
SPP1,lalala,lalala,PPI
TCF12,lalala,lalala,PPI
TET2,lalala,lalala,PPI
TFF1,lalala,lalala,PPI
TYMP,lalala,lalala,PPI
USF2,lalala,lalala,PPI
VIP,lalala,lalala,PPI
WWOX,lalala,lalala,PPI
YAP1,lalala,lalala,PPI
ZBTB32,lalala,lalala,PPI
ZEB1,lalala,lalala,PPI
ZMIZ2,lalala,lalala,PPI
ZNF750,lalala,lalala,PPI
